,Date,Open,High,Low,Close,Adj Close,Volume,Tendencia,SMA_10,SMA_50,EMA_10,EMA_50,RSI_14,BBANDS_upper,BBANDS_middle,BBANDS_lower,MACD,Signal,Histogram,ADX_14,ATR_14,CCI_14,OBV,WILLR_14,ROC_10,MFI_14,PPO_12_26_9,PPOh_12_26_9,PPOs_12_26_9,TSI_13_25_13,TSIs_13_25_13,UO,KAMA,TRIX_30_9,TRIXs_30_9,DPO,CMO,COPP,KST_10_15_20_30_10_10_10_15,KSTs_9,STC_10_12_26_0.5,STCmacd_10_12_26_0.5,STCstoch_10_12_26_0.5,PVI,NVI,ZLEMA,DEMA,TEMA,WMA,HMA,VWMA
28,2015-02-11,362.5799865722656,369.9800109863281,360.0,363.8699951171875,194.49095153808597,2012230,0,367.6419982910156,0.0,365.8941008331194,0.0,52.094114557874406,376.8597462125887,366.88799438476565,356.9162425569426,6.153589236542587,0.0,0.0,32.69538319446751,7.800128961733242,-19.88141051169478,19146659.0,-67.18101955134854,0.15137833917246846,62.425201779761714,2.0912041723106474,-0.14394875538432794,2.2351529276949753,10.006541535883029,12.713964166110367,50.60766048310488,320.0333818795175,0.0,0.0,-5.582003784179676,4.188229115748802,6.078091259413734,0.0,0.0,0.0,6.153589236542587,0.0,1000.5344166020739,1001.6285423555576,366.1124276539393,367.74407684802776,365.92286631350703,367.45090498490765,365.8478200276693,367.76094693826553
29,2015-02-12,363.8699951171875,371.989990234375,363.0,371.0799865722656,198.3447265625,1459842,1,368.35899658203124,0.0,366.8369891493278,0.0,58.884143382307016,378.3244157128967,367.87999267578124,357.43556963866575,6.153401581704543,0.0,0.0,29.671909199979503,7.8963353084405945,42.687407259517634,20606501.0,-37.11434669123682,1.9702626578008509,71.53930826215209,2.083228537054691,-0.12153951251222761,2.2047680495669186,10.895192396701441,12.454139627623377,53.795957871312375,321.19228739659053,0.0,0.0,1.4164886474609375,17.76828676461403,5.676999294560411,0.0,0.0,0.0,6.153401581704543,0.0,1000.5344166020739,1003.6100169348936,366.0192545506662,369.12205996569605,367.98796527500997,368.0759937633168,365.3623432197956,368.3958571252539
30,2015-02-13,371.0799865722656,382.0,370.0,373.1400146484375,199.4457855224609,3409725,1,369.3839965820313,0.0,367.9829937855295,0.0,60.60235284088127,375.50712383858996,367.19599609375,358.88486834891006,6.247463048159034,0.0,0.0,29.004870199599193,8.22503897555328,134.91997619664326,24016226.0,-34.07686673677885,2.8245472694888143,72.43931835656876,2.003892645572389,-0.16070032319562388,2.1645929687680128,12.133250909518098,12.408298382179765,49.916225663419034,322.9736910073379,0.001055388386195233,0.0,3.655516052246071,21.204705681762537,5.395271931518577,0.0,0.0,0.0,6.247463048159034,0.0,1001.0895605469685,1003.6100169348936,368.7375776756871,370.7902373376322,370.2895739199445,368.9452697753906,366.9877622045652,369.7417118702868
31,2015-02-16,373.1400146484375,379.6900024414063,375.0,379.25,202.71163940429688,836257,1,370.2849975585938,0.0,370.03154036997864,0.0,65.24188973076735,382.2875193807359,369.98399658203124,357.6804737833266,6.737368008062504,0.0,0.0,28.420869161107394,8.09202078646266,153.29195339389872,24852483.0,-10.576923076923073,2.4335593137633094,68.98418691644734,2.0172500397496913,-0.11787434321465717,2.1351243829643485,14.697141551496744,12.735275977796478,53.17378147658815,324.66225875615476,0.0034188588193151404,0.0,10.051501464843739,30.483779461534713,5.77929846038722,0.0,0.0,0.0,6.737368008062504,0.0,1001.0895605469685,1005.2474680555725,373.6798387215139,374.00445957261195,374.54856049039245,370.7390885786577,371.34958465267914,370.0690383884943
32,2015-02-17,379.25,376.55999755859375,370.010009765625,370.9100036621094,198.25387573242188,1975708,-1,370.1409973144531,0.0,370.19126096854785,0.0,55.61460952204115,381.5041820367612,371.65,361.79581796323873,6.3791187045874835,0.0,0.0,26.682191297838752,8.182460699848018,54.18908001269768,22876775.0,-42.6538320688101,-0.38673356191806274,63.02105404847435,1.9614314069444592,-0.13895438081591172,2.100385787760371,13.821113593342579,12.890395637160207,46.4718913416149,324.95795883303776,0.006200086451335629,0.0,2.08850555419923,11.229219044082305,4.979016007735126,0.0,0.0,0.0,6.3791187045874835,0.0,998.890484386681,1005.2474680555725,374.45623390069886,373.57251171498626,373.5335928199199,370.85272605202414,374.12173042682684,369.907031000958
33,2015-02-18,370.9100036621094,369.989990234375,365.8999938964844,368.7300109863281,197.088623046875,1596835,-1,369.7549987792969,0.0,369.9255791535988,0.0,53.3965944264564,379.81394524983256,372.62200317382815,365.43006109782374,5.851839991778775,6.703527075079971,-0.8516870833011962,24.2748679834319,7.934351634091206,-22.2285369025554,21279940.0,-51.03841928335336,-1.0359873827803996,56.76137798275161,1.6736643420511321,-0.3413771565673913,2.0150414986185234,12.44791510684853,12.827184132829968,50.931734489934236,325.4362801297888,0.009125075432958596,0.0,-0.13698730468752274,6.793188852912797,4.000832665839102,0.0,0.0,0.0,5.851839991778775,0.0,998.890484386681,1004.6597263785465,372.98783417337006,372.47468100663554,371.7619891797071,370.5961830832741,374.48493640013413,369.6159421051666
34,2015-02-19,368.7300109863281,370.0,366.0,367.80999755859375,196.59689331054688,4671332,0,369.9239990234375,0.0,369.54092795450697,0.0,52.4459644683308,380.1310467524613,371.96800537109374,363.80496398972616,5.298650869368316,6.42255183393764,-1.1239009645693239,22.136972504371688,7.628728075810464,-37.32088400208356,16608608.0,-54.57693246694711,0.46159796349426774,52.9682548861039,1.3514672961239351,-0.5308593619956707,1.8823266581196059,11.093057195951344,12.57945171327588,49.82202483243925,325.73447649353983,0.012061187715572963,0.0,-0.6390014648437727,4.891928936661592,3.1709297031924937,0.0,0.0,0.0,5.298650869368316,0.0,998.6409756945967,1004.6597263785465,371.0773153179846,371.3118421259164,370.0920316189162,370.24254649769176,372.57833079328435,369.5688529188139
35,2015-02-20,367.80999755859375,374.0,367.0,368.7099914550781,197.0779571533203,2393227,0,369.1389984130859,0.0,369.38984859097445,0.0,53.32144288150631,379.5015058758103,371.0820007324219,362.6624955890334,4.876651487491415,6.113371764648396,-1.236720277156981,21.00481235953386,7.580191441589687,-1.8909040075325283,19001835.0,-51.11541748046875,-2.0846627773557236,54.0528513705123,1.0528135815015192,-0.6636104612944695,1.7164240427959887,10.253718837551125,12.247204159600916,47.94176091986806,327.0426299632183,0.015034977857686371,0.0,0.22399291992189774,6.642885763012621,2.5027393215487765,0.0,0.0,0.0,4.876651487491415,0.0,998.6409756945967,1004.9044162734536,368.7305276074703,370.71516797923744,369.3525636509356,370.02181784889916,370.3695486974234,368.43952308182145
36,2015-02-23,368.7099914550781,375.0,369.0,374.25,200.03909301757807,1655536,1,370.0329986572266,0.0,370.27351248352454,0.0,58.39861000862004,374.72356003064476,370.0820007324219,365.440441434199,4.932388818806771,5.877175175480072,-0.9447863566733004,20.173771660629882,7.481163079825507,50.766739267163096,20657371.0,-29.807692307692314,2.447237278244027,53.19137911085367,1.0246152643746251,-0.5534470227370909,1.578062287111716,11.010759862425578,12.07056926000444,46.80325150688579,329.10303568934967,0.018413742391398813,0.0,5.51300048828125,16.797220017240086,1.9305378493179257,0.0,0.0,50.0,4.932388818806771,1.45014955,998.6409756945967,1006.4069544940911,370.34134010391034,372.08086244055346,371.3603930009332,370.9510908647017,369.8347572095467,369.08322983236803
37,2015-02-24,374.25,374.1900024414063,368.8200073242188,368.8399963378906,197.1473846435547,1518866,-1,370.65899963378905,0.0,370.0128731843184,0.0,52.40425579807987,374.309558565801,369.6679992675781,365.02643996935524,4.488280865238153,5.599396313431688,-1.1111154481935355,19.384389671015963,7.324559086935209,12.640238921325206,19138505.0,-50.61539870042067,1.7265182849184426,48.21656231669329,0.7171132713162257,-0.6887592126363923,1.405872483952618,9.897849518290835,11.760180725473926,45.514878017585076,330.1056948031917,0.021673541155164955,0.0,0.13799591064451988,4.808511596159741,1.4468150791904786,0.0,0.0,50.00000017,4.488280865238153,0.72507478,998.6409756945967,1004.9613957333404,370.08836584673634,371.27836372253705,370.245549202003,370.73418135209516,369.5982392282197,369.9726031742609
