Date,Open,High,Low,Close,Adj Close,Volume,Tendencia,Sentimiento Promedio,Sentimiento Máximo,Sentimiento Mínimo,Tendencia Sentimiento
2015-04-22,368.5700073242188,369.6900024414063,364.1000061035156,367.0499877929688,196.19065856933597,1364074,0,-0.2022072412960586,0.1491493433713913,-0.7821517065167427,0
2015-04-23,367.0499877929688,371.1000061035156,365.510009765625,367.7300109863281,196.5541076660156,1145303,0,-0.2500864375721324,0.1151988133788108,-0.813447393476963,0
2015-04-24,367.7300109863281,374.8999938964844,369.0,371.8399963378906,198.7509613037109,5298679,1,-0.2973674006643705,0.3718749955296516,-0.9341393392533064,0
2015-04-27,371.8399963378906,374.989990234375,368.5,369.0,197.2329559326172,3009438,-1,-0.2476589173617723,0.2616253942251205,-0.9290291494689882,0
2015-04-28,369.0,370.0799865722656,364.9700012207031,368.6499938964844,197.04586791992188,3519447,0,-0.3629508021819804,0.2763468027114868,-0.8475707657635212,0
2015-04-29,368.5,368.8399963378906,363.8999938964844,364.8299865722656,195.0040435791016,2868486,-1,-0.3003170259458863,0.4245680496096611,-0.8280559601262212,0
2015-04-30,364.8299865722656,366.0,360.04998779296875,361.7900085449219,193.37918090820312,4307653,-1,-0.2258125986489984,0.3838410452008247,-0.7007143069058657,0
2015-05-04,360.0,364.7999877929688,360.0,363.7799987792969,194.4428253173828,746751,1,-0.2079816321531931,0.277476817369461,-0.611826129257679,0
2015-05-05,363.7799987792969,367.0,365.0,366.9100036621094,196.11587524414065,3871944,1,-0.1654271349310875,0.2113811448216438,-0.608090627938509,0
2015-05-06,366.9100036621094,368.0,363.6099853515625,366.3500061035156,195.8164978027344,1388146,0,-0.1206329804845154,0.2154079899191856,-0.6619560979306698,0
2015-05-07,367.0,367.010009765625,365.010009765625,366.1499938964844,195.7096405029297,1321771,0,-0.2460719948013623,0.2448988631367683,-0.91390391997993,0
2015-05-08,366.1499938964844,368.8599853515625,365.0,365.8999938964844,195.57598876953125,2352720,0,-0.0582915224134922,0.3959021754562855,-0.4938259646296501,0
2015-05-11,365.8999938964844,369.5,365.1099853515625,369.4100036621094,197.45211791992188,1572469,1,-0.1517024770645158,0.4156727567315101,-0.6725249718874693,0
2015-05-12,369.4100036621094,369.3999938964844,365.1099853515625,365.9200134277344,195.586669921875,723517,-1,-0.1901687220425198,0.3362732157111168,-0.6423140512779355,0
2015-05-13,365.9200134277344,369.5,364.0,364.3699951171875,194.7581787109375,1466355,0,-0.1156535152202615,0.1790326163172722,-0.8326496975496411,0
2015-05-14,364.3699951171875,367.989990234375,364.7000122070313,367.5700073242188,196.46859741210935,968895,1,-0.2363093648519781,0.3024653866887092,-0.8411444844678044,0
2015-05-15,367.5700073242188,369.9500122070313,367.8900146484375,368.5199890136719,196.9763641357422,13624956,0,-0.3112685669523974,0.1905245631933212,-0.9415414719842374,0
2015-05-18,368.5199890136719,371.0,367.2999877929688,369.9800109863281,197.75677490234372,2729465,0,-0.2329936402595856,0.0927408188581466,-0.9247485985979438,0
2015-05-19,371.0,371.0,369.010009765625,369.4400024414063,197.46810913085935,2564131,0,-0.2298148452304303,0.1604000926017761,-0.8502620533108711,0
2015-05-20,361.9800109863281,361.9800109863281,351.70001220703125,354.8900146484375,196.7014617919922,3216953,0,-0.1194603213419516,0.2725216075778007,-0.613121198490262,0
2015-05-22,354.8900146484375,359.0,348.6000061035156,350.6099853515625,194.3291931152344,2084636,-1,-0.2327429686672985,0.2383445538580417,-0.8825233192183077,0
2015-05-25,350.6099853515625,355.0,348.8999938964844,355.0,196.76242065429688,901318,1,-0.3207958981705208,0.4011250212788582,-0.8888432420790195,0
2015-05-26,355.0,355.29998779296875,349.5,353.95001220703125,196.180419921875,2347855,0,-0.2234284155643903,0.5019913390278816,-0.8500137813389301,0
2015-05-27,353.95001220703125,355.989990234375,350.510009765625,352.7300109863281,195.50424194335935,1765096,0,-0.249708379805088,0.1693929880857467,-0.78232934884727,0
2015-05-28,352.7300109863281,354.0,351.0,353.6099853515625,195.991943359375,1135775,0,-0.2548977654161198,0.1362132579088211,-0.8002504138275981,0
2015-05-29,353.6099853515625,355.5,352.010009765625,354.04998779296875,196.23583984375,3847811,0,-0.1071828777901828,0.503062080591917,-0.7974981786683202,0
2015-06-01,354.04998779296875,354.5,350.0,353.1000061035156,195.70928955078125,3376783,0,-0.3126124762929976,0.3202454522252083,-0.8187549719586968,0
2015-06-02,353.1000061035156,356.9100036621094,352.0,355.25,196.9009552001953,5233821,1,-0.3305706158280372,0.1114782094955444,-0.7533115558326244,0
2015-06-03,355.25,357.3299865722656,355.0,356.8099975585937,197.765625,3876722,0,0.0,0.0,0.0,0
2015-06-04,356.8099975585937,358.989990234375,354.0,354.8900146484375,196.7014617919922,1806331,-1,-0.211309777572751,-0.0487794131040573,-0.5138234160840511,0
2015-06-05,354.8900146484375,358.989990234375,355.0,356.7099914550781,197.7101593017578,1491753,1,-0.4912819236051291,-0.3457104004919529,-0.7340087397024035,0
2015-06-08,357.0,358.0,355.010009765625,355.70001220703125,197.150390625,2993788,0,-0.3310998560627922,0.2535467818379402,-0.8161758268252015,0
2015-06-09,355.70001220703125,357.989990234375,355.010009765625,355.4100036621094,196.9896697998047,1927727,0,-0.3107301898300648,0.2784589938819408,-0.7959045739844441,0
2015-06-10,355.4100036621094,358.0,355.0,356.8699951171875,197.79888916015625,1782466,0,-0.2405887399800121,0.1253152713179588,-0.8545443750917912,0
2015-06-11,356.8699951171875,357.9700012207031,356.0,356.7300109863281,197.72129821777344,6184053,0,-0.6646245682612062,0.0291532427072525,-0.9093401683494448,0
2015-06-12,356.7300109863281,357.6000061035156,355.0,357.4800109863281,198.136962890625,948549,0,-0.2825145883751767,0.2216266617178917,-0.8526358623057604,0
2015-06-15,357.4800109863281,357.4800109863281,354.8999938964844,356.0599975585937,197.3498992919922,813961,0,-0.2621139895636588,0.2569153234362602,-0.7535577919334173,0
2015-06-16,355.0,358.4800109863281,355.0,357.9700012207031,198.40855407714844,5685002,1,-0.577617878759546,-0.1015080362558364,-0.8286529639735818,0
2015-06-17,357.9700012207031,358.8999938964844,357.0,358.489990234375,198.69679260253903,1645842,0,-0.316553049099942,0.201176717877388,-0.7689981078729033,0
2015-06-18,359.0,360.0,355.0199890136719,358.45001220703125,198.6746368408203,2391742,0,-0.2247955609733859,0.1605156362056732,-0.6164412889629602,0
2015-06-19,358.45001220703125,358.45001220703125,354.0199890136719,356.489990234375,197.58822631835935,1764224,-1,0.0599255288640658,0.448060929775238,-0.22197125852108,1
2015-06-22,356.489990234375,359.0,354.510009765625,355.6199951171875,197.1060791015625,944681,0,-0.1448767234881719,0.1251410394906997,-0.3091771528124809,0
2015-06-23,355.6199951171875,358.0,351.1000061035156,351.8299865722656,195.0054168701172,4379136,-1,-0.39688393819545,0.7223165165632963,-0.8253336288034916,0
2015-06-24,351.8299865722656,354.0,351.5,351.67999267578125,194.92222595214844,4453487,0,-0.2832922564353793,0.1944756135344505,-0.8828433747403324,0
2015-06-25,351.67999267578125,355.989990234375,351.0,353.82000732421875,196.1083526611328,1054566,1,-0.4196908697485924,-0.0245701074600219,-0.7819460034370422,0
2015-06-26,353.82000732421875,356.0,354.0,355.510009765625,197.04510498046875,695550,0,0.0104032903909683,0.0104032903909683,0.0104032903909683,1
2015-06-30,355.510009765625,366.8800048828125,354.5,363.75,201.61215209960935,2872821,1,-0.2797863986343145,-0.0221519693732261,-0.4471094589680433,0
2015-07-01,364.0,364.010009765625,358.0,359.1499938964844,199.0625762939453,2591217,-1,-0.2595546813099645,0.2387620061635971,-0.8803024697117507,0
2015-07-02,359.1499938964844,362.989990234375,360.0,361.6000061035156,200.42056274414065,5183107,1,-0.293475940823555,0.2852612994611263,-0.8756326846778393,0
2015-07-03,361.6000061035156,364.9599914550781,361.1099853515625,362.1000061035156,200.6976776123047,2616368,0,-0.3756246184930205,0.3288353011012077,-0.7486153095960617,0
2015-07-06,362.1000061035156,364.989990234375,358.95001220703125,359.3399963378906,199.1678924560547,547533,-1,-0.3275232665551205,0.0556844770908355,-0.9291523713618516,0
2015-07-07,359.3399963378906,364.489990234375,359.3299865722656,361.5799865722656,200.40940856933597,1627317,1,-0.4444987369128145,0.1275801062583923,-0.8436329113319516,0
2015-07-08,361.5799865722656,364.989990234375,360.1000061035156,361.0199890136719,200.0990447998047,1492067,0,-0.2812031279318034,0.1446502804756164,-0.8598426869139075,0
2015-07-09,364.0,364.0,355.1000061035156,360.0799865722656,199.5780334472656,680068,0,-0.2952630860317085,0.1424863338470459,-0.8902870621532202,0
2015-07-10,360.0799865722656,362.0,359.0,359.8699951171875,199.461669921875,1120614,0,-0.2726664513659974,0.2580986246466636,-0.9111819225363432,0
2015-07-13,359.8699951171875,362.0,355.010009765625,357.32000732421875,198.0482635498047,1764985,-1,-0.3937461862473616,0.1450005620718002,-0.9115920821204782,0
2015-07-14,357.32000732421875,361.989990234375,358.010009765625,359.7699890136719,199.4061737060547,1799033,1,-0.2234004664234817,0.4521171860396862,-0.8299813717603683,0
2015-07-15,359.7699890136719,361.0,358.0,360.2099914550781,199.65011596679688,1615639,0,-0.3535621662491134,-0.0076609998941421,-0.7075417162850499,0
2015-07-17,360.2099914550781,361.0,355.1000061035156,359.07000732421875,199.0182647705078,873619,0,-0.3633564270101487,0.2838358804583549,-0.8370378986001015,0
2015-07-20,359.07000732421875,367.3800048828125,359.8999938964844,360.2300109863281,199.6611785888672,1000539,0,-0.3469861719225134,0.3849223107099533,-0.8547771396115422,0
2015-07-21,359.010009765625,361.0,358.0,360.1099853515625,199.59461975097656,587889,0,-0.2291545267216861,0.3476794436573982,-0.5634066089987755,0
2015-07-22,360.1099853515625,360.1000061035156,355.510009765625,357.5,198.1480407714844,788025,-1,-0.3508281788256551,0.1186045333743095,-0.9231876214034856,0
2015-07-23,357.5,357.0,350.0,352.8399963378906,195.56521606445312,2388364,-1,-0.3253818776990686,0.0824355632066726,-0.7928121127188206,0
2015-07-24,352.8399963378906,355.0,350.19000244140625,350.2900085449219,194.15185546875,612800,-1,-0.4953472767956555,-0.1380598023533821,-0.8526347512379289,0
2015-07-27,350.2900085449219,352.0,345.0,347.8699951171875,192.81051635742188,1519106,-1,-0.3186619521584362,0.2856585085391998,-0.8435889622196555,0
2015-07-28,347.8699951171875,354.8999938964844,347.2099914550781,351.0199890136719,194.5564117431641,757478,1,-0.2625626387695471,0.1901486292481422,-0.6152561418712139,0
2015-07-29,351.0199890136719,354.0,351.0,352.8699951171875,195.58184814453125,802287,1,-0.3445589546010726,0.0358482301235199,-0.8568695853464305,0
2015-07-30,352.8699951171875,353.0599975585937,350.0199890136719,351.760009765625,194.96661376953125,1174153,0,-0.3932051913191874,-0.1209144443273544,-0.5436852909624577,0
2015-07-31,351.760009765625,363.0,351.760009765625,356.739990234375,197.72679138183597,1572361,1,-0.4790270710363984,0.2021205686032772,-0.8827735092490911,0
2015-08-03,356.739990234375,360.0,353.510009765625,359.2300109863281,199.10694885253903,1726885,1,-0.2547830398194491,0.4856834933161735,-0.835499863140285,0
2015-08-04,359.2300109863281,360.8900146484375,358.2200012207031,360.1000061035156,199.58914184570312,1068415,0,-0.2151604420505464,0.2909804657101631,-0.5322046130895615,0
2015-08-05,360.1000061035156,361.0,356.6099853515625,360.4200134277344,199.7665100097656,797473,0,0.0843471055850386,0.4115235619246959,-0.4161247164011001,1
2015-08-06,360.4200134277344,360.0,357.1000061035156,358.67999267578125,198.80209350585935,2351984,0,-0.5459644957445562,-0.0424653738737106,-0.819266333244741,0
2015-08-07,358.67999267578125,360.739990234375,358.5199890136719,359.6300048828125,199.32864379882807,1729319,0,-0.3708854760043323,0.2331958189606666,-0.8605103874579072,0
2015-08-10,359.6300048828125,360.7999877929688,359.29998779296875,360.010009765625,199.53929138183597,618285,0,-0.4415932389286657,0.0126113966107368,-0.8083871379494667,0
2015-08-11,360.010009765625,361.760009765625,358.0,359.69000244140625,199.3618927001953,6275934,0,-0.3379271706300122,0.0610052272677421,-0.7433745227754116,0
2015-08-12,359.69000244140625,359.989990234375,357.989990234375,358.760009765625,198.8464508056641,910716,0,-0.1815747606257597,0.0922607779502868,-0.5880153439939022,0
2015-08-13,358.760009765625,361.0,357.8299865722656,358.760009765625,198.8464508056641,1595417,0,-0.3162603586912155,0.0561836063861846,-0.4692630134522915,0
2015-08-14,358.760009765625,360.0,358.0,358.3800048828125,198.6358184814453,756856,0,-0.3651071917265653,0.2146756798028946,-0.7675620038062334,0
2015-08-17,358.3800048828125,359.9599914550781,357.8999938964844,358.54998779296875,198.7300262451172,260302,0,-0.2018717851689351,0.4121991544961929,-0.87019820837304,0
2015-08-18,358.54998779296875,361.0,357.9700012207031,359.2900085449219,199.1402282714844,813569,0,-0.0487416622539361,0.2474530898034572,-0.5588154196739197,0
2015-08-19,359.2900085449219,359.9800109863281,358.0,359.32000732421875,199.1568145751953,1613290,0,-0.1500828526914119,0.7161994613707066,-0.7440298572182655,0
2015-08-20,359.32000732421875,363.0,357.1000061035156,360.20001220703125,199.64454650878903,5249204,0,-0.4673948323354125,0.0222080573439598,-0.8599310461431742,0
2015-08-21,361.4700012207031,364.0299987792969,358.0,361.5899963378906,200.4149627685547,4741701,0,-0.2066526305861771,0.2812525704503059,-0.8737166784703732,0
2015-08-24,361.5899963378906,360.1000061035156,354.989990234375,358.2300109863281,198.55270385742188,2271335,-1,0.0073492651184399,0.5669887568801641,-0.6235776636749506,1
2015-08-25,358.0,361.0499877929688,357.79998779296875,358.3999938964844,198.6468963623047,4874511,0,-0.3208649834956635,0.334630262106657,-0.7876251637935638,0
2015-08-26,358.3999938964844,364.7999877929688,358.5,362.0899963378906,200.69210815429688,1434375,1,-0.0756584438495338,0.3984538838267326,-0.7988289017230272,0
2015-08-27,362.0899963378906,364.8999938964844,360.0199890136719,364.0400085449219,201.7728729248047,1900737,1,-0.3694445765059855,-0.0249542593955993,-0.7964933663606644,0
2015-08-28,364.0400085449219,364.0400085449219,358.1000061035156,358.4200134277344,198.65798950195312,2824867,-1,-0.3859574628528207,0.2252937480807304,-0.9197186320088804,0
2015-08-31,358.4200134277344,360.20001220703125,345.8800048828125,359.0599975585937,199.0126953125,2749428,0,-0.2724894325678738,0.3229316398501396,-0.9238132000900804,0
2015-09-01,359.0599975585937,359.8999938964844,353.0,356.7300109863281,197.72129821777344,1625865,-1,-0.3993966610170901,-0.0533360391855239,-0.8644838598556817,0
2015-09-02,357.0,358.489990234375,351.010009765625,355.20001220703125,196.87322998046875,1866343,0,-0.3657259525997298,0.1126362234354019,-0.8467998541891575,0
2015-09-03,355.20001220703125,359.8999938964844,354.0400085449219,357.0899963378906,197.92083740234372,753021,1,-0.2830477359704673,0.3342000655829906,-0.785444114357233,0
2015-09-04,357.0899963378906,357.0,350.0,352.8999938964844,195.59844970703125,866533,-1,-0.1328393096725146,0.1372562199831009,-0.5177019760012627,0
2015-09-07,352.8999938964844,353.0,351.0,351.6199951171875,194.88902282714844,423660,0,-0.1456899347582033,0.3693491965532303,-0.6538289021700621,0
2015-09-08,351.6199951171875,352.6000061035156,349.79998779296875,350.3800048828125,194.2017517089844,648851,0,-0.1958234043171008,0.0832641720771789,-0.4292435348033905,0
2015-09-09,350.3800048828125,357.32000732421875,350.0,352.07000732421875,195.13839721679688,1218393,0,-0.3140093463339976,0.3092564083635807,-0.8718721345067024,0
2015-09-10,352.07000732421875,357.989990234375,349.9599914550781,356.0199890136719,197.3277282714844,2496965,1,-0.6047016560499158,0.1459220051765442,-0.8273001406341791,0
2015-09-11,356.0199890136719,355.989990234375,352.25,353.17999267578125,195.75363159179688,1243774,-1,-0.7497894349507987,-0.7023174129426479,-0.7972614569589496,0
