,Date,Open,High,Low,Close,Adj Close,Volume,Tendencia,BBANDS_lower,CCI_14,OBV,WILLR_14,CMO,COPP,STCmacd_10_12_26_0.5,Sentimiento Promedio,Sentimiento Máximo,Sentimiento Mínimo
352,2016-05-25,17119.34765625,17241.810546875,17074.26953125,17204.03515625,13225.1376953125,107049,0,17038.659118595955,-4.174005218522797,6620634.0,-50.452878878853305,7.157549746654176,-1.8628529652268533,22.609388766944903,-0.2915717173706401,0.1552629545331001,-0.7797288559377193
353,2016-05-26,17204.03515625,17333.19921875,17090.107421875,17325.884765625,13318.8046875,30143,1,16983.95611487421,102.55192497424264,6650777.0,-23.88611384357261,17.38266627494447,-1.2688737551246922,34.157525697606616,-0.0504574937125047,0.2200942933559417,-0.3650310225784778
354,2016-05-27,17302.732421875,17590.28515625,17065.126953125,17243.638671875,13255.5810546875,18428,0,17003.91740298587,130.62841876174093,6632349.0,-56.50309443765281,8.681951665571919,-0.931446178536374,36.25500982336598,-0.3729136237608535,0.1449528187513351,-0.8164174007251859
355,2016-05-30,17242.41796875,17528.966796875,17119.9609375,17119.9609375,13160.505859375,10741,-1,17045.996224443068,68.54466415116381,6621608.0,-76.66246434392828,-2.965670799833071,-0.8045006080426836,27.619145244421816,-0.2465914270530144,0.3015654794871807,-0.9088169634342194
356,2016-05-31,17119.9609375,17211.349609375,17021.263671875,17068.17578125,13120.69921875,107201,0,17010.662389823596,-88.61020333766645,6514407.0,-85.10340260798696,-7.438759169018225,-0.7041832782065793,16.407396768103354,-0.4278851815809806,0.0743042677640914,-0.8242862159386277
357,2016-06-01,17068.17578125,17113.8671875,17025.525390625,17065.734375,13118.8203125,18505,0,16958.136815987404,-110.3986593667784,6495902.0,-85.50134983700082,-7.654889351718802,-0.790743710538634,7.241528411806939,-0.2417808984949564,0.4517346732318401,-0.9169040410779415
358,2016-06-02,17065.734375,17149.814453125,17010.294921875,17020.650390625,13084.1650390625,52375,0,16950.145032992732,-109.30781725466085,6443527.0,-92.85000254686229,-11.752724477367194,-0.9747162142946312,-3.618675218185672,-0.174911396484822,0.2924446053802967,-0.8260872988030314
359,2016-06-03,17303.513671875,17547.546875,17022.4765625,17137.625,13174.083984375,15849,1,16998.7455776795,76.5562677346503,6459376.0,-73.78323655256725,0.5751831305103344,-0.8199647415420775,-2.754835431507672,-0.132194440656652,0.6406344696879387,-0.6389379743486643
360,2016-06-06,17137.625,17229.626953125,17119.9609375,17169.306640625,13198.439453125,21034,0,16984.945728363582,8.143652486512634,6480410.0,-68.61915495110024,3.674550375935265,-0.5152984428763224,0.4806666213771677,-0.2838849301703952,0.1568498574197292,-0.9402751307934524
361,2016-06-07,17169.306640625,17667.67578125,17138.845703125,17221.099609375,13238.2529296875,28008,0,16979.39395589358,150.17784030061608,6508418.0,-64.63775244815342,8.68600068874009,-0.1469422784206066,7.141759279660619,-0.40912456823779,-0.0484316870570182,-0.92265968862921
362,2016-06-08,17221.099609375,17668.2890625,17221.099609375,17347.2109375,13335.19921875,56978,1,16965.735150030858,167.50723308604756,6565396.0,-46.43185990679283,19.647939631435623,0.3319246157711907,22.33933942612566,-0.2806703941896558,0.163837119936943,-0.7945226598531008
363,2016-06-09,17347.2109375,17347.2109375,17213.177734375,17216.83203125,13234.9736328125,33049,-1,17075.483359480266,38.01737520546747,6532347.0,-65.28625900296568,5.541678224714511,0.4350083848478576,23.591099561665036,-0.228701296262443,0.2789443507790565,-0.8135453062132001
364,2016-06-10,17216.83203125,17308.828125,17062.080078125,17102.904296875,13147.3955078125,31199,-1,17051.1925857526,-46.93841120336534,6501148.0,-85.92550156874734,-4.998413100109829,0.2519547354542052,15.214726560312556,-0.161541620184752,0.2958813309669494,-0.8849954390898347
365,2016-06-13,17119.9609375,17119.9609375,16998.111328125,17086.453125,13134.7490234375,24020,0,17006.029696777918,-101.12687292288004,6477128.0,-86.8181539994929,-6.451228810728376,0.0749648118385036,7.166309767966595,-0.4466270981356501,0.061941348016262,-0.9156641783192754
366,2016-06-14,17086.453125,17180.8828125,17059.033203125,17127.8828125,13166.595703125,84635,0,16983.058299132983,-55.66879932170284,6561763.0,-80.63625845522554,-2.212054386330451,0.028599155513447,4.083835104247555,-0.3421443350213979,0.2894736975431442,-0.8527500266209245
367,2016-06-15,17127.8828125,17229.626953125,16968.2578125,17115.0859375,13156.7578125,19992,0,17038.630416423282,-60.11323137096381,6541771.0,-79.02548993348512,-3.4904865463373453,-0.1268507550026058,0.6014180873244186,-0.326454881656294,0.0291556864976882,-0.8983210916630924
368,2016-06-16,17115.0859375,17333.806640625,17089.494140625,17286.2890625,13288.3662109375,62747,1,16998.555336490845,37.81731608321135,6604518.0,-54.568992455693945,12.913062659321954,0.1570173487969549,11.523404263953124,-0.2025240992920266,0.2397917360067367,-0.6992285531014204
369,2016-06-17,17286.2890625,17363.66015625,17150.421875,17325.27734375,13318.337890625,33130,0,16992.753714129212,67.21478010276965,6637648.0,-48.99948663006116,16.171693587407727,0.6403166434476855,23.059371376537456,-0.3968170763691887,-0.0181292742490768,-0.8223469499498606
370,2016-06-20,17325.27734375,17357.56640625,17248.51171875,17290.548828125,13291.6416015625,8306,0,17051.161305696958,69.43872756296597,6629342.0,-53.96048167492522,12.146339630479622,0.9219630295001322,29.064371470423797,-0.2769183354452252,0.2153551205992698,-0.6293874941766262
371,2016-06-21,17302.732421875,17333.19921875,17119.9609375,17331.98046875,13323.490234375,43359,0,17110.882287092256,35.876892373788394,6672701.0,-48.04194009196018,15.890705992373183,1.2360610789180015,36.74301385628496,-0.3910902036692608,0.047084055840969,-0.8596551939845085
372,2016-06-22,17331.98046875,17363.66015625,17302.732421875,17363.0546875,13347.3779296875,117201,0,17262.66908531153,91.2394751542867,6789902.0,-43.60296415338601,18.689792461357445,1.592293079762517,44.81917546792829,-0.3285446795867756,-0.015392854809761,-0.930976092349738
373,2016-06-23,17363.66015625,17546.439453125,17339.2890625,17498.306640625,13451.3505859375,40789,1,17217.790628243663,151.44823340898486,6830691.0,-24.282119101825817,29.6619199867859,1.9662339906289,61.42522227371228,-0.3062206551898271,0.3161751255393028,-0.9312404771335424
374,2016-06-24,17498.306640625,17498.306640625,17059.033203125,17394.734375,13371.7314453125,73632,-1,17235.107174545017,41.63143181033419,6757059.0,-39.07749654033302,16.677635804553926,2.182504868270906,65.47348023666564,-0.4378338710404932,0.1355068832635879,-0.8545647663995624
375,2016-06-28,17394.734375,17546.439453125,17363.66015625,17442.861328125,13408.7275390625,28086,0,17288.444719967632,125.11012664865176,6785145.0,-32.20252444087317,20.65377350431045,2.5062676096535546,71.73824293286089,-0.351564456309591,0.1954142302274704,-0.83890051394701
376,2016-06-29,17732.740234375,17893.779296875,17455.05078125,17517.19140625,13465.8671875,13889,0,17325.64136068451,200.2594994803383,6799034.0,-40.68926513135543,26.488444217987325,2.7913836862462484,81.75846788221315,-0.3400037087914016,-0.0603235810995101,-0.8125339727848768
377,2016-06-30,17517.19140625,17517.19140625,17119.9609375,17424.58203125,13394.6767578125,20097,-1,17364.11809041691,36.12844643626182,6778937.0,-50.69544830089456,15.129172122104464,2.9034820316024503,81.28970859316178,-0.2824277909980578,0.4338945597410202,-0.8371611069887877
378,2016-07-01,17485.51171875,17485.51171875,17243.03125,17319.18359375,13313.65234375,7410,-1,17290.74020782572,27.0593405093146,6771527.0,-62.08345379610735,3.7135625496227727,2.857412324679905,71.58821603230172,-0.4688790565123781,0.1151135265827179,-0.8843665779568255
379,2016-07-04,17607.0078125,17775.478515625,17363.66015625,17441.646484375,13407.79296875,5156,1,17301.942939463708,118.77779408125495,6776683.0,-48.85168201204135,14.341287033306484,2.8892916450965744,72.94063090163036,-0.280897059943527,0.0693027526140213,-0.7583012916147709
380,2016-07-05,17441.646484375,17484.904296875,17120.568359375,17450.783203125,13414.8173828125,65410,0,17302.68590728321,-1.5021006266474506,6842093.0,-47.86448518255122,15.094265618536095,2.854490591565192,73.89783799695579,-0.364454597979784,0.0060667842626571,-0.7384358569979668
381,2016-07-06,17450.783203125,17485.51171875,17363.66015625,17392.90234375,13370.3232421875,55434,0,17310.614602115584,29.658012496556125,6786659.0,-60.003509675004096,8.582478018449013,2.7404350037505,69.18836944062059,-0.4342796116924056,-0.1344584077596664,-0.7422335147857666
382,2016-07-07,17392.90234375,17485.51171875,17363.66015625,17477.58984375,13435.423828125,48976,0,17304.825560229154,41.85768355704192,6835635.0,-49.85820912983458,16.06516861544021,2.5828947426176843,71.46584143277141,-0.3501477582380176,-0.0566088855266571,-0.8203844111412764
383,2016-07-08,17477.58984375,17515.97265625,17272.271484375,17461.751953125,13423.2490234375,35858,0,17387.6525738813,14.038706839853509,6799777.0,-51.755539437048135,14.182855138922616,2.33413508353471,71.17233856841267,-0.2891710615820355,0.2820030748844147,-0.7196094952523708
384,2016-07-11,17461.751953125,17515.97265625,17461.751953125,17485.51171875,13441.5146484375,17846,0,17388.27139182969,67.49121224853772,6817623.0,-48.90919300872739,16.3739497278566,2.059965146853818,72.0266713192068,-0.2284367398824542,0.3559893034398556,-0.6290925983339548
385,2016-07-12,17485.51171875,17971.689453125,17363.66015625,17809.0234375,13690.205078125,407485,1,17234.253357342728,214.2424654445933,7225108.0,-17.823360725903104,39.15388428085329,2.5510338555383463,97.68240620864162,-0.2562858060312767,0.0923505201935768,-0.7784759998321533
386,2016-07-13,17809.0234375,18003.984375,17790.138671875,17911.98828125,13769.3564453125,23258,1,17245.5310396826,236.2176204891092,7248366.0,-9.735539410725169,44.34979069389811,3.1386606060554594,124.88358311678894,-0.1792628525290638,0.259353719651699,-0.7570185419172049
387,2016-07-14,17911.98828125,17972.91015625,17851.060546875,17953.41796875,13801.201171875,84168,0,17304.00422590403,173.3779867100633,7332534.0,-5.351218957659432,46.33553198081869,3.545402602004078,148.07680410617468,-0.1403281230013817,0.5835528448224068,-0.6455977857112885
388,2016-07-15,17953.41796875,18216.609375,17789.525390625,18189.197265625,13982.451171875,62485,1,17411.8690472681,168.30586488776257,7395019.0,-2.499625991123522,55.96555062201226,4.615601575566356,183.36925102399616,-0.513220012653619,-0.1806870475411415,-0.831011526286602
389,2016-07-18,18189.197265625,18271.443359375,17881.521484375,18065.51953125,13887.3779296875,16224,-1,17724.33762839292,133.01234165941435,7378795.0,-17.88336705910689,41.610453086624574,5.371940548833239,199.06432035677065,-0.3495017550885677,0.5032730773091316,-0.8720699669793248
390,2016-07-19,18094.759765625,18314.09375,18094.15234375,18254.9921875,14033.0302734375,81796,1,17811.382245113382,134.91012032075903,7460591.0,-4.949329076408748,49.30806543924218,6.22027129053454,224.2071156846505,-0.2327013704925775,0.2130220532417297,-0.6386829018592834
391,2016-07-20,18254.9921875,18307.998046875,17888.228515625,18017.388671875,13850.37890625,21574,-1,17874.46805854643,84.25705402307528,7439017.0,-24.859553089995668,26.74303005525028,6.54993889575951,222.39669350496115,-0.4968611816875636,-0.2685158438980579,-0.8865823526866734
392,2016-07-21,18017.388671875,18216.00390625,17790.138671875,18131.9296875,13938.4287109375,12690,1,17962.208699034036,67.27729228429396,7451707.0,-15.262688496690313,32.072582098322535,7.215857463880057,227.58101135130343,-0.413480090132604,0.0456612333655357,-0.8163086660206318
393,2016-07-22,18131.9296875,18277.5390625,17976.564453125,18212.955078125,14000.7158203125,35170,0,17959.622276281214,81.13778924322878,7486877.0,-8.473943886693336,35.639599913408695,7.697854684404477,235.51284696337825,-0.1630392929968925,0.2027890011668205,-0.589545888826251
394,2016-07-25,18212.955078125,18247.078125,17597.611328125,17814.50390625,13694.4169921875,21736,-1,17769.87009369458,11.220761934040295,7465141.0,-47.95346195162098,6.126082927251916,7.22482521980998,207.2580623279573,-0.3470589889523883,0.7110861279070377,-0.8231319524347782
395,2016-07-26,18110.560546875,18419.62890625,17911.98828125,17970.4765625,13814.31640625,49357,1,17755.222605848874,63.65334268573678,7514498.0,-39.14668046649314,14.013299946530497,7.058135434779557,195.2014707352137,-0.3591765625402331,0.1771165654063224,-0.8279283195734024
396,2016-07-27,17970.4765625,18125.2265625,17911.98828125,17988.140625,13827.8955078125,23898,0,17747.353007924667,27.398052872234317,7538396.0,-37.60713732472887,14.885486286716164,6.479927569734721,184.9400040088767,-0.2979545635559286,-0.0510349199175834,-0.916308076120913
397,2016-07-28,17988.140625,18064.298828125,17881.521484375,18011.29296875,13845.693359375,24981,0,17745.07714403983,5.450417109858508,7563377.0,-38.66932023319819,16.086911541481165,5.895716595965918,176.6397255451193,-0.2987008787253323,0.1408046558499336,-0.7562807369977236
398,2016-07-29,18009.466796875,18308.76171875,17576.900390625,17724.94921875,13625.57421875,29027,-1,17677.272274440926,-84.60085208474518,7534350.0,-65.786008108668,-2.284197231750009,4.681366082258214,145.28143358011948,-0.3771857616491615,-0.0404047071933746,-0.7955229440703988
399,2016-08-01,18019.51171875,18513.154296875,17759.671875,17966.822265625,13811.505859375,22713,1,17722.571428970077,41.15576923016222,7557063.0,-58.35297749925943,10.587473687721056,3.549301512368225,138.3520583317004,-0.5351686272770166,-0.1064449772238731,-0.905492890626192
400,2016-08-02,17942.44921875,18240.62890625,17674.990234375,17811.45703125,13692.0751953125,16490,-1,17675.852514775386,-95.25050291990662,7540573.0,-74.94732582056984,1.7315643426553091,2.2700488836047445,118.95259112616986,-0.2921725029125809,0.2028956525027752,-0.7663601636886597
401,2016-08-03,17811.45703125,18003.376953125,17759.671875,17959.5078125,13805.8857421875,26092,1,17678.0290014365,-93.73739241676658,7566665.0,-59.13422423971863,9.194043083521748,1.2575472938735717,114.20831200643806,-0.2238763953791931,0.3630361221730709,-0.7326222667470574
402,2016-08-04,17959.5078125,18124.61328125,17790.74609375,18083.796875,13901.4296875,28091,1,17656.581886436994,-17.98071923759578,7594756.0,-45.85907935964887,15.027856442524705,0.6445392229840374,119.10456198948305,-0.3209069050951964,0.1892306730151176,-0.8725408101454377
403,2016-08-05,18083.796875,18272.6640625,17851.060546875,18193.46484375,13985.732421875,18307,1,17745.803079937028,62.24927850411646,7613063.0,-34.14559351805108,19.916759229984297,0.4267598944153249,130.33178028685506,-0.4478259094278602,0.1807426512241363,-0.8505722926929593
404,2016-08-08,18193.46484375,18270.228515625,18154.46875,18248.291015625,14027.87890625,12107,0,17742.18836435879,152.89528275313825,7625170.0,-28.2896850396986,22.32289788172993,0.1849646103370956,142.01636924164268,-0.3670886954292655,0.0172685459256172,-0.903081238269806
405,2016-08-09,18265.35546875,18276.318359375,18038.099609375,18177.013671875,13973.0869140625,25178,0,17929.626296697494,94.21788616592396,7599992.0,-35.90272069959654,17.385024256466476,0.5173996165926745,143.8665996137206,-0.3812953736633062,0.0943700671195983,-0.783918485045433
406,2016-08-10,18177.013671875,18177.013671875,17911.98828125,18006.41796875,13841.9453125,48518,-1,17969.884683409568,0.840656523885572,7551474.0,-54.12381457019956,6.322398060204293,0.2869739201118174,130.06793085693425,-0.4881886296373393,-0.0683718025684356,-0.901770977769047
407,2016-08-11,18006.41796875,18398.78125,18006.41796875,18266.568359375,14041.927734375,64828,1,17994.036023859884,128.3021771782467,7616302.0,-26.337506936302837,18.877692874356608,0.5613365712585459,138.52749013316134,-0.5436114267601321,-0.1952665224671363,-0.8667456088587642
408,2016-08-12,18570.13671875,18704.54296875,18271.443359375,18321.40234375,14084.080078125,55873,0,17985.89884771288,206.42591412590804,7672175.0,-33.97713357339443,21.27280544907533,1.3649531049498798,147.950910084528,-0.3814145332435146,-0.0040537565946578,-0.8077776720747352
409,2016-08-16,18321.40234375,18399.388671875,18265.35546875,18309.21875,14074.7158203125,50366,0,17983.227618789446,117.26005705767884,7621809.0,-35.05758175674154,20.42205544089184,2.1989496303360228,152.67597054403814,-0.1305189372173377,0.0119114518165588,-0.4185544438660145
410,2016-08-17,18613.494140625,18889.458984375,18669.705078125,18884.421875,14516.88671875,38575,1,17782.935253100997,240.1289430952336,7660384.0,-0.3837626296445129,41.34327011123485,3.825078360489041,200.5231934619551,-0.2088490410574845,0.4337225928902626,-0.8294338993728161
411,2016-08-18,18884.421875,18984.5390625,18851.6796875,18897.64453125,14527.0546875,13375,0,17954.638813023663,197.6395495844613,7673759.0,-6.173070759291866,41.722564801154974,5.400986568295632,236.7799681160286,-0.2160204682233078,0.7981291227042675,-0.7324144598096609
412,2016-08-19,18897.64453125,18984.5390625,18575.8828125,18817.046875,14465.0927734375,10346,0,18103.20404181505,127.53178788527332,7663413.0,-12.790068144294686,35.95181412757765,6.732614602099842,256.05848316561605,-0.356615725638611,-0.0033067613840103,-0.8850165475159883
413,2016-08-22,18817.046875,18946.759765625,18795.638671875,18925.349609375,14548.3505859375,11359,1,18303.704144364267,119.64360214863416,7674772.0,-4.519835523028714,39.515807491731394,7.6892787875221,276.88422182223803,-0.4602525343652814,-0.1633272320032119,-0.7916784612461925
414,2016-08-23,18925.349609375,19493.3125,18921.572265625,19419.01171875,14927.83984375,33955,1,18552.51948173924,156.77965357145536,7708727.0,-4.285823727163751,52.49257681857088,9.53301111244192,329.42576115495103,-0.1358317222446203,0.2528771497309208,-0.9337572548538446
415,2016-08-24,19419.01171875,19519.7578125,19141.95703125,19165.25390625,14732.7685546875,8895,-1,18604.55402732178,125.46702771633376,7699832.0,-20.50326798862248,36.30403535551259,10.361579624574611,346.5938566588702,-0.5544627979039572,0.0571860373020172,-0.923385864123702
416,2016-08-25,19165.25390625,19330.857421875,19141.95703125,19209.33203125,14766.654296875,28125,0,18679.84777215456,99.59297504886248,7727957.0,-18.602881879460146,37.54431430639968,11.05975855285975,359.6110598980267,-0.3774295191480113,0.4402249529957771,-0.9391589877195656
417,2016-08-26,19209.33203125,19267.890625,19141.95703125,19250.888671875,14798.5986328125,14914,0,18875.09287915852,86.49186284819832,7742871.0,-16.72311456331438,38.7551330995002,11.681678225991964,369.02665131875256,-0.3951350630898225,0.3283754736185074,-0.8611900387331843
418,2016-08-29,19250.888671875,19261.59375,19078.990234375,19245.8515625,14794.7265625,6687,0,19085.80425562057,74.25173886770246,7736184.0,-17.036412537750035,38.40487821403519,11.76108506899522,371.7962865692498,-0.5323101995616324,0.2854797095060348,-0.9058646694757044
419,2016-08-30,19245.8515625,19267.26171875,19047.505859375,19078.990234375,14666.4560546875,13519,-1,19063.142606729096,56.43739943540064,7722665.0,-27.414848307413465,26.97087635128329,11.412029456510329,356.41835882027226,-0.3168896984841142,0.0598755925893783,-0.7609038129448891
420,2016-08-31,19078.990234375,19078.990234375,18895.755859375,18934.794921875,14555.609375,27585,-1,18900.561979974973,15.162549979173432,7695080.0,-38.65376921389208,17.905980373958315,10.896388694469968,328.8056171785356,-0.3570005527104843,0.0941470265388488,-0.8847460355609655
421,2016-09-01,18934.794921875,18984.5390625,18827.12109375,18934.794921875,14555.609375,15836,0,18808.3949450438,-11.627350952379215,7695080.0,-46.632796370283415,17.90598037395831,9.56331634765118,303.4246302264255,-0.339447115547955,-0.0852031707763671,-0.8214028961956501
422,2016-09-02,18934.794921875,19393.82421875,18890.087890625,19058.83984375,14650.9658203125,31440,1,18821.187627243184,36.33995532787015,7726520.0,-36.74402962067966,23.36462954416925,8.53251659216561,289.97673244797625,-0.2455798415467143,0.1462803408503532,-0.6781064588576555
423,2016-09-05,19058.83984375,19198.626953125,18984.5390625,19114.251953125,14693.5634765625,9257,0,18873.874576979717,17.33564482874294,7735777.0,-42.961817971129655,25.740040453053343,7.811561021758284,280.55639126175083,-0.2586590903500715,0.3992263488471508,-0.7720030751079321
424,2016-09-06,19114.251953125,19191.701171875,18896.384765625,19077.1015625,14665.0029296875,24652,0,18874.039094695963,-10.925921374916197,7711125.0,-46.89776188584294,22.987623151625733,6.408253648111988,267.01499431371485,-0.2558087655343115,0.1725206226110458,-0.8268324015662074
425,2016-09-07,19077.1015625,19198.626953125,18922.201171875,19118.658203125,14696.951171875,9012,0,18927.00863031125,-5.043953590823117,7720137.0,-42.49499238511455,24.966228555344845,4.858513606446288,256.67779146338944,-0.3308008760213852,0.1663808152079582,-0.7537730131298304
426,2016-09-08,19118.658203125,19118.658203125,19078.990234375,19089.064453125,14674.2001953125,78612,0,19046.54883889973,-10.384308352331969,7641525.0,-59.47824538973807,22.55153692330972,3.788191424344395,243.2929853389105,-0.208158189120392,0.387392021715641,-0.6597600001841784
427,2016-09-09,19089.064453125,19078.990234375,18840.345703125,18889.458984375,14520.759765625,32297,-1,18886.64162956028,-128.3582430756507,7609228.0,-90.99991540478808,7.467935786456995,2.3874381229571973,214.11080086429865,-0.2023543699954947,0.4844864346086979,-0.8293089577928185
428,2016-09-12,18889.458984375,18984.5390625,18827.751953125,18873.087890625,14508.17578125,40067,0,18798.127882219564,-133.8320573316308,7569161.0,-93.3635056255816,6.312197986298406,0.7210237200310656,187.5013006962763,-0.2522149792473231,0.2277323380112648,-0.7982386015355587
429,2016-09-13,18873.087890625,18890.087890625,18701.1875,18838.455078125,14481.552734375,93001,0,18726.597729856778,-153.556186050465,7476160.0,-80.18187970560867,3.769785120825285,-0.4886674554894124,161.75390326325578,-0.5397090323269367,0.0796417966485023,-0.9143588403239846
430,2016-09-14,18838.455078125,19197.3671875,18833.41796875,18977.61328125,14588.52734375,51835,1,18752.93904850833,-23.121547019363028,7527995.0,-60.09079886078448,12.79410644878062,-1.084496431668191,150.83903084264605,-0.3415081333757068,0.1807568594813347,-0.7897388841956854
431,2016-09-15,18977.61328125,19170.921875,18839.71484375,18879.384765625,14513.0146484375,17104,-1,18798.996927201144,-40.51671255545602,7510891.0,-74.2726221695852,5.288311292736172,-1.5810134867395025,132.7326363225984,-0.3066778771187129,-0.0284198895096778,-0.6928013172000647
432,2016-09-16,18879.384765625,19015.392578125,18386.982421875,18815.158203125,14463.6435546875,28549,0,18765.550619425205,-170.95142566787655,7482342.0,-57.47338036830048,0.575663466155869,-2.083441455393653,111.91060558668688,-0.3941601935774088,0.0377992689609527,-0.8165561072528362
433,2016-09-20,18815.158203125,18888.19921875,18247.826171875,18711.26171875,14383.775390625,22394,-1,18670.97118237638,-198.4256430661873,7459948.0,-59.56052908303522,-6.699451803156824,-2.6052616350704123,86.03367556611192,-0.2877704440616071,0.2251432761549949,-0.7482216749340296
434,2016-09-21,18711.26171875,19039.94921875,18764.154296875,18927.240234375,14549.802734375,48801,1,18677.0023975953,-20.40099149011082,7508749.0,-40.71420415133507,8.170912981308206,-2.453342386710088,82.00834217459123,-0.3149809051615496,0.078162532299757,-0.9461688385345042
435,2016-09-22,18927.240234375,19016.0234375,18833.41796875,18996.50390625,14603.0478515625,18666,0,18670.995279583327,0.6743317376190102,7527415.0,-34.670243425234894,12.387908362539392,-2.0821957934933857,83.44533009804945,-0.312413364443928,0.6321007870137691,-0.8473048605956137
436,2016-09-23,18996.50390625,19003.4296875,18836.56640625,18929.12890625,14551.255859375,103176,0,18674.24557969154,-7.117169322367431,7424239.0,-28.344323247262796,7.229507134868988,-2.0025747592375667,78.24558752984012,-0.3872716352343559,0.2602010741829872,-0.8101742723956704
437,2016-09-26,18929.12890625,18953.056640625,18877.49609375,18942.98046875,14561.904296875,11679,0,18704.7245737528,2.2864390864528352,7435918.0,-26.887492040015616,8.16275934694469,-1.8715731695707625,74.38499548888285,-0.2614773394649519,0.246522806584835,-0.6644055843353271
438,2016-09-27,18942.98046875,18953.056640625,18825.232421875,18883.162109375,14515.9208984375,14915,0,18863.001784762517,-17.308041853540093,7421003.0,-33.178858281465054,3.328502569669688,-1.6329315338810917,65.74078792273212,-0.3423875617843709,0.3795908093452453,-0.879490259103477
439,2016-09-28,18883.162109375,19078.990234375,18701.1875,18954.314453125,14570.6162109375,23791,0,18867.74532113537,12.21028212609014,7444794.0,-25.596865261793837,8.5634369940939,-1.3491366261047737,63.89504830056103,-0.300537312786807,0.2983046770095825,-0.8399006556719542
440,2016-09-29,18954.314453125,18890.087890625,18820.82421875,18887.5703125,14519.3076171875,10554,0,18861.49322793652,-14.03731573776331,7434240.0,-32.62596032211287,2.932582711349742,-1.1935032925601543,56.39648839514848,-0.3096093370695598,0.0758645310997963,-0.831479755230248
441,2016-09-30,18887.5703125,18888.19921875,18638.8515625,18745.265625,14409.9169921875,73063,-1,18733.864784316196,-93.54543608876436,7361177.0,-47.61264179856634,-8.021314174264798,-1.2718935306926773,38.52691239067644,-0.22259124708088,0.4672948885709047,-0.7480226382613182
442,2016-10-03,18745.265625,18915.275390625,18732.041015625,18868.6796875,14504.7861328125,12514,1,18731.77768274592,-21.26573762092569,7373691.0,-34.61540834901731,1.744383787532158,-1.0077123101993102,33.932475636283925,-0.2362393728506408,0.2713455185294151,-0.7661060532554984
443,2016-10-04,18868.6796875,19204.923828125,18870.568359375,19086.544921875,14672.2646484375,17710,1,18684.925228389835,136.1525987112928,7391401.0,-12.368529530604,16.15489854904652,-0.2780013783604932,47.325713677586464,-0.2985919843777083,0.5308515951037407,-0.8363281916826963
444,2016-10-05,19086.544921875,19456.791015625,19084.65625,19362.341796875,14884.2744140625,34308,1,18558.279888225206,260.6115549519174,7425709.0,-7.812404077610302,30.125816649140507,0.8328972715331756,79.28055728626714,-0.3617618819698691,0.2680678963661194,-0.7211912972852588
445,2016-10-06,19362.341796875,19362.341796875,18934.166015625,19112.9921875,14692.595703125,21371,-1,18608.549672146448,129.655143248925,7404338.0,-28.437454563078568,11.961466497958645,1.2273156097377689,83.52178435391033,-0.1033567906308331,0.4163645021617412,-0.8738426500931382
446,2016-10-07,19112.9921875,19439.16015625,19079.619140625,19136.919921875,14710.9892578125,17234,0,18799.636432695537,137.63297157784132,7421572.0,-26.458262653677767,13.213415289041157,1.6215493230236024,87.80163298264597,-0.2258748008559147,0.618690337985754,-0.5916195679455996
447,2016-10-11,19136.919921875,19711.177734375,19136.919921875,19694.177734375,15139.3662109375,29974,1,18818.94162819028,202.02177676651849,7451546.0,-1.585338532796876,36.02917705326956,3.1854762740307505,134.60781700251027,-0.1870592060731724,0.510725449770689,-0.7719076965004206
448,2016-10-12,19694.177734375,20065.681640625,19519.7578125,19985.71484375,15363.478515625,25008,1,18785.80146151316,223.344828413295,7476554.0,-5.6045073692366,44.28196238474138,4.877877022071574,193.0018580280157,-0.1791983331952776,0.1106502190232276,-0.5444646626710892
449,2016-10-13,19985.71484375,20023.494140625,19551.2421875,20012.16015625,15383.8056640625,15214,0,18799.232638747933,165.31882766151676,7491768.0,-3.751076263077713,44.975412066383456,6.390966328563845,238.6623212755985,-0.2512535779736936,0.2455794885754585,-0.6226068185642362
450,2016-10-14,20012.16015625,20023.494140625,19713.697265625,19984.455078125,15362.509765625,21647,0,19094.890781526618,136.5540056859427,7470121.0,-5.692798585150372,42.96792336759494,7.632989929046935,269.5062982570307,-0.1121486347168684,0.1528876200318336,-0.6488077994436026
451,2016-10-17,19984.455078125,20151.31640625,19903.857421875,20053.087890625,15415.267578125,19357,0,19689.30197017137,127.85302575776772,7489478.0,-6.494598273203667,44.99972235480955,8.84602937869631,296.0754926355657,-0.323095105521913,0.584136575460434,-0.9258100604638456
452,2016-10-18,20053.087890625,20462.373046875,20020.345703125,20447.890625,15718.763671875,33879,1,19741.921840618903,137.3597097961721,7523357.0,-0.7942007812407947,54.94351203326613,10.774774004638058,345.0119685502541,-0.3128411130358775,0.3477041721343994,-0.7563348021358252
453,2016-10-19,20447.890625,20653.1640625,20043.013671875,20640.5703125,15866.87890625,27330,1,19694.670758531374,129.5184237397378,7550687.0,-0.6252133171987917,58.85337660266582,12.553118385403629,394.7912114344035,-0.1718817548205455,0.2702803686261177,-0.8266990846022964
454,2016-10-20,20640.5703125,20640.5703125,20275.361328125,20425.22265625,15701.337890625,22062,-1,19809.406141752715,109.51284720107674,7528625.0,-11.316089546681562,43.83077662819191,13.479637985289038,412.1142671962407,-0.4513245303782501,0.0721842423081398,-0.9408811153844
