,Date,Open,High,Low,Close,Adj Close,Volume,Tendencia,RSI_14,ATR_14,CCI_14,WILLR_14,ROC_10,TSI_13_25_13,COPP,Sentimiento Promedio,Sentimiento Máximo,Sentimiento Mínimo
547,2017-03-06,1911.4000244140625,1948.0,1900.0,1944.9000244140625,1323.80419921875,773439,1,54.28628439098603,34.271789372004164,-42.9688786973303,-36.63878673894041,0.2112518282557292,4.871884433416681,-0.860577499157746,-0.2154548255327557,0.1840455681085586,-0.8352825827896595
548,2017-03-07,1945.0,1955.0,1918.5,1929.0,1312.9814453125,2055152,-1,49.97850995932019,34.43094727400387,-20.97089562864829,-53.2358810082646,-1.5816326530612246,4.036266461005027,-1.2624109417985097,-0.1852318898097358,0.5386601611971855,-0.8609340293332934
549,2017-03-08,1927.0,1944.0,1911.0,1935.0,1317.0654296875,1470247,0,51.54120275500682,34.328736754432164,-37.8356077032612,-46.97283618376288,-1.5517679979648944,3.8775882369112695,-1.581676393903981,-0.2829620388220064,0.6064815632998943,-0.8902680450119078
550,2017-03-09,1925.0,1930.300048828125,1915.0,1921.5999755859373,1307.944580078125,1824483,-1,47.93917878630883,33.305255557687005,-72.29384469533576,-60.96032844287824,-1.2335526470579932,2.590737711872665,-2.0286463112602595,-0.2908019880453745,0.432822085916996,-0.817164771258831
551,2017-03-10,1935.0,1938.699951171875,1920.0,1923.9000244140625,1309.510009765625,397825,0,48.60314313374076,32.262019530129,-36.61802062520713,-58.559443624696414,-0.6609142913473721,1.7641717023971435,-2.12551318165206,-0.2498448671608725,0.2847691774368286,-0.8264942462556064
552,2017-03-13,1920.0,1930.0,1913.0,1919.5999755859373,1306.58349609375,2821881,0,47.3863738533981,31.17187527797693,-69.10859783377988,-63.04801005104548,-1.020936814420598,0.7304839106265771,-2.332789560403796,-0.2535386738650825,0.3933111019432544,-0.8476141067221761
553,2017-03-14,1907.800048828125,1944.300048828125,1902.0,1914.9000244140625,1303.3841552734375,1177630,0,46.02996939288339,31.96674481727322,-63.84560160999392,-67.95401086144899,-0.1303848945534448,-0.5156452953218917,-2.6172140181061923,-0.1531670011890431,0.3930436037480831,-0.8202186757698655
554,2017-03-15,1917.9000244140625,1948.0,1911.5,1925.0,1310.2587890625,3957582,1,49.38304545847735,32.29054875889656,11.20880778761692,-46.174112736209125,0.2447508749866029,-0.6453293346199472,-2.285478404355813,-0.224211136951591,0.2602132111787796,-0.8049108665436506
555,2017-03-16,1932.0999755859373,1945.0,1926.9000244140625,1937.0999755859373,1318.494873046875,1356719,1,53.13924676840595,31.412652418975377,93.02303276714012,-30.21109454162496,0.1861895829292615,0.325086186528662,-1.709863720946473,-0.3147879618336446,0.2894679605960846,-0.8593131331726909
556,2017-03-17,1939.9000244140625,2015.0,1932.0,1996.800048828125,1359.1298828125,1071450,1,66.39122217645891,35.09746296047714,359.718189742766,-13.91433056404303,4.533561923877253,6.171080200815212,-0.2081556374800541,-0.3045880537247285,0.1120583862066268,-0.8883563578128815
557,2017-03-20,1989.699951171875,1989.699951171875,1960.0,1966.9000244140625,1338.7783203125,2414589,-1,57.6048118497698,35.2190762367377,199.3837280811808,-36.773667912878416,1.1311635417675472,7.86887193061064,0.9721378294819836,-0.3249476182973012,0.004363976418972,-0.8788599614053965
558,2017-03-21,1960.0,1995.0,1960.0999755859373,1986.800048828125,1352.3233642578125,1703326,1,61.27786228958728,35.19628682083234,165.49510053347413,-21.55958764887813,2.996373708041732,10.575957368011329,2.054245194846438,-0.2778437044961672,0.0808511599898338,-0.8692955048754811
559,2017-03-22,1970.0,1992.0,1960.0,1987.0,1352.45947265625,1071816,0,61.31412979826008,34.96798061934432,120.46414207588332,-21.40671983753829,2.6873385012919897,12.62603160795124,3.0353446877370085,-0.2900291562849736,0.250209592282772,-0.8866854240186512
560,2017-03-23,1990.0,2020.199951171875,1980.0,2011.0,1368.7952880859375,2577411,1,65.4919589479624,35.34169280166794,146.12878479538267,-7.653872636537018,4.652374352097019,15.799455283989907,4.502531778388224,-0.282737428529395,0.1618761606514454,-0.8439358063042164
561,2017-03-24,2006.5,2060.0,2006.5,2049.300048828125,1394.864013671875,1174420,1,70.89395509139392,36.638714744405945,173.61477681400527,-6.7721209948576,6.5180114778705285,20.571483732319116,6.253253611027569,-0.3171556589122002,0.1592465192079544,-0.7472920343279839
562,2017-03-27,2040.0,2049.300048828125,2007.0999755859373,2048.0,1393.979248046875,4449320,0,70.49057908495509,37.035954637104645,133.34653433135844,-7.594936708860756,6.688894876385378,24.049969412521158,7.859628676731977,-0.159262872275172,0.4629412405192852,-0.8577161054126918
563,2017-03-28,2049.5,2097.0,2049.5,2080.60009765625,1416.168701171875,5450614,1,74.42091587559042,37.89052930588288,169.14933968116156,-8.4102063301282,8.653197092777198,28.45457612432603,9.781626517056615,-0.2403638350630277,0.2776102274656296,-0.7788814166560769
564,2017-03-29,2080.0,2080.0,2040.199951171875,2065.800048828125,1406.0948486328125,2597935,-1,69.87108260135189,38.06978767577517,122.95365586567291,-15.999974959935892,7.314288250811688,30.46117149148085,11.248680947472808,-0.2384892793682714,0.2207010611891746,-0.7091221511363983
565,2017-03-30,2070.0,2071.300048828125,2039.699951171875,2048.10009765625,1394.0474853515625,9793857,-1,64.7710275674687,37.6076669600948,90.16160919350804,-25.07687299679488,5.7302216441739,30.40645447474741,11.96324177281156,-0.351178193775316,0.1794980689883232,-0.8158259317278862
566,2017-03-31,2035.0,2046.0999755859373,2020.9000244140625,2027.800048828125,1380.2301025390625,16054920,-1,59.41454310467337,36.864267408815714,49.2972401483071,-35.48715444711539,1.5524839363957934,28.572326010816692,12.000150057990195,-0.3725554312372373,0.2689050585031509,-0.8781517893075943
567,2017-04-03,2027.800048828125,2067.800048828125,2023.0999755859373,2042.0,1389.8953857421875,7318465,1,61.79465636853055,37.42396782548514,59.51455288898213,-29.64959568733153,3.8181897734385206,27.83801362839924,11.70499521444295,-0.2747120871208608,0.07968620210886,-0.8583433739840984
568,2017-04-04,2035.0,2058.5,2030.0,2054.699951171875,1398.5396728515625,1700094,1,63.837279133684135,36.78654155223621,56.95501225118114,-24.86775714247782,3.4175508694898324,27.876802746354063,11.76718199796862,-0.1689050958569472,0.4236524924635887,-0.8455125400796533
569,2017-04-05,2050.0,2094.300048828125,2043.0,2055.0,1398.7440185546875,51201384,0,63.88640490126146,37.82322064337112,82.0883555476278,-25.454545454545453,3.4222445898339204,27.92199573877041,11.421936248186926,-0.2535565264918136,0.3168554976582527,-0.8945016106590629
570,2017-04-06,2050.0,2085.0,2040.0,2072.699951171875,1410.79150390625,55283942,1,66.75542658953151,38.33584774027318,80.38714237574573,-17.73726191833942,3.0681228827386877,28.81618617198849,10.753145743021426,-0.2657098087482154,0.3233178816735744,-0.8110117604956031
571,2017-04-07,2050.0,2069.89990234375,2041.0,2060.199951171875,1402.283203125,2275078,-1,62.951832931296565,37.861855128244734,53.41999273722071,-26.86134950958029,0.5318841596662732,28.441357758423628,9.936170047006073,-0.3541346034035086,0.0552380234003067,-0.7856332706287503
572,2017-04-10,2060.0,2070.0,2050.0,2057.300048828125,1400.3095703125,1144637,0,62.06827454189328,36.58600833337011,53.02977737882112,-28.978066548813864,0.454103946685791,27.883518795314107,8.615755986597748,-0.2164513677125796,0.2856297791004181,-0.8639287669211626
573,2017-04-11,2070.0,2057.300048828125,2010.0,2034.800048828125,1384.9947509765625,2641153,-1,55.55319469583477,37.35129694013832,-64.40106940744248,-53.162351428953,-2.201290333482044,25.44696560027676,7.05722876653643,-0.1869270741008222,0.1043029204010963,-0.6575762266293168
574,2017-04-12,2025.0,2055.0,2020.0,2024.300048828125,1377.847900390625,2245663,-1,52.76948227168288,37.18334715869987,-91.73259470681228,-80.3314377589779,-2.008906913500262,22.571786067704707,5.064040380287652,-0.1966922182687803,0.3068625852465629,-0.741716112010181
575,2017-04-13,2015.0,2020.0,2003.0,2006.4000244140625,1365.664306640625,1578733,-1,48.32392192097351,36.04882584937309,-177.01685136073735,-96.38295275099736,-2.0360368758298053,18.72680022058569,2.8560691602152537,-0.1384535601193254,0.3665290176868438,-0.6784196216613054
576,2017-04-17,2006.4000244140625,2015.0,1980.0,1997.9000244140625,1359.8785400390625,2465960,0,46.32802790362818,35.97390971727501,-183.01125443666052,-84.70083383413461,-1.4745055574558183,14.924414542159608,0.98507628046435,-0.3207636068885525,0.1586910262703895,-0.7334042573347688
577,2017-04-18,2000.0,2015.0,1975.0,1982.199951171875,1349.1922607421875,4542186,-1,42.81083313763974,36.26148759461251,-163.19741843819,-93.96483803435156,-2.9285038603391285,10.578632579821608,-0.9875885257822078,-0.2696323081412736,0.1295559480786323,-0.8020500857383013
578,2017-04-19,1982.199951171875,1982.199951171875,1982.199951171875,1982.199951171875,1349.1922607421875,0,0,42.81083313763974,33.67138133785447,-153.25759078731514,-93.96483803435156,-3.528495727984538,7.054537516891555,-2.671032947208793,-0.0761669481794039,0.3448793701827526,-0.5593183189630508
579,2017-04-20,1980.0,2015.0999755859373,1955.199951171875,1969.699951171875,1340.6842041015625,5631260,-1,40.00631136046907,35.54485584329789,-124.37348412257644,-89.57585203438677,-4.150853957572993,3.188080089575549,-4.203885598273753,-0.0538962535560131,0.6293822713196278,-0.7894192300736904
580,2017-04-21,1970.0,2000.0,1956.0,1964.800048828125,1337.3489990234375,3355766,0,38.92972573717263,36.14879471163376,-111.7556710841095,-93.09842493426989,-5.2057656624512845,-0.3623930460556226,-5.333632371808795,-0.19751613936387,0.5688434764742851,-0.6673468537628651
581,2017-04-24,1974.0,2001.0,1965.5,1983.199951171875,1349.8729248046875,2211205,1,44.92348498402038,36.15244874450813,-77.05173024135037,-79.87061082502272,-3.737501302055713,-1.8612796459592411,-6.125277835090548,-0.3445946956053376,0.0162560120224952,-0.8361524874344468
582,2017-04-25,1982.9000244140625,1982.9000244140625,1949.0,1955.0,1330.6785888671875,4732939,-1,38.66083455778396,36.012984632177194,-104.13453449469604,-95.87061391349056,-4.972539075493482,-5.170291977524063,-7.1573328690429046,-0.200696904270444,0.4385080337524414,-0.7840906465426087
583,2017-04-26,1960.0,1960.0,1915.0,1930.5999755859373,1314.070556640625,11758322,-1,34.216136271398895,36.65491430130739,-139.7648909771476,-90.82354377297808,-5.120899879189518,-9.51785151293957,-8.346436258327625,-0.2606057886344691,0.3647835850715637,-0.8307237541303039
584,2017-04-27,1935.0,1935.0,1900.0,1902.0,1294.603759765625,2193525,-1,29.87992312670365,36.536706136928295,-165.4910764436371,-98.82352941176472,-6.041596891672505,-14.80051862594469,-9.745115061473763,-0.201855949930508,0.4227229654788971,-0.7404621234163642
585,2017-04-28,1902.0,1931.0,1885.0999755859373,1901.0999755859373,1293.9912109375,7847718,0,29.75214068429571,37.20551458529504,-157.6173573087388,-91.34667502035056,-5.248208111384789,-18.958877188681573,-10.739209262720369,-0.2091695338021963,0.2793744504451751,-0.7778947725892067
586,2017-05-02,1910.0,1935.0,1910.0,1925.5999755859373,1310.6673583984375,3072121,1,37.57790119685343,36.96940814449273,-102.1687607609396,-76.48084624038486,-3.618802139477882,-20.069304619484186,-10.95805334780158,-0.0924612507224083,0.5559745617210865,-0.5423020534217358
587,2017-05-03,1932.0,1936.0,1876.0,1928.699951171875,1312.7772216796875,11728530,0,38.511296619037104,38.61445041988611,-101.4334201273703,-70.55868649615921,-2.699021355962139,-20.667305476872134,-10.758000424410769,-0.3311006941578605,-9.740889072418212e-05,-0.7640338316559792
588,2017-05-04,1931.0,1939.9000244140625,1900.0,1911.5999755859373,1301.13818359375,2917426,-1,35.36949965152518,38.706277133755854,-79.31232937600933,-75.277794731988,-3.561697978258908,-22.1389486670522,-10.609068503715962,-0.3164404825748582,0.3509106710553169,-0.7879796531051397
589,2017-05-05,1908.0999755859373,1932.0,1905.0,1909.300048828125,1299.5728759765625,1224475,0,34.956432858664044,37.87011448134472,-71.12366972686567,-76.06034890527215,-3.0664519389267904,-23.4463588748362,-10.309738775029269,-0.2724137758570058,0.1265255063772201,-0.8940138099715114
590,2017-05-08,1910.0,1920.0,1905.0,1909.5999755859373,1299.77685546875,1752943,0,35.06293783335816,36.23653487553438,-69.9481488145983,-75.84472934347937,-2.8094499119699723,-24.481260876231843,-9.810115401237926,-0.2997543842678791,0.4844963997602463,-0.8015735577791929
591,2017-05-09,1902.0,1920.0,1890.300048828125,1909.0999755859373,1299.4365234375,2192271,0,34.96016496194456,35.76963603955871,-73.8829237410844,-76.20418303705036,-3.736384500319898,-25.365758037766447,-9.13856007680788,-0.1528076402058726,0.3417104370892048,-0.4281330779194832
592,2017-05-10,1908.0,1925.0,1900.0,1910.5,1300.3896484375,4368951,0,35.52998569051847,35.00037632244738,-55.18012978144517,-75.19769514360152,-2.2762148337595907,-25.965638784698083,-8.617504389063466,-0.1374424991562314,0.4123465046286583,-0.7298183161765337
593,2017-05-11,1920.0,1920.0,1905.199951171875,1910.0,1300.0491943359375,2883595,0,35.41066603615928,33.55749578713864,-50.53639969863318,-72.8,-1.0670245439988248,-26.50364239184948,-7.7905006723074495,-0.2237084599078766,0.3013813346624374,-0.8402419164776802
594,2017-05-12,1880.0,1885.0,1861.300048828125,1870.5,1293.4796142578125,5776774,-1,27.541674615070487,34.63909974319124,-180.8521577209177,-93.4144922065462,-1.6561514195583595,-29.37132742003783,-7.557628910834015,-0.2017082194797694,0.4205775186419487,-0.8895406005904078
595,2017-05-15,1862.0999755859373,1895.0,1860.0,1874.4000244140625,1296.1766357421875,3343553,0,29.21425010057047,34.6648783329633,-183.06832720052867,-88.28313950081296,-1.4044475048528466,-31.26093737939336,-7.271965654155919,-0.304750538431108,0.3609926402568817,-0.8491271389648318
596,2017-05-16,1875.0,1886.300048828125,1870.0,1878.5999755859373,1299.0809326171875,2941311,0,31.05982392419875,33.353104796903416,-140.9973584436453,-81.40002441406273,-2.440797704398519,-32.329432602643735,-6.7756506154415765,-0.4132176915494104,0.2837470769882202,-0.9293164811097084
597,2017-05-17,1873.0,1885.0,1860.4000244140625,1879.0,1299.3575439453125,2737200,0,31.243699913622518,32.72788128183442,-119.535996912003,-76.22028261025665,-2.576862779598112,-33.166104744428786,-6.376615129639881,-0.1977798843756318,0.4349037818610668,-0.8046658206731081
598,2017-05-18,1800.0,1866.0,1800.0,1820.5999755859373,1258.97314453125,6426503,-1,22.01287346377005,36.03303261884625,-208.8164576005518,-85.27521658969303,-4.760410188439503,-37.21510236575445,-6.91399156937536,-0.3100285846740007,0.1739083230495453,-0.8145155124366283
599,2017-05-19,1840.0,1864.0,1820.0,1822.5,1260.2869873046875,2768658,0,22.811896562103453,36.60210171750009,-143.5058471111894,-83.91708643780741,-4.546171194066666,-40.11158353006847,-7.239622517351458,-0.2661207959883743,0.1432718187570572,-0.8725246926769614
600,2017-05-22,1823.0,1850.0,1795.0,1798.699951171875,1243.8287353515625,2192880,-1,20.04190321577942,37.91623730910722,-158.00916892196977,-97.44654896585654,-5.80750030539951,-43.56711154963475,-8.212448661996238,-0.2216074769385159,0.3716053888201713,-0.7279357519000769
601,2017-05-23,1802.0999755859373,1838.0,1800.0,1824.0,1261.3243408203125,2764472,1,29.80034557288105,38.01508098903707,-122.0910998358244,-79.98620074960763,-4.457596599141884,-43.18614621942534,-8.646561988407884,-0.3201335351293286,0.4351824410259723,-0.8243661159649491
602,2017-05-24,1827.0,1843.5,1807.5,1822.199951171875,1260.07958984375,5414300,0,29.524259388249416,37.87114663267728,-94.1556269092863,-80.14602104242701,-4.621829302702173,-42.97766292030282,-8.8949692985974,-0.4539442770428171,0.0783582478761673,-0.8744311397895217
603,2017-05-25,1825.0,1832.0,1810.0,1825.5999755859373,1262.4306640625,19466823,0,30.827837797911894,36.73749330177176,-81.53089161893593,-76.46155724158672,-4.418849445762446,-42.41146072392832,-9.035106706091504,-0.3803615129587275,0.2290650308132171,-0.8912784489803016
604,2017-05-29,1860.0,1860.0,1820.0,1821.5,1259.595458984375,2412612,0,30.10470866625528,36.97052949450234,-49.99137532166787,-79.61538461538463,-2.619620422346966,-42.15522983632954,-9.187947404442,-0.2361937224721679,0.1634938716888427,-0.6613253783434629
605,2017-05-30,1822.0999755859373,1839.0,1822.0999755859373,1825.699951171875,1262.4998779296875,3102868,0,31.867792277060687,35.57977738775217,-52.19142039706872,-76.38465294471153,-2.5981686197113203,-41.44124876917284,-8.864995989789238,-0.3600932396560286,0.1290299966931343,-0.7873720349743962
606,2017-05-31,1825.0,1840.0,1805.5,1815.9000244140625,1255.7230224609375,4667940,-1,29.96824720315205,35.50265043148416,-64.70629779085336,-83.27998046875,-3.337589267897153,-41.352902919323306,-8.783189899107523,-0.370491635562344,0.4405229240655899,-0.8475417448207736
607,2017-06-01,1820.0,1847.0,1816.0,1843.4000244140625,1274.7396240234375,5272780,1,40.65772239750522,35.18817365680225,-16.81592117988051,-51.5999755859375,-1.8946235011142896,-37.93963685478976,-8.154101911806709,-0.0889973277547236,0.4207561835646629,-0.8272067345678806
608,2017-06-02,1847.0,1875.0,1845.0999755859373,1857.300048828125,1284.3516845703125,3331261,1,45.21001454257466,34.93187379459762,70.00597716963756,-37.699951171875,2.015823010783919,-33.59943612569109,-6.883764386869657,-0.3355849546496756,0.2362076491117477,-0.8006840478628874
609,2017-06-05,1857.0,1869.9000244140625,1850.0,1865.0999755859373,1289.74560546875,2695829,0,47.63744282119714,33.85817026741654,90.15929401016024,-23.220221143690168,2.3374472200788627,-29.26311566632799,-5.066835960179489,-0.2957594301712153,0.5504980254918337,-0.9112241142429413
610,2017-06-06,1868.9000244140625,1879.5,1862.5,1865.800048828125,1290.229736328125,2836812,0,47.86072181875486,32.65401524831536,129.21708207428225,-21.33327907986111,3.730477538098195,-25.69818110175162,-3.4913507046794217,-0.1652170073706656,0.3418560065329075,-0.7800803072750568
611,2017-06-07,1865.800048828125,1875.0,1832.300048828125,1847.5999755859373,1277.6439208984375,2707610,-1,42.75635327828356,33.37158209999819,74.30970379672625,-37.75150818232276,1.293858310632526,-24.011499483382096,-2.289449682600047,-0.2239732240512967,0.2625584378838539,-0.8503017295151949
612,2017-06-08,1847.5999755859373,1847.5999755859373,1825.0999755859373,1827.800048828125,1263.9521484375,3748447,-1,38.00732053380072,32.595040521426895,-14.851539485955067,-61.18337416789941,0.3073261884706187,-23.98927393817341,-1.367472507639315,-0.2862191726453602,0.2851935103535652,-0.7452107518911362
613,2017-06-09,1830.0,1849.0,1830.0,1833.0999755859373,1267.616943359375,2637107,0,39.93062735139424,31.781105567887472,3.378665432469481,-54.91127149593223,0.4108238442319671,-23.39385922562533,-0.5195423149262007,-0.4652409363937165,-0.0355054512619972,-0.8683709762990475
614,2017-06-12,1840.0,1840.0,1815.199951171875,1821.5,1259.595458984375,5008622,-1,37.20958745969937,31.28245865790444,-60.41682248959706,-72.9559748427673,0.0,-23.703265399249727,0.1215622076660636,-0.2439185330982912,0.2718645185232162,-0.8076451439410448
615,2017-06-13,1821.5,1837.0,1811.0999755859373,1822.9000244140625,1260.5634765625,3742922,0,37.76084643106514,30.8979990690586,-71.82770304408369,-76.48645349451013,-0.1533618246533495,-23.79747251482379,0.3889483276495221,-0.1890902314825277,0.218568205833435,-0.8427406512200832
616,2017-06-14,1825.0,1840.800048828125,1820.699951171875,1829.5999755859373,1265.1966552734375,9863427,0,40.45503559960829,30.126720396715125,-40.413109077641245,-67.43246542440909,0.7544441317079306,-23.11988653781713,0.6427248768265177,-0.1802703560046527,0.3998604938387871,-0.5879836864769459
617,2017-06-15,1820.5,1830.0,1812.0,1816.9000244140625,1256.41455078125,6069983,-1,37.17047265824245,29.260526082664043,-94.5438732768675,-84.59456160261824,-1.4375610094951154,-23.467384263216744,0.5491494184455719,-0.2520799472462386,0.1090461537241935,-0.8034709626808763
618,2017-06-16,1816.9000244140625,1830.0999755859373,1760.800048828125,1796.300048828125,1242.1693115234375,10949213,-1,32.55354911458491,32.12048327374606,-177.81239817999054,-70.09265829553985,-3.284337392791667,-25.19990069730644,-0.2736923031903222,-0.3495278254320675,0.7772875810042024,-0.9115017177537084
619,2017-06-19,1803.0,1820.0,1772.0,1777.800048828125,1229.3760986328125,6122732,-1,29.06234702070857,33.25473446847848,-163.27834356398728,-85.67817439504725,-4.680710305107707,-27.83649006193965,-1.59793820656496,-0.3285984266549349,0.0625511109828949,-0.678699316456914
620,2017-06-20,1755.0,1824.0,1752.0999755859375,1755.4000244140625,1213.88623046875,6276569,-1,25.496817277189383,36.015112321734485,-168.8604837369299,-97.40969529377834,-5.917034061790423,-31.349520449491628,-3.181117548828542,-0.1872071755185191,0.3639366701245308,-0.8705015257000923
621,2017-06-21,1755.0,1795.0,1740.300048828125,1761.0999755859375,1217.8277587890625,4566404,0,27.92015828113956,37.34974366817309,-157.6290527286794,-85.05751863940662,-4.681749358248809,-33.40511808615461,-4.722828738175893,-0.3227751459261136,0.2716793082654476,-0.9294254765845836
622,2017-06-22,1759.0,1795.0999755859375,1751.0,1774.699951171875,1227.232421875,3384982,1,33.4797778230229,37.83190309087055,-110.07267166996112,-75.28741780859158,-2.9051371177221808,-33.38846388009262,-5.756267309500339,-0.1655511428094045,0.3396842777729034,-0.9064843379892408
623,2017-06-23,1760.5,1790.5999755859375,1753.5999755859375,1768.9000244140625,1223.221923828125,5321794,0,32.33435835678491,37.77248144152265,-96.1983630004449,-79.45403332029612,-3.5022613074528963,-33.72264051839303,-6.623831513096411,-0.3466302772673468,0.2156203687191009,-0.8797788145020604
624,2017-06-27,1765.0,1778.699951171875,1760.0999755859375,1765.800048828125,1221.078125,1642775,0,31.70990869956022,36.403016737552285,-88.99401034358361,-81.06903545387154,-3.057916616627779,-34.17669406514608,-7.435875048529028,-0.1358891819519075,0.4847621023654938,-0.9161836225539446
625,2017-06-28,1765.0,1769.5,1752.4000244140625,1759.699951171875,1216.859619140625,2564625,0,30.463180933629765,35.02422808386551,-95.920257896712,-82.15279571462261,-3.467007098346054,-34.9137677949067,-7.904633371337264,-0.3614267011638731,0.1088704690337181,-0.9373549013398588
626,2017-06-29,1760.0,1775.0,1740.0,1749.4000244140625,1209.737060546875,3337032,-1,28.430613758501345,35.02249750644654,-98.38738469787243,-91.37612439076834,-4.383469186819943,-36.13637427684475,-8.25599588229573,-0.1715461463770932,0.2936348170042038,-0.8063547220081091
627,2017-06-30,1759.0,1775.0999755859375,1750.0,1763.199951171875,1219.2799072265625,2315356,1,34.715627349591124,34.35660133969143,-69.60327032746048,-76.98418657372534,-2.9555876779464185,-35.359845422606504,-8.284989192127123,-0.3263136043346354,0.3760517463088035,-0.9150142269209028
628,2017-07-03,1763.199951171875,1770.0,1751.0999755859375,1763.0999755859375,1219.2109375,2273988,0,34.691858489483046,33.25256013071793,-66.78755591865696,-77.0833686545872,-1.848247639020366,-34.73594691695459,-7.95447748406825,-0.3234638259746134,0.0293569043278694,-0.5326688140630722
629,2017-07-04,1770.0,1780.0,1755.0,1772.9000244140625,1225.9879150390625,1644385,1,39.093984690879495,32.66309154995236,-35.621401441396934,-67.36110270128877,-0.2756229204343006,-32.94493222469882,-7.197683977721731,-0.3721271154399101,0.0928403884172439,-0.7328871414065361
630,2017-07-05,1790.0,1800.0,1763.0,1779.4000244140625,1230.482666015625,45618726,0,41.891697633406345,32.97287072495577,30.571564602308037,-56.27077126510118,1.3672097337477818,-30.62776332956304,-6.239809912520274,-0.2602544188100312,0.2840751111507416,-0.8005031645298004
631,2017-07-06,1780.0,1778.9000244140625,1758.4000244140625,1774.800048828125,1227.3016357421875,3277091,0,40.474749392237285,32.117665673173214,-6.508430782712097,-61.37618395364297,0.7779270587763953,-29.04548059029436,-5.139056537717902,-0.3249000287614763,0.6216434221714735,-0.9006343279033899
632,2017-07-07,1766.4000244140625,1797.0,1766.0999755859375,1789.199951171875,1237.2593994140625,2465985,1,46.56758591720163,32.030691297522445,119.2623220099492,-41.428629557291664,0.8170395221133194,-25.85511677938848,-3.760869550685416,-0.3285042326024268,0.3154950067400932,-0.9458566927351058
633,2017-07-10,1799.0,1800.0,1775.0999755859375,1780.699951171875,1231.3814697265625,2218633,0,43.722672487998985,31.52135794870388,138.7889210827129,-51.54767717633928,0.6670770871700991,-23.916813032814733,-2.6842204442493296,-0.2204233572649007,0.2747833542525768,-0.9136621677316724
634,2017-07-11,1782.0,1788.0,1770.0,1781.5,1231.9346923828125,4636558,0,44.06902629209312,30.5555466666536,84.16510057220626,-30.833333333333336,0.8891126253107926,-22.227028580014835,-1.4603374111336092,-0.31902211576112,0.1971649192273616,-0.8595772879198194
635,2017-07-12,1790.0,1842.0,1785.0,1829.5,1265.1275634765625,5172915,1,59.98199890983943,32.69443619046405,269.52226551259,-12.254901960784316,3.966588098251724,-14.846560005010884,0.5215829095748311,-0.4021034620373565,0.1440211459994316,-0.7551938397809863
636,2017-07-13,1845.0,1890.0,1845.0,1852.300048828125,1280.8941650390625,3438262,1,65.06621296424213,34.6805478911452,298.25589979847,-25.13330078125,5.882018004917283,-6.690050719297917,2.608831794663707,-0.4106445211279941,0.0709720104932785,-0.908694249112159
637,2017-07-14,1845.0,1876.9000244140625,1830.0,1863.5999755859373,1288.708251953125,2438636,1,67.28463772432622,35.55336764278215,183.9384820701024,-17.60001627604182,5.694193919829311,0.6048960236339499,4.778098028203299,-0.3493778475505464,0.1334119774401188,-0.8160620452836156
638,2017-07-17,1876.0,1892.0,1860.0,1869.199951171875,1292.5806884765625,2775875,0,68.35707248028355,35.29955566829771,158.04352478942303,-15.000032123766449,6.01780823862112,6.708311220672363,6.593462383355625,-0.3802045631621565,0.1597293466329574,-0.9010148551315068
639,2017-07-18,1865.0,1869.0,1840.0999755859373,1849.5999755859373,1279.0269775390625,3807393,-1,60.839789033391874,34.856728519557706,93.24949784169377,-27.89475290398864,4.326242321375332,9.41030692147572,7.744097788034232,-0.3777457419782877,0.4150286018848419,-0.8901854087598622
640,2017-07-19,1850.0,1865.0,1848.5999755859373,1862.0,1287.601806640625,3015417,1,63.56936920935856,33.53839251202235,85.73779033690204,-21.126760563380287,4.642012726347848,12.529037415881728,8.902213845517664,-0.1668220681603998,0.1522189453244209,-0.5807155389338732
641,2017-07-20,1835.0999755859373,1882.0,1854.9000244140625,1856.800048828125,1284.005859375,1900570,0,61.62937685733687,33.07850558873057,82.03442617204628,-24.98221793662221,4.6202387730462045,14.404398036822991,9.475706584444966,-0.3739775100436348,0.0941808447241783,-0.8682402912527323
642,2017-07-21,1850.0,1860.0999755859373,1837.0,1848.199951171875,1278.058837890625,1033772,0,58.45219731103885,32.36575344567391,46.89112117407322,-31.970838560675187,3.2975632467101668,14.965724209940502,9.725026500187676,-0.2074392614886164,0.3532642945647239,-0.586577121168375
643,2017-07-24,1850.0999755859373,1859.9000244140625,1830.0,1852.4000244140625,1280.963134765625,1878869,0,59.54898254691528,32.18962994341595,38.01740720024517,-29.6407057054176,4.026510653577647,15.745469380819548,9.661234589076576,-0.2286657616496086,0.1128912568092346,-0.8095268346369267
644,2017-07-25,1859.9000244140625,1880.0,1850.0,1877.199951171875,1298.1129150390625,4601329,1,65.36317987478925,32.03322780460052,71.60910113050078,-11.077882883747192,5.371874890366264,18.29826593041357,9.98788482269226,-0.2231358575945099,0.319622129201889,-0.7926254915073514
645,2017-07-26,1884.9000244140625,1884.9000244140625,1846.0,1868.5999755859373,1292.1658935546875,3337812,0,62.0333863058172,32.523713276704946,62.1673521414666,-18.586195295009844,2.137194620712614,19.35775712020129,10.021290906186548,-0.2020510317757725,0.2962266206741333,-0.5531357303261757
646,2017-07-27,1865.0,1875.0,1856.0,1862.5999755859373,1288.0167236328125,3738861,0,59.74654691931092,31.55773375694031,54.70432785370045,-24.09838066726453,0.5560614633859464,19.532434044822683,9.23089834468695,-0.3110363639716524,0.1400411799550056,-0.8844972546212375
