,Date,Open,High,Low,Close,Adj Close,Volume,Tendencia,Sentimiento Promedio,Sentimiento Máximo,Sentimiento Mínimo
574,2017-04-12,2025.0,2055.0,2020.0,2024.300048828125,1377.847900390625,2245663,-1,-0.1966922182687803,0.3068625852465629,-0.741716112010181
575,2017-04-13,2015.0,2020.0,2003.0,2006.4000244140625,1365.664306640625,1578733,-1,-0.1384535601193254,0.3665290176868438,-0.6784196216613054
576,2017-04-17,2006.4000244140625,2015.0,1980.0,1997.9000244140625,1359.8785400390625,2465960,0,-0.3207636068885525,0.1586910262703895,-0.7334042573347688
577,2017-04-18,2000.0,2015.0,1975.0,1982.199951171875,1349.1922607421875,4542186,-1,-0.2696323081412736,0.1295559480786323,-0.8020500857383013
578,2017-04-19,1982.199951171875,1982.199951171875,1982.199951171875,1982.199951171875,1349.1922607421875,0,0,-0.0761669481794039,0.3448793701827526,-0.5593183189630508
579,2017-04-20,1980.0,2015.0999755859373,1955.199951171875,1969.699951171875,1340.6842041015625,5631260,-1,-0.0538962535560131,0.6293822713196278,-0.7894192300736904
580,2017-04-21,1970.0,2000.0,1956.0,1964.800048828125,1337.3489990234375,3355766,0,-0.19751613936387,0.5688434764742851,-0.6673468537628651
581,2017-04-24,1974.0,2001.0,1965.5,1983.199951171875,1349.8729248046875,2211205,1,-0.3445946956053376,0.0162560120224952,-0.8361524874344468
582,2017-04-25,1982.9000244140625,1982.9000244140625,1949.0,1955.0,1330.6785888671875,4732939,-1,-0.200696904270444,0.4385080337524414,-0.7840906465426087
583,2017-04-26,1960.0,1960.0,1915.0,1930.5999755859373,1314.070556640625,11758322,-1,-0.2606057886344691,0.3647835850715637,-0.8307237541303039
584,2017-04-27,1935.0,1935.0,1900.0,1902.0,1294.603759765625,2193525,-1,-0.201855949930508,0.4227229654788971,-0.7404621234163642
585,2017-04-28,1902.0,1931.0,1885.0999755859373,1901.0999755859373,1293.9912109375,7847718,0,-0.2091695338021963,0.2793744504451751,-0.7778947725892067
586,2017-05-02,1910.0,1935.0,1910.0,1925.5999755859373,1310.6673583984375,3072121,1,-0.0924612507224083,0.5559745617210865,-0.5423020534217358
587,2017-05-03,1932.0,1936.0,1876.0,1928.699951171875,1312.7772216796875,11728530,0,-0.3311006941578605,-9.740889072418212e-05,-0.7640338316559792
588,2017-05-04,1931.0,1939.9000244140625,1900.0,1911.5999755859373,1301.13818359375,2917426,-1,-0.3164404825748582,0.3509106710553169,-0.7879796531051397
589,2017-05-05,1908.0999755859373,1932.0,1905.0,1909.300048828125,1299.5728759765625,1224475,0,-0.2724137758570058,0.1265255063772201,-0.8940138099715114
590,2017-05-08,1910.0,1920.0,1905.0,1909.5999755859373,1299.77685546875,1752943,0,-0.2997543842678791,0.4844963997602463,-0.8015735577791929
591,2017-05-09,1902.0,1920.0,1890.300048828125,1909.0999755859373,1299.4365234375,2192271,0,-0.1528076402058726,0.3417104370892048,-0.4281330779194832
592,2017-05-10,1908.0,1925.0,1900.0,1910.5,1300.3896484375,4368951,0,-0.1374424991562314,0.4123465046286583,-0.7298183161765337
593,2017-05-11,1920.0,1920.0,1905.199951171875,1910.0,1300.0491943359375,2883595,0,-0.2237084599078766,0.3013813346624374,-0.8402419164776802
594,2017-05-12,1880.0,1885.0,1861.300048828125,1870.5,1293.4796142578125,5776774,-1,-0.2017082194797694,0.4205775186419487,-0.8895406005904078
595,2017-05-15,1862.0999755859373,1895.0,1860.0,1874.4000244140625,1296.1766357421875,3343553,0,-0.304750538431108,0.3609926402568817,-0.8491271389648318
596,2017-05-16,1875.0,1886.300048828125,1870.0,1878.5999755859373,1299.0809326171875,2941311,0,-0.4132176915494104,0.2837470769882202,-0.9293164811097084
597,2017-05-17,1873.0,1885.0,1860.4000244140625,1879.0,1299.3575439453125,2737200,0,-0.1977798843756318,0.4349037818610668,-0.8046658206731081
598,2017-05-18,1800.0,1866.0,1800.0,1820.5999755859373,1258.97314453125,6426503,-1,-0.3100285846740007,0.1739083230495453,-0.8145155124366283
599,2017-05-19,1840.0,1864.0,1820.0,1822.5,1260.2869873046875,2768658,0,-0.2661207959883743,0.1432718187570572,-0.8725246926769614
600,2017-05-22,1823.0,1850.0,1795.0,1798.699951171875,1243.8287353515625,2192880,-1,-0.2216074769385159,0.3716053888201713,-0.7279357519000769
601,2017-05-23,1802.0999755859373,1838.0,1800.0,1824.0,1261.3243408203125,2764472,1,-0.3201335351293286,0.4351824410259723,-0.8243661159649491
602,2017-05-24,1827.0,1843.5,1807.5,1822.199951171875,1260.07958984375,5414300,0,-0.4539442770428171,0.0783582478761673,-0.8744311397895217
603,2017-05-25,1825.0,1832.0,1810.0,1825.5999755859373,1262.4306640625,19466823,0,-0.3803615129587275,0.2290650308132171,-0.8912784489803016
604,2017-05-29,1860.0,1860.0,1820.0,1821.5,1259.595458984375,2412612,0,-0.2361937224721679,0.1634938716888427,-0.6613253783434629
605,2017-05-30,1822.0999755859373,1839.0,1822.0999755859373,1825.699951171875,1262.4998779296875,3102868,0,-0.3600932396560286,0.1290299966931343,-0.7873720349743962
606,2017-05-31,1825.0,1840.0,1805.5,1815.9000244140625,1255.7230224609375,4667940,-1,-0.370491635562344,0.4405229240655899,-0.8475417448207736
607,2017-06-01,1820.0,1847.0,1816.0,1843.4000244140625,1274.7396240234375,5272780,1,-0.0889973277547236,0.4207561835646629,-0.8272067345678806
608,2017-06-02,1847.0,1875.0,1845.0999755859373,1857.300048828125,1284.3516845703125,3331261,1,-0.3355849546496756,0.2362076491117477,-0.8006840478628874
609,2017-06-05,1857.0,1869.9000244140625,1850.0,1865.0999755859373,1289.74560546875,2695829,0,-0.2957594301712153,0.5504980254918337,-0.9112241142429413
610,2017-06-06,1868.9000244140625,1879.5,1862.5,1865.800048828125,1290.229736328125,2836812,0,-0.1652170073706656,0.3418560065329075,-0.7800803072750568
611,2017-06-07,1865.800048828125,1875.0,1832.300048828125,1847.5999755859373,1277.6439208984375,2707610,-1,-0.2239732240512967,0.2625584378838539,-0.8503017295151949
612,2017-06-08,1847.5999755859373,1847.5999755859373,1825.0999755859373,1827.800048828125,1263.9521484375,3748447,-1,-0.2862191726453602,0.2851935103535652,-0.7452107518911362
613,2017-06-09,1830.0,1849.0,1830.0,1833.0999755859373,1267.616943359375,2637107,0,-0.4652409363937165,-0.0355054512619972,-0.8683709762990475
614,2017-06-12,1840.0,1840.0,1815.199951171875,1821.5,1259.595458984375,5008622,-1,-0.2439185330982912,0.2718645185232162,-0.8076451439410448
615,2017-06-13,1821.5,1837.0,1811.0999755859373,1822.9000244140625,1260.5634765625,3742922,0,-0.1890902314825277,0.218568205833435,-0.8427406512200832
616,2017-06-14,1825.0,1840.800048828125,1820.699951171875,1829.5999755859373,1265.1966552734375,9863427,0,-0.1802703560046527,0.3998604938387871,-0.5879836864769459
617,2017-06-15,1820.5,1830.0,1812.0,1816.9000244140625,1256.41455078125,6069983,-1,-0.2520799472462386,0.1090461537241935,-0.8034709626808763
618,2017-06-16,1816.9000244140625,1830.0999755859373,1760.800048828125,1796.300048828125,1242.1693115234375,10949213,-1,-0.3495278254320675,0.7772875810042024,-0.9115017177537084
619,2017-06-19,1803.0,1820.0,1772.0,1777.800048828125,1229.3760986328125,6122732,-1,-0.3285984266549349,0.0625511109828949,-0.678699316456914
620,2017-06-20,1755.0,1824.0,1752.0999755859375,1755.4000244140625,1213.88623046875,6276569,-1,-0.1872071755185191,0.3639366701245308,-0.8705015257000923
621,2017-06-21,1755.0,1795.0,1740.300048828125,1761.0999755859375,1217.8277587890625,4566404,0,-0.3227751459261136,0.2716793082654476,-0.9294254765845836
622,2017-06-22,1759.0,1795.0999755859375,1751.0,1774.699951171875,1227.232421875,3384982,1,-0.1655511428094045,0.3396842777729034,-0.9064843379892408
623,2017-06-23,1760.5,1790.5999755859375,1753.5999755859375,1768.9000244140625,1223.221923828125,5321794,0,-0.3466302772673468,0.2156203687191009,-0.8797788145020604
624,2017-06-27,1765.0,1778.699951171875,1760.0999755859375,1765.800048828125,1221.078125,1642775,0,-0.1358891819519075,0.4847621023654938,-0.9161836225539446
625,2017-06-28,1765.0,1769.5,1752.4000244140625,1759.699951171875,1216.859619140625,2564625,0,-0.3614267011638731,0.1088704690337181,-0.9373549013398588
626,2017-06-29,1760.0,1775.0,1740.0,1749.4000244140625,1209.737060546875,3337032,-1,-0.1715461463770932,0.2936348170042038,-0.8063547220081091
627,2017-06-30,1759.0,1775.0999755859375,1750.0,1763.199951171875,1219.2799072265625,2315356,1,-0.3263136043346354,0.3760517463088035,-0.9150142269209028
628,2017-07-03,1763.199951171875,1770.0,1751.0999755859375,1763.0999755859375,1219.2109375,2273988,0,-0.3234638259746134,0.0293569043278694,-0.5326688140630722
629,2017-07-04,1770.0,1780.0,1755.0,1772.9000244140625,1225.9879150390625,1644385,1,-0.3721271154399101,0.0928403884172439,-0.7328871414065361
630,2017-07-05,1790.0,1800.0,1763.0,1779.4000244140625,1230.482666015625,45618726,0,-0.2602544188100312,0.2840751111507416,-0.8005031645298004
631,2017-07-06,1780.0,1778.9000244140625,1758.4000244140625,1774.800048828125,1227.3016357421875,3277091,0,-0.3249000287614763,0.6216434221714735,-0.9006343279033899
632,2017-07-07,1766.4000244140625,1797.0,1766.0999755859375,1789.199951171875,1237.2593994140625,2465985,1,-0.3285042326024268,0.3154950067400932,-0.9458566927351058
633,2017-07-10,1799.0,1800.0,1775.0999755859375,1780.699951171875,1231.3814697265625,2218633,0,-0.2204233572649007,0.2747833542525768,-0.9136621677316724
634,2017-07-11,1782.0,1788.0,1770.0,1781.5,1231.9346923828125,4636558,0,-0.31902211576112,0.1971649192273616,-0.8595772879198194
635,2017-07-12,1790.0,1842.0,1785.0,1829.5,1265.1275634765625,5172915,1,-0.4021034620373565,0.1440211459994316,-0.7551938397809863
636,2017-07-13,1845.0,1890.0,1845.0,1852.300048828125,1280.8941650390625,3438262,1,-0.4106445211279941,0.0709720104932785,-0.908694249112159
637,2017-07-14,1845.0,1876.9000244140625,1830.0,1863.5999755859373,1288.708251953125,2438636,1,-0.3493778475505464,0.1334119774401188,-0.8160620452836156
638,2017-07-17,1876.0,1892.0,1860.0,1869.199951171875,1292.5806884765625,2775875,0,-0.3802045631621565,0.1597293466329574,-0.9010148551315068
639,2017-07-18,1865.0,1869.0,1840.0999755859373,1849.5999755859373,1279.0269775390625,3807393,-1,-0.3777457419782877,0.4150286018848419,-0.8901854087598622
640,2017-07-19,1850.0,1865.0,1848.5999755859373,1862.0,1287.601806640625,3015417,1,-0.1668220681603998,0.1522189453244209,-0.5807155389338732
641,2017-07-20,1835.0999755859373,1882.0,1854.9000244140625,1856.800048828125,1284.005859375,1900570,0,-0.3739775100436348,0.0941808447241783,-0.8682402912527323
642,2017-07-21,1850.0,1860.0999755859373,1837.0,1848.199951171875,1278.058837890625,1033772,0,-0.2074392614886164,0.3532642945647239,-0.586577121168375
643,2017-07-24,1850.0999755859373,1859.9000244140625,1830.0,1852.4000244140625,1280.963134765625,1878869,0,-0.2286657616496086,0.1128912568092346,-0.8095268346369267
644,2017-07-25,1859.9000244140625,1880.0,1850.0,1877.199951171875,1298.1129150390625,4601329,1,-0.2231358575945099,0.319622129201889,-0.7926254915073514
645,2017-07-26,1884.9000244140625,1884.9000244140625,1846.0,1868.5999755859373,1292.1658935546875,3337812,0,-0.2020510317757725,0.2962266206741333,-0.5531357303261757
646,2017-07-27,1865.0,1875.0,1856.0,1862.5999755859373,1288.0167236328125,3738861,0,-0.3110363639716524,0.1400411799550056,-0.8844972546212375
647,2017-07-28,1860.0,1874.0,1848.0,1870.0,1293.1339111328125,5975990,0,-0.3026240674468378,0.4144353307783603,-0.8795010498724878
648,2017-07-31,1856.0,1870.0,1848.0,1850.699951171875,1279.7874755859375,2590504,-1,-0.3929288799741438,0.1858511343598365,-0.6329008489847183
649,2017-08-01,1850.0,1899.0,1850.0,1893.699951171875,1309.5228271484375,3060172,1,-0.2135894678067416,0.1038792207837104,-0.621025494299829
650,2017-08-02,1893.0,1940.0,1851.800048828125,1935.5999755859373,1338.4974365234375,4344351,1,-0.2552623885373274,0.0187217742204666,-0.5617868173867464
651,2017-08-03,1936.0,1945.0,1905.0,1911.9000244140625,1322.1085205078125,2635694,-1,-0.2768256493533651,0.0866892039775848,-0.9105152748525144
652,2017-08-04,1921.0,1930.0999755859373,1906.0,1911.5999755859373,1321.9010009765625,1868256,0,-0.2499458550342491,0.1996902450919151,-0.7517676372081041
653,2017-08-07,1920.0,1925.0999755859373,1900.0,1900.9000244140625,1314.5015869140625,13356314,-1,-0.3727267569360825,0.0434718430042266,-0.7634915187954903
654,2017-08-08,1891.0999755859373,1915.0,1881.0,1910.0999755859373,1320.863525390625,8340535,0,-0.2302087072416075,0.2268014326691627,-0.7315392820164561
655,2017-08-09,1907.0,1925.0,1871.0,1922.0,1329.0927734375,2609813,1,0.0146841837558895,0.5691341497004032,-0.4538831394165754
656,2017-08-10,1914.9000244140625,1927.800048828125,1906.800048828125,1913.0999755859373,1322.938232421875,6806518,0,-0.1787507803179323,0.2888792492449283,-0.9112221342511476
657,2017-08-11,1913.0999755859373,1913.0999755859373,1860.0,1879.5999755859373,1299.7725830078125,5316843,-1,-0.2963355531683191,0.1869322657585144,-0.8023316776379943
658,2017-08-14,1870.0,1930.0,1870.0,1898.0999755859373,1312.5654296875,14538941,1,-0.2344662804156541,0.1049789115786552,-0.9263111781328917
659,2017-08-16,1893.0,1930.0,1893.0,1916.5,1325.2894287109375,3453462,1,-0.3283438136180241,0.2221496924757957,-0.8762067882344127
660,2017-08-17,1920.0,1925.0,1910.0,1919.199951171875,1327.1563720703125,1157317,0,-0.1100100552929299,0.2902975529432297,-0.648988863453269
661,2017-08-18,1919.0,1929.0,1905.0999755859373,1913.0,1322.8690185546875,7654629,0,-0.2321704446027676,0.276563361287117,-0.801747864112258
662,2017-08-21,1911.300048828125,1931.0,1911.300048828125,1913.5999755859373,1323.283935546875,3331468,0,-0.454243266955018,0.0535431653261184,-0.8399615259841084
663,2017-08-22,1915.0999755859373,1934.9000244140625,1915.0,1920.5,1328.0555419921875,2986941,0,-0.3168424245562743,0.2452781051397323,-0.8746301694773138
664,2017-08-23,1919.0999755859373,1919.9000244140625,1900.0999755859373,1909.800048828125,1320.65625,4451138,-1,-0.1846562818285416,0.3386206477880478,-0.9384386255405844
665,2017-08-24,1912.0,1920.0,1905.0,1911.800048828125,1322.0391845703125,2096512,0,-0.2896713671673621,0.1967696323990821,-0.7813965193927288
666,2017-08-25,1899.9000244140625,1925.0,1875.0,1903.5999755859373,1316.3687744140625,6316014,0,-0.2888433526341731,0.6963866427540779,-0.7437207708135247
667,2017-08-28,1903.5,1903.5,1880.0,1891.0999755859373,1307.724853515625,11102820,-1,-0.4814787023485853,-0.0106239169836044,-0.8941291160881519
668,2017-08-29,1889.9000244140625,1899.0,1871.5,1890.5,1307.3099365234375,4201455,0,-0.4409523559734225,-0.2901494577527046,-0.7058454724028707
669,2017-08-30,1890.0,1890.300048828125,1880.0,1883.0999755859373,1302.1927490234375,3682462,0,-0.2641330284669119,0.0390112549066543,-0.8564187362790108
670,2017-08-31,1891.0,1898.0,1875.0,1889.199951171875,1306.4110107421875,5540350,0,-0.4181750374140613,0.3040552362799644,-0.8826848147436976
671,2017-09-01,1897.0,1903.9000244140625,1880.0,1890.0999755859373,1307.033203125,4543164,0,-0.4162605075269109,-0.0700539350509643,-0.8856272315606475
672,2017-09-04,1889.0,1890.0,1880.0,1880.5999755859373,1300.4639892578125,1626722,-1,-0.4577502856793051,0.3783194087445736,-0.910237919073552
673,2017-09-05,1875.0,1897.300048828125,1875.0,1891.0,1307.65576171875,2380387,1,-0.2251474106839547,0.2038393914699554,-0.7452875589951873
674,2017-09-06,1880.300048828125,1889.5,1880.0,1882.0,1301.4322509765625,2387677,0,-0.446287075885468,0.0346942245960235,-0.8486183863133192
675,2017-09-07,1880.0,1899.9000244140625,1876.5,1899.9000244140625,1313.8101806640625,3604820,1,-0.2665178447754847,0.2436748370528221,-0.8498779907822609
676,2017-09-08,1889.0,1889.0,1865.5,1870.0,1293.1339111328125,4735424,-1,-0.2708987351506948,0.4148670062422752,-0.7047816775739193
677,2017-09-11,1865.0,1889.0,1861.5,1870.0,1293.1339111328125,4184977,0,-0.0600605557362238,0.3120450899004936,-0.6719125621020794
678,2017-09-12,1874.9000244140625,1885.0,1861.0,1879.800048828125,1299.91064453125,4190544,1,-0.4365562113622824,0.0438655912876129,-0.8517606602981687
679,2017-09-13,1862.0,1880.0,1866.0999755859373,1867.0,1291.059326171875,1100820,-1,-0.0945658283308148,0.3175023943185806,-0.6921231113374233
680,2017-09-14,1870.0,1879.0,1865.0,1875.0,1296.591552734375,1061275,0,0.0122685380280017,0.259389616549015,-0.5081794895231724
681,2017-09-15,1877.0,1883.800048828125,1868.0,1877.5,1298.3201904296875,3081716,0,-0.1309425851795822,0.4931999407708645,-0.7902683662250638
682,2017-09-20,1898.0,1911.300048828125,1870.5999755859373,1890.0,1306.964111328125,4909541,1,-0.0674697798011558,0.5567033775150776,-0.7060668934136629
683,2017-09-21,1895.0,1906.0,1880.0,1903.4000244140625,1316.2303466796875,4947037,1,-0.3337295419935669,-0.1661123260855674,-0.607115326449275
684,2017-09-22,1901.5,1949.0,1901.5,1925.5,1331.5130615234375,4719995,1,-0.3425805574903885,0.1404612138867378,-0.792805939912796
685,2017-09-25,1945.0,1945.0,1918.9000244140625,1928.0,1333.2418212890625,1400056,0,-0.1872285665012896,0.2501852139830589,-0.8811129899695516
686,2017-09-26,1926.0,1926.0,1890.0999755859373,1894.0,1309.730224609375,3697552,-1,-0.2419024815317243,0.200042612850666,-0.8357708770781755
687,2017-09-27,1900.0,1920.0,1895.0,1905.0,1317.3369140625,3221468,1,-0.1039287456207805,0.3894674070179462,-0.7470453381538391
688,2017-09-28,1906.300048828125,1928.5999755859373,1900.0999755859373,1920.199951171875,1327.847900390625,4580988,1,-0.2899017502718112,0.3178810328245163,-0.8918448109179735
689,2017-09-29,1921.9000244140625,1964.0,1915.0,1959.0,1354.6785888671875,6160062,1,-0.2945736684487201,0.5031765140593052,-0.9178260480985044
690,2017-10-02,1920.0,1959.0999755859373,1920.0,1947.5,1346.726318359375,3075213,-1,-0.3955346323782578,0.324008334428072,-0.9420306016691028
691,2017-10-03,1950.699951171875,1990.0,1950.699951171875,1959.0,1354.6785888671875,8209038,1,-0.4418431926661959,0.1353634297847747,-0.9321804204955696
692,2017-10-04,1962.0,1975.0999755859373,1955.0999755859373,1960.0,1355.3702392578125,4338943,0,-0.4027896010472129,0.2193224355578422,-0.8712783055379987
693,2017-10-05,1970.0999755859373,1980.0,1931.0999755859373,1934.0,1337.3909912109375,4178624,-1,-0.2128820106154307,0.1003986001014709,-0.6932506691664457
694,2017-10-06,1934.300048828125,1935.0999755859373,1911.199951171875,1920.0,1327.7095947265625,4295278,-1,-0.1848718114197254,0.277897760272026,-0.7470317762345076
695,2017-10-10,1923.0,1925.0,1915.0999755859373,1919.9000244140625,1327.640380859375,3723633,0,-0.3122324834444693,-0.0647260099649429,-0.856714041903615
696,2017-10-11,1957.5,1924.699951171875,1902.0,1917.0999755859373,1325.7044677734375,5418772,0,-0.243795750145283,0.3578026592731476,-0.8670947318896651
697,2017-10-12,1917.0999755859373,1919.9000244140625,1906.0,1912.5,1322.5233154296875,6004597,0,-0.227697293885285,0.2256524637341499,-0.8380838227458298
698,2017-10-13,1911.0,1920.0,1906.0,1916.5,1325.2894287109375,1863575,0,-0.3734367464415051,0.1528483405709266,-0.7379579022526741
699,2017-10-16,1914.199951171875,1938.0,1905.9000244140625,1916.699951171875,1325.4276123046875,3528762,0,-0.1883160527795553,0.2204917594790458,-0.5702703073620796
700,2017-10-17,1916.699951171875,1925.0,1910.0,1912.300048828125,1322.385009765625,5276467,0,-0.3387746046512173,0.1475210860371589,-0.7865209868177772
701,2017-10-18,1908.0,1935.0,1908.0,1923.199951171875,1329.922607421875,3016927,1,-0.2221246081355371,0.0822234153747558,-0.6922572329640388
702,2017-10-19,1920.0,1920.0,1902.0,1904.9000244140625,1317.267822265625,1735305,-1,-0.2252221881811107,0.2382878512144088,-0.6870351452380419
703,2017-10-20,1904.0,1910.0,1896.0,1899.9000244140625,1313.8101806640625,5160779,0,-0.2380305465517772,0.0808059573173523,-0.9006494507193565
704,2017-10-23,1915.5,1929.0,1905.0,1921.300048828125,1328.6087646484375,4119731,1,-0.171331467003458,0.5138549562543631,-0.8065044106915593
705,2017-10-24,1925.0,1925.9000244140625,1900.0,1902.800048828125,1315.8157958984375,3174619,-1,-0.3853320949128829,-0.0465452820062637,-0.9589223670773208
706,2017-10-25,1902.800048828125,1902.800048828125,1885.0,1887.0999755859373,1304.9586181640625,9119157,-1,-0.3892167077865451,0.3037826716899872,-0.900729417335242
707,2017-10-26,1888.0999755859373,1905.199951171875,1888.0999755859373,1897.5999755859373,1312.2197265625,2298353,1,-0.1652286171447485,0.2287506498396396,-0.7078922763466835
708,2017-10-30,1930.0,1930.0,1900.300048828125,1913.800048828125,1323.4222412109375,7656980,1,-0.3084926884621382,0.513213787227869,-0.7929142108187079
709,2017-10-31,1905.199951171875,1921.0,1892.699951171875,1905.0999755859373,1317.406005859375,2972194,0,-0.1812219861118743,0.4381514862179756,-0.8073809249326587
710,2017-11-02,1900.0,1920.0,1881.0,1890.0,1306.964111328125,2941945,-1,-0.125566626039262,0.1321170479059219,-0.7732693227007985
711,2017-11-03,1900.0,1900.0,1882.0999755859373,1889.199951171875,1306.4110107421875,1666623,0,-0.1234415774233639,0.1754652485251426,-0.8369759172201157
712,2017-11-06,1890.4000244140625,1928.9000244140625,1890.4000244140625,1924.5999755859373,1330.890625,2215916,1,-0.2772938186302781,0.0110993981361389,-0.7223650487139821
713,2017-11-07,1901.0999755859373,1924.0,1901.0999755859373,1907.699951171875,1319.2039794921875,1216919,-1,-0.1893872517873259,0.6317124553024769,-0.731847895309329
714,2017-11-08,1899.0,1905.0,1857.5,1866.0999755859373,1304.1090087890625,5109897,-1,-0.4730352953608547,-0.1814134195446968,-0.7993368469178677
715,2017-11-09,1870.0,1876.0999755859373,1790.0,1822.5999755859373,1273.70947265625,9455131,-1,-0.3844962653417427,0.088296502828598,-0.9447837681509554
716,2017-11-10,1835.0,1835.0,1791.0,1796.9000244140625,1255.7493896484375,1911901,-1,-0.220687108942204,0.0851290002465248,-0.5562563668936491
717,2017-11-13,1820.0,1820.0,1779.0,1790.9000244140625,1251.55615234375,4056230,0,-0.2772227788033585,-0.0085581094026565,-0.7574611036106944
718,2017-11-14,1790.199951171875,1798.0,1780.5,1784.4000244140625,1247.013671875,2911777,0,-0.2994562491658143,0.192458689212799,-0.8008478237316012
719,2017-11-15,1789.9000244140625,1789.9000244140625,1752.0,1768.199951171875,1235.6923828125,3272377,-1,-0.4121176418490134,0.0601028203964233,-0.8273150827735662
720,2017-11-16,1735.5999755859375,1800.0999755859375,1735.5999755859375,1762.9000244140625,1231.988525390625,5280448,0,-0.2619882822036743,0.0401487350463867,-0.562459196895361
721,2017-11-17,1763.0999755859375,1814.9000244140625,1759.9000244140625,1808.4000244140625,1263.7857666015625,5638469,1,-0.2003665039823814,0.5937157180160284,-0.7004872970283031
722,2017-11-20,1790.0,1790.0,1691.0,1700.5,1188.3807373046875,8309503,-1,-0.2330937867518514,0.4200871177017689,-0.7140994984656572
723,2017-11-21,1701.0999755859375,1745.0,1695.0,1729.9000244140625,1208.9266357421875,3114741,1,-0.3360402985708788,0.096470907330513,-0.790467887185514
724,2017-11-22,1730.0,1730.0,1671.9000244140625,1678.0,1172.65673828125,4306444,-1,-0.1938762355906268,0.4502821788191795,-0.8485054029151797
725,2017-11-23,1679.0,1698.0,1640.0,1653.199951171875,1155.325439453125,4116062,-1,-0.3770584003068506,0.0640458092093467,-0.7356972191482782
726,2017-11-24,1665.0,1680.0,1652.0,1654.800048828125,1156.443603515625,3452524,0,-0.3115729301029609,0.1814288273453712,-0.9350543138571084
727,2017-11-27,1650.0,1655.0,1621.0,1639.0999755859375,1145.471923828125,3154944,-1,-0.2141544529451773,0.1598182171583175,-0.8015373144298792
728,2017-11-28,1655.0,1650.0,1603.0,1611.300048828125,1126.0440673828125,3469595,-1,-0.4474300013056823,-0.086533211171627,-0.7540428973734379
729,2017-11-29,1615.199951171875,1625.0,1565.0,1567.300048828125,1095.2950439453125,3202973,-1,-0.3293969428373707,0.1461336240172386,-0.794630391523242
730,2017-11-30,1570.0,1650.0,1540.0,1586.0999755859375,1108.43310546875,7561613,1,-0.1222420178353786,0.433353804051876,-0.3873684629797935
731,2017-12-01,1594.0,1630.0,1575.0,1620.199951171875,1132.2637939453125,1982850,1,-0.1625969405709342,0.3731053732335567,-0.8723356453701854
732,2017-12-04,1625.0,1684.9000244140625,1625.0999755859375,1672.5,1168.8131103515625,3883526,1,-0.3744845344219357,0.0488450080156326,-0.8486769245937467
733,2017-12-05,1672.5,1672.0,1595.0999755859375,1600.0,1118.147216796875,3289670,-1,-0.4226112168712111,0.1212560087442398,-0.7797847064211965
734,2017-12-06,1600.0,1609.0,1574.0,1591.5,1112.2069091796875,3164254,-1,-0.2903410732746124,0.0295212492346763,-0.6325831562280655
735,2017-12-07,1598.9000244140625,1600.0,1551.0999755859375,1568.5999755859375,1096.20361328125,2375230,-1,-0.286281101219356,-0.0221946462988853,-0.8581301243975759
736,2017-12-11,1570.0,1620.0,1570.0,1581.0,1104.8690185546875,9407817,1,-0.1811749055981636,0.342109315097332,-0.6352103929966688
737,2017-12-12,1590.0,1650.0,1590.0,1625.4000244140625,1135.8978271484375,9166864,1,-0.434723184996983,0.2446293905377388,-0.8969551869668067
738,2017-12-13,1625.0,1717.800048828125,1623.0,1690.800048828125,1181.60205078125,15747534,1,-0.2242645024089142,0.4127246439456939,-0.8751567406579852
739,2017-12-14,1690.0,1699.9000244140625,1655.0,1658.5,1159.0294189453125,4918401,-1,-0.2011224891206151,0.3566910773515701,-0.6567908897995949
740,2017-12-15,1658.5,1739.0,1654.0,1709.5,1194.6702880859375,8311563,1,-0.3766384669579565,-0.029209017753601,-0.8088314142078161
741,2017-12-18,1850.0,1899.0,1728.0,1854.4000244140625,1295.9326171875,16009469,1,-0.2794028419069946,0.5104753337800503,-0.923887117765844
742,2017-12-19,1879.0,1879.0,1835.0,1866.5999755859373,1304.4583740234375,6871110,1,-0.2413240902824327,0.3123221173882484,-0.678287772461772
743,2017-12-20,1866.5999755859373,1866.5999755859373,1811.0,1828.300048828125,1277.6929931640625,2043130,-1,-0.0828924737870693,0.249530479311943,-0.517348263412714
744,2017-12-21,1825.0,1839.9000244140625,1780.0,1796.800048828125,1255.679443359375,3059848,-1,-0.2445412138166527,0.241603285074234,-0.9230635897256434
745,2017-12-22,1796.800048828125,1849.0,1796.0,1806.0,1262.108642578125,1612140,1,-0.2633377812536699,0.3880135826766491,-0.793269963003695
746,2017-12-26,1800.0,1825.0,1800.0,1800.5999755859375,1258.3349609375,4273311,0,-0.2257723992806859,0.1761824190616607,-0.819233181886375
747,2017-12-27,1798.0,1814.9000244140625,1785.5,1795.5,1254.7708740234375,2220991,0,-0.2078279986245823,0.5501637831330299,-0.8626497355289757
748,2017-12-28,1795.0,1805.0,1782.0,1797.300048828125,1256.028564453125,3804968,0,-0.4510757863860238,0.0997593998908996,-0.9239067593589424
749,2017-12-29,1797.300048828125,1825.0,1797.300048828125,1816.9000244140625,1269.72607421875,2862070,1,-0.3511264542383807,0.0031685531139373,-0.7401347793638706
750,2018-01-02,1816.9000244140625,1850.0,1803.4000244140625,1834.699951171875,1282.1654052734375,2056283,1,-0.2811211014843799,0.1296820193529129,-0.8290149262174964
