,Date,Open,High,Low,Close,Adj Close,Volume,Tendencia,RSI_14,Histogram,CCI_14,WILLR_14,TSI_13_25_13,CMO,COPP,Sentimiento Promedio,Sentimiento Máximo,Sentimiento Mínimo
434,2016-09-21,3345.199951171875,3398.0,3345.199951171875,3357.60009765625,1983.004150390625,123815,1,49.74499258307444,-44.56290683917693,-75.36306704175757,-89.83506148068457,7.511731432308522,-0.510014833851131,-3.0232953162671103,-0.3149809051615496,0.078162532299757,-0.9461688385345042
435,2016-09-22,3366.10009765625,3588.0,3366.10009765625,3578.0,2113.17236328125,244364,1,61.0260594229588,-27.011670118143712,36.91474924906102,-30.25140088838434,9.495145223269828,22.0521188459176,-2.5227185572835094,-0.312413364443928,0.6321007870137691,-0.8473048605956137
436,2016-09-23,3601.10009765625,3710.0,3585.0,3610.699951171875,2132.4853515625,143826,1,62.37552457590065,-13.205180918053912,122.82191964913216,-25.461550981570515,11.552685503923875,24.75104915180132,-1.5081769046558664,-0.3872716352343559,0.2602010741829872,-0.8101742723956704
437,2016-09-26,3610.699951171875,3590.0,3505.0,3560.699951171875,2102.955078125,38789,-1,59.01096915461715,-7.7172062974652675,60.84887460366121,-38.282063802083336,12.39656525631072,18.021938309234297,-1.1286659668738643,-0.2614773394649519,0.246522806584835,-0.6644055843353271
438,2016-09-27,3560.699951171875,3570.0,3489.89990234375,3539.39990234375,2090.375244140625,108312,-1,57.58593531161424,-5.881651247307119,49.20531402875871,-43.743614783653854,12.721842471994837,15.171870623228475,-1.0270200539447485,-0.3423875617843709,0.3795908093452453,-0.879490259103477
439,2016-09-28,3521.0,3539.699951171875,3502.0,3528.5,2083.9375,67879,0,56.82963549851292,-5.754466328686902,45.655815318391646,-46.53846153846154,12.797421195870063,13.659270997025835,-0.5043006290980491,-0.300537312786807,0.2983046770095825,-0.8399006556719542
440,2016-09-29,3528.5,3650.0,3528.5,3619.39990234375,2137.623291015625,173809,1,61.384399259404255,-0.1949806504593425,97.26749942405478,-23.23079427083333,14.140304027816066,22.768798518808502,1.3090579217548028,-0.3096093370695598,0.0758645310997963,-0.831479755230248
441,2016-09-30,3624.0,3624.0,3539.89990234375,3583.39990234375,2116.361572265625,96316,-1,58.74110204303837,0.3799175709432347,80.67852597796052,-32.46156350160256,14.56768309370842,17.482204086076734,2.813239855306566,-0.22259124708088,0.4672948885709047,-0.7480226382613182
442,2016-10-03,3583.39990234375,3600.0,3531.0,3562.5,2104.01806640625,96199,-1,57.20110859235261,-1.236777125978918,59.65466811971813,-37.82051282051282,14.516891231458397,14.402217184705204,4.305056739264875,-0.2362393728506408,0.2713455185294151,-0.7661060532554984
443,2016-10-04,3562.5,3600.0,3550.0,3583.699951171875,2116.5390625,73312,1,58.3926846423222,-1.4528368347453269,61.34332692340887,-32.38462790464743,14.788928648333156,16.785369284644382,6.259938802817925,-0.2985919843777083,0.5308515951037407,-0.8363281916826963
444,2016-10-05,3583.699951171875,3820.0,3584.0,3811.800048828125,2251.255126953125,470418,1,68.54127382969023,12.427515840401057,156.86897570169208,-1.6399902343749997,18.35662708534618,37.08254765938043,10.65101074509815,-0.3617618819698691,0.2680678963661194,-0.7211912972852588
445,2016-10-06,3820.0,3890.0,3740.0,3874.699951171875,2288.404052734375,372506,1,70.66606150471962,23.84458033197471,194.40083501784355,-2.684219092653506,22.02526299564848,41.33212300943923,14.939008337746571,-0.1033567906308331,0.4163645021617412,-0.8738426500931382
446,2016-10-07,3866.0,3969.89990234375,3810.0,3877.5,2290.0576171875,173660,0,70.7607377731997,29.22942325646335,184.7757358542424,-14.217559044173722,24.96878871109185,41.52147554639937,17.47544881391546,-0.2258748008559147,0.618690337985754,-0.5916195679455996
447,2016-10-11,3946.0,4037.10009765625,3946.0,3987.300048828125,2354.906005859375,243281,1,74.26798345582534,37.31297446250623,182.33286759212584,-7.197577436739222,28.72248416194316,48.53596691165068,20.682914394985747,-0.1870592060731724,0.510725449770689,-0.7719076965004206
448,2016-10-12,3987.0,3987.0,3910.0,3913.199951171875,2311.142333984375,99382,-1,68.31270349682609,34.843149084306816,120.93601739166157,-18.46499947606185,30.03846161753244,36.62540699365219,22.747261011604472,-0.1791983331952776,0.1106502190232276,-0.5444646626710892
449,2016-10-13,3949.0,3949.0,3779.89990234375,3878.699951171875,2290.766357421875,189415,-1,65.67231475196087,28.33591517806745,74.78950886064337,-28.94738485864655,30.30767634495924,31.344629503921748,22.771391218719675,-0.2512535779736936,0.2455794885754585,-0.6226068185642362
450,2016-10-14,3922.10009765625,4030.10009765625,3922.10009765625,4026.39990234375,2377.998291015625,258486,1,70.86434410541838,31.20222372713768,107.07682447521384,-1.955444351840785,32.262229475955785,41.72868821083677,23.87900340605809,-0.1121486347168684,0.1528876200318336,-0.6488077994436026
451,2016-10-17,4030.0,4148.0,4010.0,4118.60009765625,2432.45166015625,231191,1,73.55339330854977,36.180449520177405,122.71365070344793,-4.467390667233517,34.80976878619622,47.10678661709955,25.37323023962792,-0.323095105521913,0.584136575460434,-0.9258100604638456
452,2016-10-18,4150.10009765625,4230.0,4150.10009765625,4169.2998046875,2462.394775390625,275830,1,74.92393313702605,39.49049053249229,134.4723783250612,-8.3379389165522,37.32568823436496,49.847866274052095,27.32890932083294,-0.3128411130358775,0.3477041721343994,-0.7563348021358252
453,2016-10-19,4184.0,4197.0,4086.10009765625,4096.7001953125,2419.517333984375,262940,-1,69.37939080017581,33.622746683518415,102.57850656070268,-19.00211043300071,37.6462686875909,38.75878160035161,28.27083435526253,-0.1718817548205455,0.2702803686261177,-0.8266990846022964
454,2016-10-20,4110.10009765625,4170.0,4050.0,4085.39990234375,2412.84375,170870,0,68.52930731155264,26.14548804107139,82.9320210501677,-20.686709249821178,37.64252597246454,37.058614623105285,28.11109990588522,-0.4513245303782501,0.0721842423081398,-0.9408811153844
455,2016-10-21,4100.5,4135.0,3955.0,4052.5,2393.4130859375,199025,-1,65.99403074282449,16.61335949555894,53.39997013404051,-25.3934191702432,36.88808466192612,31.988061485649,26.61294141903292,-0.1840342906518624,0.319646917283535,-0.7793253902345896
456,2016-10-24,4052.5,4149.0,4070.0,4109.2998046875,2426.958984375,232895,1,68.18255431605684,11.979528774737162,72.76527535163899,-17.75002872242647,36.88125415437795,36.36510863211368,25.68592973062889,-0.4274401545731557,0.1241745203733444,-0.8187601799145341
457,2016-10-25,4300.0,4500.0,4275.0,4387.39990234375,2591.20556640625,349421,1,76.2439367728783,24.754333228204388,189.94263778129647,-12.292587080376638,39.72812572134322,52.48787354575661,27.3860411652394,-0.2125118099349109,0.2367780990898609,-0.8141039125621319
458,2016-10-26,4451.0,4480.0,4330.0,4406.60009765625,2602.544921875,315937,0,76.68317766667785,31.192049525880066,169.96870696239054,-12.289460834703949,42.07020389027257,53.3663553333557,27.261909167984783,-0.3260904185881372,0.2164431549608707,-0.854922657366842
459,2016-10-27,4400.0,4498.89990234375,4400.0,4453.60009765625,2630.303466796875,354390,1,77.7668695130016,35.02335161053014,159.4128724231288,-6.443535071689388,44.3146609766327,55.53373902600319,27.621930400026503,-0.4317862674450645,0.4782401379197836,-0.9149262974970044
460,2016-10-28,4497.0,4590.0,4481.0,4559.60009765625,2692.906982421875,603235,1,80.02204416582218,40.70557743731274,152.85583574561122,-3.7526106257364735,46.98196881349576,60.04408833164435,28.9492118844491,-0.3123038070784373,0.0892864316701889,-0.8470307141542435
461,2016-11-02,4560.0,4650.0,4436.0,4461.7001953125,2635.08740234375,607660,-1,72.68861601369724,34.144863074939536,112.91579105557558,-21.64116579169625,46.81071003012021,45.37723202739448,27.84205997313597,-0.2291294090365144,0.4605145864188671,-0.8553311331197619
462,2016-11-03,4491.0,4600.0,4420.0,4428.2001953125,2615.302001953125,314410,-1,70.31403678880626,24.28646274303165,84.05472449066112,-25.491297528290403,45.920021153975526,40.62807357761252,26.48835286264764,-0.3578469093966608,0.2413691058754921,-0.8592802155762911
463,2016-11-04,4420.0,4420.0,4320.0,4334.10009765625,2559.7265625,361006,-1,63.990424887308926,8.955219947064592,32.52091677622486,-43.39881092531959,43.12417487314027,27.98084977461784,24.473372575095837,-0.3457980623643379,0.0917272493243217,-0.9280948136001824
464,2016-11-07,4451.10009765625,4770.0,4451.0,4749.89990234375,2805.298583984375,1677599,1,74.7824849760864,23.517604392964188,126.1407879817134,-2.466269651073616,44.46646304287599,49.56496995217277,26.051142839202356,-0.2959921045059507,0.2824892476201057,-0.7552092261612415
465,2016-11-08,4751.0,4870.10009765625,4720.10009765625,4744.10009765625,2801.873046875,693981,0,74.44732724679884,29.09424748812745,149.67786897329557,-13.768985526579067,45.32016667688339,48.89465449359769,27.027666947751765,-0.2502372693503275,0.3315899558365345,-0.8611945905722678
466,2016-11-09,4702.10009765625,5060.0,4702.10009765625,5008.2998046875,2957.90966796875,738432,1,79.05284134001629,45.91089153598716,166.7309749021737,-4.678750707013579,47.861997680813005,58.10568268003259,30.04196410600758,-0.2731999866664409,0.4569666348397732,-0.9158877283334732
467,2016-11-10,5271.0,5340.0,4931.0,4960.7998046875,2929.8564453125,1043212,-1,76.3871607377274,48.89440683280381,175.6384796990014,-27.37907547382672,48.80844259502446,52.77432147545479,32.30619202262217,-0.2031838613419005,0.4355283603072166,-0.8076945282518864
468,2016-11-11,5299.0,5299.0,4850.0,4964.2998046875,2931.9228515625,852727,0,76.4501747936059,46.19444483002741,132.67350182450906,-27.12636789259928,49.54409975829103,52.90034958721177,33.15671610707183,-0.3141022357581691,0.3437697403132915,-0.8322352897375822
469,2016-11-14,4964.0,5099.0,4806.0,4952.39990234375,2924.8955078125,507463,0,75.71039110899338,38.98565355823888,90.94094707934904,-30.51969272883859,49.8910629679639,51.42078221798675,33.83916452451635,-0.2809436927832987,0.3518751412630081,-0.7523213922977448
470,2016-11-15,4800.0,4960.10009765625,4750.10009765625,4924.10009765625,2908.18115234375,532642,-1,73.87944889554183,28.19325255673931,59.35167814087173,-39.05163402288733,49.62800633952827,47.75889779108367,33.65188620759744,-0.2699156997080605,0.5250534005463123,-0.8797556413337588
471,2016-11-16,4924.10009765625,4939.0,4856.0,4900.0,2893.947509765625,284297,0,72.27643994129073,15.924227262778231,55.71862836469116,-43.13725490196079,48.95293710391656,44.55287988258147,31.506730592062365,-0.3556690570299646,0.164766177535057,-0.7661731950938702
472,2016-11-17,4900.0,5050.0,4931.0,4958.89990234375,2928.734375,167221,1,73.77413232888533,8.633416610575125,70.50334505733015,-37.362754672181374,48.7964350597308,47.54826465777065,30.24960434667012,-0.2782613428841744,0.2143215760588646,-0.7931264992803335
473,2016-11-18,4958.89990234375,5010.0,4868.0,4946.7001953125,2921.52880859375,105634,0,72.89572651265813,0.2879625221865467,51.766928517446885,-38.55880438112745,48.4272852196219,45.79145302531625,28.774995582700388,-0.2421538480718074,0.4907631613314152,-0.747788717970252
474,2016-11-21,4946.7001953125,5140.0,4852.0,5104.5,3014.7255859375,50735,1,76.75162382675452,2.567276216554319,74.179699763086,-23.08823529411764,49.21507226165623,53.50324765350906,28.434242923479484,-0.310879337391065,0.3951599560678005,-0.9031538274139166
475,2016-11-22,5104.5,5319.89990234375,5102.0,5158.60009765625,3046.677490234375,303862,1,77.9118008731636,4.762778747836421,124.7725630931278,-17.78430415134804,50.21808647663333,55.8236017463272,27.16927760122248,-0.1656309082172811,0.5838242769241333,-0.9365685610100628
476,2016-11-23,5220.0,5220.0,4999.89990234375,5076.2001953125,2998.01171875,396504,-1,72.01686370856206,-1.93130825208533,85.48926783895247,-25.862725949754907,49.34396516233811,44.0337274171241,25.562204638698727,-0.2797329547157621,0.0579866617918014,-0.927402193658054
477,2016-11-24,5076.2001953125,5200.0,5100.0,5182.60009765625,3060.851806640625,95349,1,74.68080720419698,-1.793138341649751,113.582776470667,-17.705275854190106,49.37927472977974,49.36161440839397,24.615362422825758,-0.1840798711223948,0.4643479026854038,-0.5969655103981495
478,2016-11-25,5201.0,5390.0,5201.0,5367.2001953125,3169.876953125,197627,1,78.50426500277993,7.61475544228972,178.6066135693198,-3.3144073156310405,50.66198297387694,57.00853000555989,23.66968461337587,-0.3142444495577365,0.3843199834227562,-0.8750932617112994
479,2016-11-28,5431.7998046875,5498.89990234375,5374.0,5429.0,3206.375732421875,352570,1,79.61414308816762,14.485371846435784,193.63884720299103,-8.772580255734919,52.063788271891006,59.228286176335246,23.443425582622694,-0.1857389483171013,0.2221525497734546,-0.8739419709891081
480,2016-11-29,5378.0,5378.0,5010.0,5055.5,2985.78662109375,624456,-1,59.588943634864506,-8.40732880887208,35.54774209555166,-59.21474599326266,45.86622767413411,19.177887269729013,19.63643406718724,-0.2074657268822193,0.4353645257651806,-0.7804548740386963
481,2016-11-30,4920.0,5000.0,4810.0,4913.0,2901.62548828125,579917,-1,54.00746391497212,-33.99398444416437,-81.25337066868076,-78.24519967500075,38.80568739292137,8.014927829944249,15.561007686960275,-0.1710781757719814,0.461076159030199,-0.8326382702216506
482,2016-12-01,5025.0,5150.10009765625,4975.0,4997.2998046875,2951.41259765625,352502,1,56.597437997438725,-45.376551245701705,-14.811960064438122,-66.98721000142154,34.2111871175794,13.19487599487745,12.55344144129447,-0.2252070361947906,0.2969914004206657,-0.9020721376873552
483,2016-12-02,5000.0,5098.7998046875,5000.0,5046.2998046875,2980.35302734375,170842,1,58.075294530087305,-49.40890611398908,-15.119934760469542,-60.44340487577126,31.123244765057134,16.15058906017461,10.111466363602998,-0.2115185174884067,0.245361141860485,-0.8938071988523006
484,2016-12-05,5050.0,5100.0,5050.0,5089.5,3005.866943359375,159710,1,59.38822929666288,-48.880424928765336,-6.849620915280667,-59.42806798939942,29.088300676295685,18.776458593325756,8.48757632787527,-0.3713851417264631,0.8675044644623995,-0.92240830976516
485,2016-12-06,5089.5,5095.0,5020.0,5091.39990234375,3006.98876953125,174109,0,59.448375972731554,-48.04528375662437,-22.188040695429446,-59.15228012278975,27.500079155250283,18.89675194546311,6.818548545114918,-0.2994934840955668,0.3414608836174011,-0.8475515367463231
486,2016-12-07,5170.0,5289.0,5170.0,5275.10009765625,3115.482177734375,598780,1,64.86644815145974,-35.350138627048665,74.51290663529538,-32.4865490510445,27.787272971873104,29.732896302919457,6.430021189413655,-0.2714509606361389,0.424623105674982,-0.67293512634933
487,2016-12-09,5275.10009765625,5327.89990234375,5100.0,5126.5,3027.718994140625,186105,-1,58.10354281088254,-37.01293153549963,29.615235469364457,-54.05718611321974,25.839158396995124,16.20708562176508,5.5489033048163705,-0.2614177310545194,0.3041082359850406,-0.7477322574704885
488,2016-12-12,5201.0,5201.0,5020.0,5112.7001953125,3019.569091796875,196277,0,57.50395959238547,-38.90083575768793,-24.226572917658164,-56.06035154270388,24.116539732379493,15.007919184770946,3.945868509369464,-0.1226042244117707,0.4101894274353981,-0.7664502384141088
489,2016-12-13,5100.0,5199.0,5100.0,5138.7001953125,3034.924072265625,265822,1,58.37548712349932,-38.20227490217752,2.586147543040532,-52.28621833241546,22.96940088137948,16.750974246998624,2.1214942942047994,-0.2718653318512699,0.1997170336544513,-0.7434331197291613
490,2016-12-14,5080.0,5198.0,5020.0,5138.5,3034.8056640625,181919,0,58.36556157415361,-37.50415210286479,-18.454924256104132,-52.31527847770201,22.03500823938012,16.731123148307226,0.9086806599217364,-0.4388937587728319,0.1604324728250503,-0.9334076903760432
491,2016-12-15,5150.0,5199.0,5050.0,5083.7001953125,3002.44091796875,250056,-1,55.579758091534856,-40.24184058614162,-21.534833955068056,-60.26996166187174,20.46827830456364,11.159516183069726,0.3300293788480637,-0.2205600491946651,0.622388917952776,-0.8502938859164715
492,2016-12-16,5083.7001953125,5100.0,4901.10009765625,4952.5,2924.954345703125,223579,-1,49.48935850662032,-49.77349001417306,-106.33849465521882,-79.31484682822689,17.281532171668452,-1.0212829867593638,-1.2587907743531637,-0.4155675942416895,0.2571598812937736,-0.898503459058702
493,2016-12-19,4900.0,4949.0,4852.0,4878.89990234375,2881.485595703125,138996,-1,46.41658259308669,-59.27445020818334,-164.64319240763524,-87.86973550286092,13.6528231793568,-7.166834813826625,-3.687978562144038,-0.2828208584721912,0.2296223416924476,-0.9100933726876974
494,2016-12-20,4870.0,4998.0,4780.0,4929.7998046875,2911.548095703125,230711,1,48.784902217160486,-60.177721344584384,-125.96931995479233,-72.65927516199551,11.25712999786302,-2.4301955656790244,-4.42209055728556,-0.3446663994528353,0.0857638418674469,-0.9209479275159538
495,2016-12-21,4930.0,5000.0,4830.0,4951.60009765625,2924.422607421875,95061,0,49.808132360793245,-57.36468846770988,-109.51138955027076,-68.68039272827086,9.543792832986105,-0.3837352784135112,-4.433424365671839,-0.4135908516245368,0.1014702394604682,-0.9267086372710764
496,2016-12-22,4951.60009765625,4930.0,4781.0,4793.0,2830.7529296875,427317,-1,43.06682701156343,-63.75179781659014,-143.10720724514374,-97.62730382969774,5.949180086553253,-13.86634597687314,-5.802559875561852,-0.2305280767882672,0.1733484864234924,-0.9101159851998092
497,2016-12-23,4806.0,4870.10009765625,4530.0,4563.7998046875,2695.38720703125,255264,-1,35.573615884865646,-79.93078530476812,-185.61979820396564,-95.76390414534248,0.0837546087231602,-28.852768230268712,-9.21499007406865,-0.181735133107465,0.6298842336982489,-0.8368860809132457
498,2016-12-26,4570.0,4670.0,4220.0,4586.89990234375,2709.0302734375,748567,1,36.76773418371551,-85.1156093459908,-195.60624925773104,-66.88329861140187,-4.197858465562444,-26.46453163256897,-11.643464819027924,-0.2374847692094351,0.3512861840426922,-0.9339206600561738
499,2016-12-27,4660.10009765625,4750.0,4601.0,4712.2001953125,2783.032958984375,342544,1,42.94505094683464,-76.42153428987692,-97.40520078450444,-55.573586181273605,-5.935360879027583,-14.109898106330732,-12.791768771463476,-0.1987005219484369,0.3982434049248695,-0.8703202456235886
500,2016-12-28,4751.10009765625,4840.0,4751.10009765625,4765.89990234375,2814.748046875,106330,1,45.40658529471209,-63.879393926602624,-52.4463462890837,-50.72660434494986,-6.594522225181386,-9.186829410575829,-14.042356363939072,-0.2462226439436728,0.4272224977612495,-0.8875650083646178
501,2016-12-29,4765.89990234375,4800.0,4559.0,4632.0,2735.666748046875,417927,-1,40.69228071846037,-61.40941524414752,-86.95387005495239,-58.00203873598369,-8.654616076849035,-18.61543856307926,-15.532371940649709,-0.4647453579550179,-0.2078015953302383,-0.8714965702965856
502,2016-12-30,4632.0,4780.0,4560.10009765625,4766.89990234375,2815.338623046875,99006,1,46.69667439003522,-48.08781268802191,-61.04791678642672,-44.1368843366956,-8.46916544604632,-6.606651219929539,-15.509129391992564,-0.3929807941484101,0.0936122983694076,-0.7521901000291109
503,2017-01-03,4749.89990234375,4825.0,4650.0,4790.2998046875,2829.15869140625,180854,0,47.68605299900296,-35.66903060105713,-30.92903576173594,-41.74670023621042,-8.014304503679108,-4.627894001994085,-14.840894264744598,-0.3425980491447262,0.2324192002415657,-0.7310044141486287
504,2017-01-04,4790.2998046875,4840.0,4725.0,4743.2001953125,2801.34130859375,93219,-1,45.841647649378,-28.884949174019333,-15.059712635684352,-46.557692000766096,-8.183920539379937,-8.316704701244005,-14.293367630635515,-0.2195070459722326,0.1803432814776897,-0.6664154743775725
505,2017-01-05,4743.2001953125,4810.0,4749.89990234375,4787.10009765625,2827.268798828125,207946,1,47.86568983388409,-20.115010828469543,5.640854565452454,-35.55680708451705,-7.731982701090905,-4.268620332231822,-13.325256462167408,-0.4187073933581511,-0.0410247445106506,-0.8387658465653658
506,2017-01-06,4787.10009765625,4770.10009765625,4680.0,4717.2001953125,2785.985595703125,149114,-1,44.98298556572716,-17.776701998083745,-25.160846785732677,-36.25638521634615,-8.174082302897277,-10.034028868545692,-12.370866903531828,-0.4912005447549745,0.1245180815458297,-0.8992643123492599
507,2017-01-09,4717.2001953125,5029.7001953125,4780.0,4991.7001953125,2948.10595703125,239458,1,56.15120411206563,2.4271219271257536,130.38568053642052,-4.693095076423203,-4.8632383947918845,12.302408224131252,-8.526263220170364,-0.3502768584423595,0.0438836812973022,-0.8103471789509058
508,2017-01-10,5132.0,5239.0,5132.0,5219.2001953125,3082.4677734375,389930,1,62.87713114387769,29.764624664573684,248.07755731691543,-1.943062285328756,0.5011424198792218,25.754262287755385,-2.7137829405934726,-0.1314237753932292,0.2215250059962272,-0.7893407121300697
509,2017-01-11,5320.0,5350.0,5220.0,5241.89990234375,3095.8740234375,225592,0,63.47908017704586,47.00258616581566,213.40345907543872,-9.566380323561951,4.835846539646372,26.958160354091717,2.3437964916110983,-0.3786882911032687,0.2477867305278778,-0.8147881040349603
510,2017-01-12,5241.89990234375,5340.0,5210.0,5288.7001953125,3123.5146484375,248661,1,64.74822782100618,58.4376231442065,154.790982515572,-5.424761476769913,8.72292727274205,29.49645564201236,7.199820051120329,-0.3818751602935103,0.0670180469751358,-0.9055810710415244
511,2017-01-13,5294.89990234375,5300.0,5179.89990234375,5260.2998046875,3106.74169921875,197014,-1,63.31040310604783,60.703732810788594,111.9060612833875,-7.938070381637163,11.428119011206553,26.62080621209565,11.894084973280291,-0.4352212022834767,0.2631364166736603,-0.8815828235819936
512,2017-01-16,5352.0,5475.0,5352.0,5435.7998046875,3210.391845703125,226288,1,68.03429391960503,69.97823375169577,131.3486086165521,-4.279497304858082,15.379894283327424,36.068587839210046,17.62677529230818,-0.2291481375856244,0.3743100166320801,-0.8129558116197586
513,2017-01-17,5380.0,5465.0,5320.0,5460.10009765625,3224.7431640625,134770,0,68.63643928121745,73.35056728102896,105.4972751291876,-1.6266268934224892,18.734197699199463,37.2728785624349,21.48087002306878,-0.1336364412250427,0.204728253185749,-0.4838138911873102
514,2017-01-18,5470.0,5489.89990234375,5399.0,5460.0,3224.684326171875,140221,0,68.6307042923177,71.12239661859358,95.97038355169526,-3.2119352755833663,21.428922598755463,37.26140858463542,24.259301506768765,-0.2386046791957183,0.0799656510353088,-0.7171615064144135
515,2017-01-19,5420.0,5450.0,5360.0,5385.10009765625,3180.44873046875,104513,-1,64.30119284593934,60.565091698907125,73.88636871436312,-11.271222488880015,22.521613341581084,28.60238569187865,26.555118682711612,-0.3003626599907875,0.1436496675014495,-0.917792179621756
516,2017-01-20,5360.0,5415.0,5200.0,5349.7001953125,3159.54150390625,192813,-1,62.3007809745731,47.72343578368678,48.71582897246526,-16.692430447964234,22.880962000175888,24.6015619491462,27.09359802277504,0.0168581437319517,0.1151815578341484,-0.1488357782363891
517,2017-01-23,5300.0,5765.0,5300.0,5676.89990234375,3352.785888671875,471937,1,71.21466857148326,57.15466235050688,111.90569049111136,-8.119824668778797,26.20835521305166,42.42933714296654,29.728112018030647,-0.2300848803133703,0.0677154436707496,-0.8076774878427386
518,2017-01-24,5801.0,5869.0,5739.2001953125,5779.2001953125,3413.204833984375,421405,1,73.33735881031627,65.56887744250815,164.8009131084418,-7.552548754205213,29.664319252591216,46.67471762063256,31.549085148774708,-0.2599561781389639,0.1670316830277443,-0.7631607670336962
519,2017-01-25,5778.0,5778.0,5650.0,5686.10009765625,3358.2197265625,377865,-1,68.39432693425965,60.28512121226828,122.40293422042596,-15.382666303090833,30.91283170129997,36.78865386851932,31.255294260179404,-0.4341372901366817,-0.0030605196952819,-0.809469373896718
520,2017-01-26,5665.0,5750.0,5665.0,5689.89990234375,3360.46337890625,96700,0,68.48768337774055,52.739248569700834,113.09806317576012,-16.446289959251605,31.92345843325152,36.975366755481126,31.08569525733907,-0.2924020534846931,0.0076627135276794,-0.8979194946587086
521,2017-01-27,5730.0,5850.0,5690.0,5819.7998046875,3437.183349609375,97608,1,71.57840528870378,52.09830252130911,121.07380285229152,-6.675738848371782,33.76356021958385,43.15681057740755,30.335341614362196,-0.3023583342188171,-0.0016921013593673,-0.8426463752985001
522,2017-01-30,5820.0,5939.89990234375,5820.10009765625,5900.60009765625,3484.904052734375,159576,1,73.33059725083835,52.56666520793809,127.7830533221845,-5.171026932565792,35.84446949102826,46.66119450167671,29.311643864295664,-0.4848040273645893,-0.0658655166625976,-0.8233777293935418
523,2017-01-31,6000.0,6099.7998046875,5941.0,5958.2998046875,3518.981201171875,250431,1,74.53778489128446,52.111733282327634,136.97734252790644,-15.382108383692817,37.93330285453785,49.07556978256891,28.12690509585425,-0.620275837103171,-0.1106391847133636,-0.9302674224600196
524,2017-02-01,6000.0,6149.0,5859.5,6113.7998046875,3610.819580078125,248142,1,77.49439255628052,57.22455950091228,125.8828250288304,-3.63225588333248,40.71961213379984,54.98878511256101,27.85269979294165,-0.3493958537212827,0.1046982258558273,-0.8013185597956181
525,2017-02-02,6123.0,6250.0,6123.0,6230.7998046875,3679.92041015625,161941,1,79.42981537497255,62.97171945653582,150.80743232251564,-1.8285900297619009,43.71132005570862,58.85963074994512,28.50400782184041,-0.3330212737817098,0.1814362406730651,-0.8776935515925288
526,2017-02-03,6168.89990234375,6280.0,6050.0,6229.0,3678.857177734375,282738,0,79.31681637707716,61.090140604180704,123.07472332170973,-4.722222222222228,46.04732030967351,58.63363275415433,28.68603101379685,-0.3193772351602092,0.3825467303395271,-0.9152679475955664
527,2017-02-06,6223.7001953125,6497.0,6100.10009765625,6440.10009765625,3803.533203125,314797,1,82.46736366598623,67.97318913970332,139.72111257041712,-4.38703950221665,49.21613190810878,64.93472733197247,30.22063464060509,-0.3920830538868904,0.1109982728958129,-0.8833043482154608
528,2017-02-07,6571.0,6799.0,6571.0,6748.7001953125,3985.79296875,452321,1,85.85857023153893,86.05621311957663,182.0907016148779,-3.1457038578799223,53.391718466378926,71.71714046307788,32.519595898798244,-0.2054300841621377,0.1818019971251487,-0.6874351147562265
529,2017-02-08,6800.0,7098.0,6800.0,7048.89990234375,4163.091796875,517670,1,88.2412563311968,109.47898990865946,190.87111752613288,-2.586938759549529,57.95475269831097,76.48251266239357,36.61809605435743,-0.3606308393857695,0.4871759861707687,-0.8649969967082143
530,2017-02-09,7100.0,7200.0,6749.0,6905.60009765625,4078.458251953125,603425,-1,81.20746497825102,106.46813214127428,148.41478492843746,-15.494731702302634,58.924034237937214,62.41492995650204,39.83482892365592,-0.2664890930588756,0.3252266943454742,-0.8862855015322566
531,2017-02-10,7128.0,7400.0,7128.0,7384.89990234375,4361.53369140625,496015,1,85.39955221098694,126.53720863253238,162.60198985314446,-0.862862723214286,61.51986012050764,70.79910442197388,44.36231671553122,-0.1911129310825153,0.1411814391613006,-0.7818187708035111
532,2017-02-13,7780.10009765625,8500.0,7780.10009765625,8310.2001953125,4908.017578125,833088,1,90.0254671227413,188.19459196155947,206.32523139094477,-6.6596422697368425,66.27122667837958,80.05093424548258,53.141785291112576,-0.3850535480305552,0.3730636686086654,-0.8114064391702414
533,2017-02-14,8499.0,8501.0,7980.0,8055.5,4757.59130859375,620065,-1,82.29613180211096,196.9527303902595,156.59327691463756,-15.708744710860367,65.99690311349498,64.59226360422191,59.278947421715,-0.3396441078900049,-0.0451068729162216,-0.8312655678018928
534,2017-02-15,7800.0,8058.0,7510.10009765625,7654.7001953125,4520.87841796875,721122,-1,71.84304823233391,162.32289998855543,95.26849831318437,-30.106716637762364,61.08325610419577,43.68609646466781,61.656369835245485,-0.4070519154359187,0.2714004516601562,-0.8127499567344785
535,2017-02-16,7499.0,7499.0,7110.0,7206.5,4256.16943359375,750039,-1,62.31151941952847,98.91873530397744,41.84677839286447,-48.28602510926634,53.09678090906733,24.623038839056928,59.51642396459281,-0.2911208929832686,0.1418441236019134,-0.7951281424611807
536,2017-02-17,7280.0,7700.0,7280.0,7655.39990234375,4521.29150390625,331083,1,67.02958887335932,77.8285030616239,60.53493466427764,-32.012118025979554,49.00543210691028,34.05917774671861,59.19282215050885,-0.2086302811679031,0.117270216345787,-0.854525089263916
