,Date,Open,High,Low,Close,Adj Close,Volume,Tendencia,CCI_14,WILLR_14,TSI_13_25_13,CMO,COPP,ATR_14,RSI_14,Sentimiento Promedio,Sentimiento Máximo,Sentimiento Mínimo
1337,2020-05-15,17962.591796875,18996.826171875,17962.591796875,17962.591796875,15383.4228515625,15082,-1,-113.29053386928116,-89.26050299835325,-7.057602153093663,-19.559072005660656,-3.663179676219781,998.099662309992,40.22046399716968,-0.3537498088005711,-0.0610622614622116,-0.7054659575223923
1338,2020-05-18,18963.203125,19097.6953125,18493.83203125,18963.203125,16240.3603515625,16420,1,-56.54747069255382,-63.60974994279671,-6.448990574723776,-3.1489670494050754,-5.738334526071564,1007.8856518324924,48.42551647529746,-0.3604218846238736,0.281063549220562,-0.9386580078862607
1339,2020-05-19,18815.263671875,19567.740234375,18495.84765625,18815.263671875,16113.6611328125,10823,-1,-40.004099609728215,-67.40218989687388,-6.272308533612142,-5.220288406379061,-7.456015541936286,1012.4575751391002,47.38985579681047,-0.3123333327294815,0.3526649549603462,-0.8507763333618641
1340,2020-05-20,18637.064453125,19164.939453125,18496.521484375,18637.064453125,15961.05078125,19565,-1,-49.28824168771002,-69.22203199924351,-6.500112542197141,-7.778760310965347,-9.975190302153596,987.8833175398788,46.11061984451732,-0.2851463969715911,0.2403325736522674,-0.8378299130126834
1341,2020-05-22,18165.001953125,19036.501953125,18165.001953125,18165.001953125,15556.7705078125,7283,-1,-75.30053519735506,-80.79400631486166,-7.667284622288056,-14.372854207885505,-12.609486189076236,979.5702234298872,42.813572896057245,-0.1986109301861789,0.1339084208011627,-0.6857325304299593
1342,2020-05-25,18491.140625,18559.732421875,18350.59765625,18491.140625,15836.0810546875,6094,1,-67.15158395224653,-66.540054295946,-7.817037220467325,-8.595569657379592,-13.599819364164707,937.7959552384668,45.7022151713102,-0.3180248056093908,0.2397382482886314,-0.9453556693624704
1343,2020-05-26,18224.177734375,18694.22265625,18156.931640625,18251.076171875,15630.486328125,31252,-1,-72.42782193852744,-75.01779516523294,-8.443546247807385,-12.114637119575972,-13.981841771055633,909.1884595517904,43.94268144021201,-0.3609255678020417,0.1714804694056511,-0.8142055878415704
1344,2020-05-27,19090.298828125,19090.298828125,18290.75,19090.298828125,16349.2080078125,14869,1,3.279577618323767,-45.38112001942294,-6.864259949702485,2.0783296124342154,-12.097011005227705,904.1909021730912,51.03916480621711,-0.3560201898838083,0.0684980675578117,-0.8611631756648421
1345,2020-05-28,18424.568359375,18895.958984375,18156.259765625,18424.568359375,15779.06640625,21205,-1,-41.32217046495939,-68.89101633844473,-7.030194801683783,-7.883812686182189,-11.677051435661552,906.3229136250131,46.05809365690891,-0.4554681410081684,0.1060860827565193,-0.9349740827456116
1346,2020-05-29,18223.50390625,18458.86328125,17551.72265625,18223.50390625,15606.87109375,287076,-1,-118.89277012602744,-67.50246941012375,-7.5909130488499805,-10.71784878873785,-10.20992708051071,906.3813215803694,44.64107560563107,-0.3069633563281968,0.3869406208395958,-0.8739471109583974
1347,2020-06-01,18424.568359375,18665.978515625,17823.39453125,18424.568359375,15779.06640625,10589,1,-58.75168598110992,-56.47842583264823,-7.53961947953007,-7.167134514730025,-8.536757936231794,901.8243689228432,46.41643274263499,-0.306641367518089,0.4016821607947349,-0.8656230270862579
1348,2020-06-02,18492.486328125,19366.00390625,18492.486328125,18492.486328125,15837.2314453125,11551,0,78.06515889200539,-53.12293743703756,-7.325488881910073,-5.931310845763095,-6.416844734441061,904.6537387765686,47.034344577118446,-0.3461626465246081,0.4646221622824669,-0.878880487754941
1349,2020-06-03,19097.6953125,19299.431640625,18761.46875,19097.6953125,16355.5419921875,42553,1,124.39780253746346,-23.31551703592615,-5.601206893903955,4.6233069580275625,-3.5733837323095163,897.6745654710994,52.311653479013785,-0.5127119651297107,0.1862404868006706,-0.924385394435376
1350,2020-06-04,19299.431640625,19299.431640625,18761.46875,19299.431640625,16528.3125,30123,1,117.55709330268984,-13.308841979420672,-3.685214474726137,7.916838414139119,-0.8217339492055262,871.9808744106637,53.958419207069554,-0.4275227415731505,0.041662760078907,-0.9425307558849454
1351,2020-06-05,20084.185546875,20166.896484375,19433.921875,20084.185546875,17200.38671875,15800,1,233.5346959391357,-3.162731922845119,-0.1618419769821028,19.554257576744337,3.6416617513110894,871.6583007920449,59.777128788372174,-0.3803692539036274,0.0653810650110244,-0.7620053756982088
1352,2020-06-08,20308.111328125,20308.78515625,19904.640625,20308.111328125,17392.162109375,21997,1,207.1176525493535,-0.0244400743545036,3.211335031762161,22.56163493592032,7.27170645503032,838.2644601104702,61.28081746796016,-0.4321467936970293,-0.0231742784380912,-0.8955591404810548
1353,2020-06-09,20172.94921875,20240.8671875,19501.83984375,20172.94921875,17276.404296875,18237,-1,135.30864739745272,-4.92683562668601,5.59605816272464,19.653949336609823,9.836918642079931,835.9792475579366,59.82697466830491,-0.4401849216249372,-0.0309626311063766,-0.8596518626436591
1354,2020-06-10,19608.759765625,20166.896484375,19575.13671875,19608.759765625,16793.22265625,31553,-1,91.1512077918075,-25.39026194092444,6.031623362758069,8.12298539220844,11.210833365602108,818.967337018084,54.061492696104224,-0.358275604922147,0.1426772102713585,-0.772682711482048
1355,2020-06-11,19164.939453125,19500.494140625,18909.408203125,19164.939453125,16413.12890625,27891,-1,18.434408490456114,-41.48784088590665,5.192026952721575,-0.0379619141494131,11.10006477403107,810.423353123935,49.9810190429253,-0.2598056706732937,0.2728856205940246,-0.8171962024644017
1356,2020-06-12,19363.314453125,19494.443359375,18943.03125,19363.314453125,16583.021484375,5350,1,21.61127672886515,-34.29268299594224,4.996428298472499,3.4691772661854863,11.408424970646916,791.9225499990112,51.73458863309274,-0.3213921794840307,0.1139374300837516,-0.9066102164797484
1357,2020-06-15,18795.08984375,19225.4609375,18761.46875,18795.08984375,16096.384765625,11913,-1,-27.586641465242497,-54.90246639312674,3.3050495624670764,-6.628474780541383,10.781470186655865,778.3456323651532,46.68576260972931,-0.166010774139847,0.4799184277653694,-0.8370724394917488
1358,2020-06-16,18768.193359375,19399.626953125,18768.193359375,18768.193359375,16073.3515625,7798,0,-22.623033469924163,-55.878014984245006,1.866767358659523,-7.0906736497660745,8.912714908799156,767.8519153212136,46.45466317511696,-0.3039982564408671,0.444968044757843,-0.8145533464848995
1359,2020-06-17,18896.630859375,19904.640625,18896.630859375,18896.630859375,16183.3486328125,10437,1,5.264749064655885,-51.21952428989187,1.0243182560769195,-4.432214910040573,7.892773477169992,794.1801546286268,47.78389254497972,-0.2775410655575493,0.3555056899785995,-0.7943020453676581
1360,2020-06-18,18828.712890625,19158.21484375,18828.712890625,18828.712890625,16125.1796875,16027,0,-53.39310746013127,-59.55089114512935,0.1399504799727731,-5.76441885568613,6.388123837479858,760.9888545212249,47.117790572156935,-0.3519976886758661,0.1200306564569473,-0.8834950118325651
1361,2020-06-19,18801.814453125,19164.939453125,18801.814453125,18801.814453125,16102.1435546875,204345,0,-67.85959425187853,-82.96931538961981,-0.6759632546436266,-6.321382331273216,4.544460114818712,732.5700077697088,46.83930883436339,-0.4517475881924231,0.1333389952778816,-0.8879311485216022
1362,2020-06-22,18737.931640625,19030.44921875,18626.9765625,18737.931640625,16047.43359375,8100,0,-90.41208908445232,-93.40263341872938,-1.5501361254601962,-7.716394561032198,2.185484394523308,709.0630540897297,46.1418027194839,-0.3967271640063508,0.0850554928183555,-0.9394578621722758
1363,2020-06-23,19031.12109375,19031.12109375,18741.294921875,19031.12109375,16298.525390625,3032,1,-63.73511693227347,-75.9696476310148,-1.39382847387891,-0.3318239510793143,0.0384551853595987,679.3577968779633,49.83408802446035,-0.3091191873764214,0.1157092601060867,-0.7433907650411129
1364,2020-06-24,18984.05078125,19151.4921875,18895.958984375,18984.05078125,16258.2138671875,9831,0,-48.36043958286338,-78.76843892479961,-1.406192119683461,-1.4993483474487814,-1.853341235792062,649.0846116098945,49.250325826275606,-0.2979356792789918,0.0580824166536331,-0.8790362989529967
1365,2020-06-25,18936.306640625,19157.54296875,18829.384765625,18936.306640625,16217.32421875,7124,0,-49.77753166995048,-81.60729590308054,-1.5689265620007438,-2.7438181188128654,-3.672224223365779,626.1612967181163,48.628090940593566,-0.3378406483335076,0.2332048341631889,-0.8384648486971855
1366,2020-06-26,19045.916015625,19333.0546875,18798.453125,19045.916015625,16311.197265625,5908,1,-22.33895358531533,-74.04164528652615,-1.3337108646558873,0.3682931969188173,-4.797933632038269,619.6213157025367,50.18414659845941,-0.3948917023113204,0.4374033138155937,-0.7921388633549213
1367,2020-06-30,18762.140625,19064.744140625,18762.140625,18762.140625,16068.16796875,38072,-1,-76.33560786018147,-91.22265641349551,-2.1071860550601333,-7.447935280968968,-6.214041184168124,596.9771871255698,46.27603235951551,-0.2731266519164337,0.2787753269076347,-0.862219151109457
1368,2020-07-01,18828.041015625,19016.328125,18828.041015625,18828.041015625,16124.6044921875,50312,0,-66.18621142017754,-84.26312056303924,-2.520850809829473,-5.3952624283800565,-6.191301017036376,572.4922094737434,47.30236878580997,-0.4517456512410371,0.1218590587377548,-0.9304029936902224
1369,2020-07-02,19000.189453125,19500.494140625,18906.044921875,19000.189453125,16272.0361328125,22315,1,89.8871956175219,-70.789435065213,-2.213354620080011,-0.019898727012279,-5.335647312656004,579.6322748684761,49.990050636493855,-0.400197881013155,-0.0154676735401153,-0.9018045077100396
1370,2020-07-03,19593.966796875,19635.658203125,19111.14453125,19593.966796875,16780.5546875,5188,1,242.55469012920108,-24.31576791141059,0.3472276691067016,15.910719253106947,-3.581431874847213,583.6205945207279,57.95535962655347,-0.2631838300118321,0.1542796790599823,-0.7640319392085075
1371,2020-07-06,20014.921875,20244.90234375,19736.525390625,20014.921875,17141.06640625,29579,1,289.1458854735941,-14.214525252964227,4.031682962849702,25.02756567536793,-0.4432475567055701,588.4288054031759,62.51378283768396,-0.301287904381752,0.1618491485714912,-0.7660205457359552
1372,2020-07-07,19837.39453125,19971.884765625,19635.658203125,19837.39453125,16989.029296875,8494,-1,163.34888000453844,-25.18705228772372,6.289285432655451,19.160119469415864,2.1644790908494334,573.4884387225919,59.58005973470793,-0.4447723207571967,0.4988004807382822,-0.9013481875881552
1373,2020-07-08,19366.67578125,19971.884765625,19164.939453125,19366.67578125,16585.90234375,11862,-1,74.7537496809025,-54.28101663733222,6.157963003440625,5.078913790514117,3.495862147794128,590.1639297066924,52.539456895257054,-0.2635950680088365,0.165878489613533,-0.804897797293961
1374,2020-07-09,18491.814453125,19163.595703125,18491.814453125,18491.814453125,15836.65625,15617,-1,-92.8232493946627,-100.0,2.531333761441028,-15.020578512092674,2.697432602605058,610.499458165143,42.48971074395366,-0.3680331658390237,0.2123938202857971,-0.8724010707810521
1375,2020-07-10,18492.486328125,18795.08984375,18357.99609375,18492.486328125,15837.2314453125,21518,0,-116.48993130858588,-92.87244745863764,-0.2582416302080513,-15.002385261299851,1.916835446237409,598.1133361533471,42.49880736935007,-0.3528694743290543,0.2153514549136161,-0.8962512463331223
1376,2020-07-13,19097.021484375,19164.939453125,18593.353515625,19097.021484375,16354.96484375,11080,1,-37.54570300332864,-60.83401649525513,-0.1671320172193864,0.2813318850943656,2.3196269460092296,603.4233210709652,50.14066594254719,-0.4353383922716602,0.3134132176637649,-0.7548315431922674
1377,2020-07-14,19736.525390625,19736.525390625,18929.58203125,19736.525390625,16902.64453125,25635,1,58.36271704254372,-26.942353554926225,2.22070259229436,13.393616574334496,3.378305291263818,617.9604666641106,56.69680828716725,-0.3358620436241229,0.0501348078250885,-0.8047472294420004
1378,2020-07-15,18727.845703125,19766.787109375,18667.32421875,18727.845703125,16038.796875,25044,-1,-23.496498913470823,-80.39915287921697,0.4125102194414842,-7.309350171492115,2.508244952910049,652.3534969470313,46.34532491425394,-0.4196235026313882,0.1257132515311241,-0.91639341134578
1379,2020-07-17,19298.7578125,19298.7578125,18367.41015625,19298.7578125,16527.734375,12008,1,-36.73309505097252,-50.14263592852056,0.9879577294874732,3.4368753620985144,2.6780259277205647,672.2816511829577,51.71843768104926,-0.288183472417295,0.0714409500360488,-0.9082687804475428
1380,2020-07-20,18827.369140625,18996.826171875,18425.9140625,18827.369140625,16124.029296875,14838,-1,-75.94233722020056,-75.12472880541891,-0.1149774963922816,-5.020629267606364,1.597816006261351,686.607515384175,47.48968536619682,-0.3053404667686361,0.1089309081435203,-0.8819196322001517
1381,2020-07-21,18795.08984375,18795.08984375,18501.900390625,18795.08984375,16096.384765625,15074,0,-81.70302130338416,-76.83542836322684,-1.0423107574595354,-5.58989486728267,0.3083973866438433,660.8118892853054,47.20505256635867,-0.2624004804356782,0.2207371778786182,-0.857748000882566
1382,2020-07-22,18815.263671875,19029.77734375,18626.9765625,18815.263671875,16113.6611328125,25893,0,-56.90951939811276,-75.76627995561518,-1.6960209291734971,-5.165657880715315,-1.0702884046470509,642.3825244256407,47.41717105964234,-0.3536846486053296,0.2833890169858932,-0.8753919946029782
1383,2020-07-23,18828.712890625,19097.6953125,18828.712890625,18828.712890625,16125.1796875,31596,0,-35.74098087177168,-75.05351435054072,-2.1718891672452285,-4.863173750859171,-2.121505465772387,616.6717470113092,47.56841312457041,-0.337323729519029,0.0232096314430236,-0.9001476094126701
1384,2020-07-24,18821.98828125,19090.970703125,18223.50390625,18821.98828125,16119.421875,17684,0,-65.95485550270489,-70.3925577512474,-2.578743653641204,-5.010289748615531,-3.096743106079808,634.5856791444301,47.49485512569223,-0.2675007353536784,0.1980145648121833,-0.8536571450531483
1385,2020-07-27,18956.48046875,19111.14453125,18895.958984375,18935.6328125,16216.7470703125,994,1,-3.44413846170338,-59.26923459316711,-2.531260564943948,-2.135834528952079,-3.3496237191238425,609.9121484912565,48.93208273552396,-0.1560069447832888,0.1714618727564811,-0.7126861773431301
1386,2020-07-28,18820.64453125,18969.927734375,18762.8125,18820.64453125,16118.2724609375,28106,-1,-25.083773073614356,-65.84607857046308,-2.86804272413681,-4.970310153622056,-3.690277409308906,581.1409403400953,47.51484492318898,-0.2718250031078544,0.2763037458062172,-0.9084417265839876
1387,2020-07-29,18276.62890625,18820.64453125,18276.62890625,18276.62890625,15652.3671875,14412,-1,-146.45175021777334,-96.55766356476718,-4.939476923597958,-17.190345854381068,-5.114915999998271,578.489132101517,41.40482707280946,-0.310841649537906,0.00569449365139,-0.7579727061092854
1388,2020-07-30,17954.5234375,18292.767578125,17821.376953125,17954.5234375,15376.5126953125,20905,-1,-224.12830287073635,-93.15586566939412,-7.665553110888903,-23.465732659086985,-6.591269379248395,570.839238737123,38.2671336704565,-0.3260093877362388,0.4504441395401954,-0.8541935137473047
1389,2020-07-31,18156.259765625,18457.51953125,17920.900390625,18156.259765625,15549.28125,41653,1,-151.98816091728932,-82.78600471863862,-9.115941984704795,-17.461917509231462,-6.594079660045994,568.3949460148284,41.26904124538427,-0.3872958357290675,0.403922788798809,-0.9570919948164374
1390,2020-08-03,18022.44140625,18357.99609375,17986.80078125,18022.44140625,15434.6787109375,12067,-1,-131.58130629911363,-89.66467546809899,-10.725155952960163,-20.232820880730667,-7.768114155474596,554.3092579066264,39.883589559634665,-0.3736926781386137,0.1788721233606338,-0.8160285260528326
1391,2020-08-04,17920.900390625,18575.197265625,17920.900390625,17920.900390625,15347.7177734375,12665,-1,-102.963457969232,-94.88419256061442,-12.37196668147436,-22.362666390266966,-9.07945686571854,561.4512305561531,38.81866680486652,-0.3476611548662185,0.1135397106409072,-0.8155423477292061
1392,2020-08-05,17651.91796875,18307.560546875,17651.24609375,17651.91796875,15117.3564453125,36423,-1,-128.02451568316428,-99.95921880297702,-14.58948005333197,-27.857824389290236,-9.809376217256874,568.2271750253564,36.071087805354885,-0.2437507218681275,0.2852345705032348,-0.9150614514946938
1393,2020-08-06,17962.591796875,18357.322265625,17651.91796875,17962.591796875,15383.4228515625,19544,1,-89.4713611662453,-78.67346829563272,-15.077324159161364,-17.512172078469188,-10.366835167216768,578.0255408717595,41.24391396076541,-0.4064410543069243,-0.0129589363932609,-0.8898212118074298
1394,2020-08-07,18149.53515625,18222.83203125,18021.095703125,18070.857421875,15476.1435546875,1131,1,-58.52373475807072,-71.25749864877159,-15.00436530850601,-14.048856195864818,-10.20446466805378,555.3265904077052,42.97557190206759,-0.3230243796625963,0.3270197361707687,-0.8323835181072354
1395,2020-08-10,18176.43359375,18324.373046875,17988.146484375,18127.34375,15524.517578125,1427,0,-44.17962445054636,-67.38830291062628,-14.692441339157975,-12.19103107637254,-9.873211507635713,539.6765884142977,43.90448446181373,-0.4363002796760863,0.2755901180207729,-0.8512964015826583
1396,2020-08-11,17854.328125,18325.044921875,17821.376953125,17854.328125,15290.7041015625,18365,-1,-64.68487636369764,-86.0893041575024,-15.35507559353043,-19.054380201834377,-10.114533375331488,537.1045441525622,40.47280989908281,-0.3855084811647733,0.0408427119255065,-0.8755115633830428
1397,2020-08-12,17769.59765625,18210.0546875,17752.787109375,17769.59765625,15218.1396484375,27821,0,-78.72785208368914,-91.8931646572161,-16.19256493935206,-21.11514133531178,-10.291351836106864,531.401903722022,39.442429332344105,-0.3027962842956185,0.271777369081974,-0.8579938607290387
1398,2020-08-13,18137.13671875,18358.2421875,17801.58984375,18137.13671875,15532.90625,22407,1,-29.653341277837782,-66.7175049634232,-15.127377843630704,-8.242154962190819,-9.20703212758286,535.4906628311633,45.87892251890459,-0.1438222443684935,0.2603519633412361,-0.6279087923467159
1399,2020-08-14,18049.541015625,18974.234375,18049.541015625,18049.541015625,15457.8876953125,15137,0,76.47332603707264,-69.89429706069062,-14.566247629879555,-10.67883896431532,-8.213940470054895,563.2908554414373,44.66058051784234,-0.4086638750651708,0.0816291123628616,-0.7303193043917418
1400,2020-08-17,18500.9375,18508.001953125,18154.796875,18500.9375,15844.4697265625,11663,1,134.7529796192528,-35.774835023694585,-11.927173355355553,3.537123483498257,-6.443034729373117,555.8030041599061,51.76856174174912,-0.362551458304127,0.1406400501728058,-0.8722418006509542
1401,2020-08-18,18491.75390625,18717.806640625,18437.361328125,18491.75390625,15836.6025390625,23200,0,203.08955061507703,-36.46899035977384,-9.821668584994857,3.246569737278853,-4.247148657632767,536.13459761277,51.62328486863943,-0.3147422811637322,0.2979980930685997,-0.7680110987275839
1402,2020-08-19,18197.88671875,18649.28515625,18197.88671875,18197.88671875,15584.9326171875,9569,-1,86.15764830808247,-58.681370595095736,-9.258290884642252,-5.857569798847948,-2.5348173629741897,530.0820147475721,47.071215100576026,-0.2202646465533796,0.3454480357468128,-0.8456598548218608
1403,2020-08-20,18001.50390625,18366.013671875,17942.873046875,18001.50390625,15416.748046875,19802,-1,-21.973758877938515,-73.52525207788949,-9.585270402533231,-11.475347705426236,-1.4126319125504596,522.4433440513169,44.262326147286885,-0.4532623722289617,0.5512363873422146,-0.9259472913108766
1404,2020-08-21,17922.38671875,18253.693359375,17908.96484375,17922.38671875,15348.990234375,9436,0,-51.43747090528517,-79.50544015825915,-10.171661771643512,-13.709406833906485,-0.8659788839045109,509.7494277351514,43.145296583046765,-0.366231319232611,0.1446892321109771,-0.8998232786543667
1405,2020-08-24,17911.083984375,18117.35546875,17870.818359375,17911.083984375,15339.3095703125,15512,0,-69.21033114256024,-80.35977383114104,-10.70195802198158,-14.043146867860845,-0.4804799413617361,490.94854785228347,42.97842656606958,-0.2538316750278075,0.3901780601590872,-0.8681737091392279
1406,2020-08-25,17639.115234375,18164.685546875,17453.328125,17639.115234375,15106.392578125,23510,-1,-149.0000710499226,-87.78444697856952,-12.273936021742935,-21.873205669136738,-0.5417761845429884,506.69203885390607,39.06339716543162,-0.3910833633466002,0.0587707683444023,-0.908400948625058
1407,2020-08-26,17420.126953125,17800.177734375,17307.1015625,17420.126953125,14918.8466796875,11653,-1,-197.31576313335805,-93.22037273949942,-14.47162346806672,-27.59264859666962,-1.237836529087025,505.71947692684137,36.20367570166519,-0.228116336511448,0.7151604611426592,-0.7867982089519501
1408,2020-08-27,17519.025390625,17660.306640625,16974.380859375,17519.025390625,15003.544921875,13715,1,-177.51061170130887,-72.76577874356032,-15.724169416979642,-23.205941705293395,-1.8589363289321643,518.591355807067,38.3970291473533,-0.2437854229162136,0.1856707260012626,-0.7239386979490519
1409,2020-08-28,17896.955078125,18366.720703125,17526.08984375,17896.955078125,15327.2109375,10203,1,-25.50231396002513,-53.867910247332574,-14.611764820674573,-7.934516293915953,-2.1391571193466743,542.0987812851337,46.03274185304202,-0.2870168524262096,0.2683848291635513,-0.7557748518884182
1410,2020-08-31,17307.1015625,17942.873046875,17192.662109375,17307.1015625,14822.05078125,169842,-1,-119.7321247483076,-83.36274629489463,-16.160054697993484,-23.808087514799123,-3.2809422310866365,556.9639353004812,38.09595624260044,-0.2813604083758863,0.2199515551328659,-0.8166502499952912
1411,2020-09-01,17305.689453125,17519.025390625,17300.037109375,17305.689453125,14820.8427734375,35174,0,-118.53475271630614,-83.43335693532241,-17.379129184279286,-23.841940932544688,-4.632739102419842,532.8228171540183,38.079029533727656,-0.2722077423085769,0.3558581098914146,-0.7547187767922878
1412,2020-09-02,17769.80078125,18472.681640625,17305.689453125,17769.80078125,15218.3125,17028,1,-16.905111611502463,-60.22609077813317,-15.733638455524956,-7.012601045278481,-5.179650772190132,578.1206293215884,46.49369947736076,-0.141633287537843,0.4582195952534675,-0.6673505827784538
1413,2020-09-03,18209.189453125,18444.42578125,17660.306640625,18209.189453125,15594.6123046875,17393,1,42.358950876532205,-29.17343502488142,-12.080088314208098,6.009858197524003,-4.31580205315331,592.8348087004035,53.004929098762,-0.3218797191356619,0.0531741306185722,-0.7759365886449814
1414,2020-09-04,17879.294921875,18366.720703125,17836.205078125,17879.294921875,15312.0849609375,9258,-1,33.47084136485476,-48.09563606136445,-10.627749149863432,-3.486500160467304,-4.355118061863408,588.383438436089,48.25674991976634,-0.2188209367561198,0.2903464064002037,-0.8416708456352353
1415,2020-09-07,17879.294921875,18364.6015625,17730.94921875,17879.294921875,15312.0849609375,28800,0,39.11873980926186,-45.97219290747723,-9.502921971642063,-3.486500160467297,-4.246718477537289,591.6169316727969,48.25674991976635,-0.2087405015315328,0.1152746826410293,-0.6006015241146088
1416,2020-09-08,17801.58984375,18155.501953125,17624.986328125,17801.58984375,15245.5390625,2117,0,14.68829692916534,-44.79019201439131,-8.936144033994212,-5.791881759493531,-3.951986219032025,587.25255262474,47.10405912025323,-0.2668135815433093,0.296133317053318,-0.8457471467554569
1417,2020-09-09,17388.337890625,17957.0,17377.7421875,17388.337890625,14891.623046875,16947,-1,-59.41906191793742,-72.37156674879095,-10.21762119303437,-17.12911155431022,-4.027537360778058,586.6814997586872,41.435444222844886,-0.3264819488183341,0.2234382294118404,-0.7868387615308166
1418,2020-09-10,16975.087890625,17612.978515625,16963.78515625,16975.087890625,14537.7099609375,11048,-1,-139.34763966111288,-99.25092711845758,-12.90271553952894,-26.636888676947585,-4.662142152749653,591.1466325884238,36.68155566152621,-0.2667218269232441,0.3408599495887756,-0.8588727973401546
1419,2020-09-11,17540.216796875,17660.306640625,16900.9140625,17540.216796875,15021.6943359375,12543,1,-77.83323293472532,-59.32587341331725,-12.12112945407858,-8.332504423951788,-4.164326885008343,603.1642001267506,45.83374778802411,-0.2032315988387716,0.1896413117647171,-0.7328774249181151
1420,2020-09-14,17130.498046875,17660.306640625,17095.884765625,17130.498046875,14670.8046875,7804,-1,-82.63526167011392,-85.39326121939249,-13.091486542306438,-17.628479976873905,-4.626691617205674,600.3968911891255,41.18576001156305,-0.3294464071902136,0.1962845548987388,-0.8243187833577394
1421,2020-09-15,17163.69921875,17201.138671875,17024.537109375,17163.69921875,14699.23828125,9474,0,-107.08603393450028,-83.28091507247638,-13.671728979327831,-16.59662693071225,-4.204646127756491,570.1257962827594,41.70168653464388,-0.2494858105412938,0.1508122757077217,-0.7486199699342251
1422,2020-09-16,17095.177734375,17166.525390625,17024.537109375,17095.177734375,14640.5546875,2961,0,-103.99495355012948,-87.64043268364513,-14.380022703186343,-18.19162861314777,-4.148463962854618,539.5445452089909,40.90418569342612,-0.2833106009056791,0.5423994325101376,-0.8487475281581283
1423,2020-09-17,17367.146484375,17367.146484375,16918.57421875,17367.146484375,14873.474609375,67479,1,-69.19701915080877,-70.33706329334137,-13.606765384502156,-9.260285240896335,-4.423165607921155,533.0465252387058,45.36985737955183,-0.4325801980947809,0.0513066947460174,-0.8566784956492484
1424,2020-09-21,17024.537109375,17307.1015625,16953.89453125,17024.537109375,14580.0595703125,14434,-1,-83.25629281659805,-92.13477561215043,-14.261370639442037,-17.697657074488156,-5.115118219971525,524.4897700877269,41.15117146275592,-0.2818028155544942,0.0449722781777381,-0.8364104880020022
1425,2020-09-22,17094.470703125,17377.7421875,17025.2421875,17094.470703125,14639.9501953125,40085,0,-63.71821922751769,-87.68541587707908,-14.43688676661995,-15.340104392175528,-5.272833017211577,512.2551492332465,42.32994780391224,-0.3122794605093076,0.2447915226221084,-0.9269955516792834
1426,2020-09-23,16671.330078125,17190.54296875,16671.330078125,16671.330078125,14277.5673828125,20765,-1,-111.43842842266288,-100.0,-16.123662864444785,-25.11420078912301,-6.725465686853819,512.7521307612288,37.4428996054385,-0.2297421656548977,0.3117458745837211,-0.5990240480750799
1427,2020-09-24,17095.177734375,17363.615234375,16777.29296875,17095.177734375,14640.5546875,8841,1,-61.867720106945285,-75.0,-15.357242972877078,-11.258121540072937,-7.47506700964133,525.5759182961411,44.37093922996353,-0.3994156929664313,0.0740212425589561,-0.8702036328613758
1428,2020-09-25,17165.818359375,17165.818359375,16957.427734375,17165.818359375,14701.0537109375,8843,0,-53.10077149569275,-70.79686950303072,-14.411452939462112,-9.0896842470851,-7.2534494852841425,502.9198259178453,45.455157876457456,-0.2845542274415493,0.1351566985249519,-0.8248712830245495
1429,2020-09-28,17165.11328125,17284.49609375,16954.6015625,17165.11328125,14700.4501953125,20095,0,-34.7966080610056,-66.73005253350459,-13.6569905999889,-9.10872590361476,-6.643069950494069,490.5608762987136,45.44563704819262,-0.304326301340812,0.1192240193486213,-0.942081802058965
1430,2020-09-29,17130.498046875,17165.818359375,16742.677734375,17130.498046875,14670.8046875,31109,0,-85.549100972569,-64.28570343464543,-13.172329422294007,-10.104235634275147,-6.603264981112762,485.7451440630912,44.94788218286242,-0.2764072733698413,0.1784382089972496,-0.9146133405156434
1431,2020-09-30,17519.025390625,17519.025390625,16960.958984375,17519.025390625,15003.544921875,17574,1,127.21454018559108,-14.28560143456382,-10.842230451473608,2.768459411110737,-4.923584586160896,490.9109485050132,51.38422970555537,-0.3422235813257949,0.1048067361116409,-0.7893903311342001
1432,2020-10-01,17659.6015625,17661.013671875,17379.15625,17659.6015625,15123.9365234375,5363,1,201.23120990568768,-0.142682912389136,-8.265255558419332,7.0048926020735225,-2.6311654390854677,475.9785537457266,53.50244630103676,-0.40370055143204,0.045097529888153,-0.86435791477561
1433,2020-10-02,18042.4765625,18042.4765625,17095.884765625,18042.4765625,15451.837890625,5080,1,215.4972160344801,0.0,-4.3409987195590105,17.542743653232105,-0.261048817179024,509.5937853978176,58.77137182661605,-0.3687820754161006,0.5709990933537483,-0.832118097692728
1434,2020-10-05,17660.306640625,18046.0078125,17660.306640625,17660.306640625,15124.5400390625,14265,-1,175.1472679714881,-28.05757031122351,-2.864829497462254,4.779725450770241,1.2023207419163402,500.7443130033306,52.38986272538512,-0.2129226226049164,0.3792017139494419,-0.7709926953539252
1435,2020-10-06,17632.05078125,17906.138671875,17479.466796875,17632.05078125,15100.341796875,13966,0,108.2412193777905,-30.11302364900864,-1.815620068690448,3.88160842280212,2.7065035664220325,495.4534245745213,51.94080421140106,-0.4544112658128142,0.122126817703247,-0.8910433677956462
