,Date,Open,High,Low,Close,Adj Close,Volume,Tendencia,Histogram,CCI_14,WILLR_14,ROC_10,TSI_13_25_13,CMO,COPP,Sentimiento Promedio,Sentimiento Máximo,Sentimiento Mínimo
1151,2019-08-14,8400.0,8682.099609375,8400.0,8400.0,6551.06103515625,120763,-1,-141.68184871962245,-210.25915464138308,-100.0,-14.893617021276595,-26.03583829514737,-53.49445694830617,-13.44073878994308,-0.2462269261168937,0.3208843283355236,-0.9014609372243284
1152,2019-08-16,8401.0,8490.0,8300.0,8401.0,6551.84033203125,43105,0,-153.85777000490276,-159.60814844429697,-93.6875,-13.431024464779489,-31.186099639101595,-53.41636236075904,-16.754376689736613,-0.2605384212608139,0.2241869866847992,-0.8560140384361148
1153,2019-08-19,8205.0,8440.0,8205.0,8205.0,6398.98291015625,29996,-1,-164.9408335838482,-134.56953523723993,-100.0,-14.974093264248705,-36.1878775518032,-57.93389496322749,-20.319547528004712,-0.2180921638694902,0.3228235021233558,-0.8524411618709564
1154,2019-08-20,8155.0,8459.0,8140.0,8155.0,6359.98876953125,33493,-1,-165.06461017671626,-112.02601183517908,-99.14772727272728,-14.184994212353994,-40.20643865145147,-59.025535855287806,-23.26021182723577,-0.2876426296619077,0.3356495350599289,-0.8084912374615669
1155,2019-08-21,8301.0,8429.0,8154.2998046875,8301.0,6473.85302734375,26402,1,-145.42835168585893,-90.65556599418316,-90.85227272727272,-12.158730158730158,-41.48671856853422,-47.02741198603487,-25.24028725573977,-0.3282826806826051,0.2982887886464596,-0.9115539463236928
1156,2019-08-22,8361.0,8500.0,8301.0,8361.0,6520.64453125,66412,1,-119.59310959518432,-69.3597817110773,-86.92230611780234,-12.959747030481145,-41.742727009701824,-42.276650955298734,-26.26186639518089,-0.2921882528878216,0.3686746284365654,-0.8359283292666078
1157,2019-08-23,8239.599609375,8450.0,8200.0,8239.599609375,6425.966796875,57750,-1,-102.53076301685115,-70.77152536739162,-94.10618460546284,-14.659765827291558,-42.54662522062512,-46.07347789183133,-27.52361368094567,-0.1745382027907503,0.3249986320734024,-0.655972458422184
1158,2019-08-26,8099.0,8454.099609375,8030.0,8099.0,6316.314453125,14057,-1,-92.85309472724424,-75.79192235970392,-96.1664545238506,-14.854920100925147,-43.86116919119714,-50.162106582491546,-28.658874203106382,-0.3111311813117936,0.2743799239397049,-0.8945039976388216
1159,2019-08-27,7950.0,8240.0,7950.0,7950.0,6200.111328125,403599,-1,-88.63578140706045,-87.27967576414015,-100.0,-10.057698834709807,-45.59465559721161,-54.13110037000288,-29.58342640955021,-0.2359673427805925,0.2566022500395775,-0.8724337359890342
1160,2019-08-28,8021.0,8220.0,7880.60009765625,8021.0,6255.4833984375,44371,1,-73.82008641518962,-85.1790503616219,-92.79742054878966,-7.592165898617512,-46.085020505354976,-48.07947048929154,-29.05309915069421,-0.1821741290789629,0.4774195663630962,-0.8181334296241403
1161,2019-08-29,8039.0,8150.0,7972.89990234375,8039.0,6269.52197265625,48601,0,-56.35227960265775,-85.00133825732033,-91.15775868154788,-4.297619047619048,-46.25263669038828,-46.50894474536225,-28.151599165902976,-0.2782459511705067,0.1777482256293296,-0.8324093334376812
1162,2019-08-30,8190.0,8190.0,8020.0,8190.0,6387.28466796875,82951,1,-29.5216842463156,-66.7238466059961,-78.43001091688564,-2.5116057612189024,-44.49454332160701,-33.69845532314239,-25.90432275326665,-0.2298468909441278,0.2607582844793796,-0.874999693594873
1163,2019-09-02,8151.0,8225.0,8100.0,8154.2998046875,6359.4423828125,1038,0,-10.076662971230348,-51.015164367018265,-74.16464675655209,-0.6179182853443023,-43.24988129269905,-35.142368224397735,-22.83384228635333,-0.3071462906753787,0.6345270946621895,-0.860579633153975
1164,2019-09-03,8100.0,8200.0,8050.0,8100.0,6317.09521484375,26349,-1,2.5558665404317367,-60.9310481273282,-72.62632114731238,-0.674432863274065,-42.50804408810299,-37.37629268320448,-19.657396542270707,-0.3082864827786882,0.4099621996283531,-0.8492472935467958
1165,2019-09-04,8210.0,8296.0,8100.0,8210.0,6402.88232421875,34679,1,20.735644487422803,-1.4390798245376633,-46.81951012627993,-1.09625346343814,-40.4995905517323,-27.774944926268635,-15.748666466551713,-0.279941240259047,0.3461390733718872,-0.9010203666985036
1166,2019-09-05,8335.7998046875,8390.0,8240.0,8335.7998046875,6500.9931640625,79173,1,42.40036218072976,88.9897809230734,-26.50956105920943,-0.3014016901387394,-37.26892892146248,-17.648032775980965,-12.106333927987889,-0.1997233569114045,0.0565952807664871,-0.4772769454866647
1167,2019-09-06,8370.0,8400.0,8275.0,8370.0,6527.66455078125,15903,0,59.17136021275081,99.48755618171064,-20.988056263504795,1.5826059129940089,-34.20695565701854,-14.980025296436684,-8.468642568951369,-0.3743252872489392,0.377794649451971,-0.7826705779880285
1168,2019-09-09,8238.400390625,8339.900390625,8220.0,8238.400390625,6425.03125,8627,-1,61.28008644294295,41.79881525411808,-42.234364000564426,1.7212049712927522,-32.518874392803205,-22.28345042084569,-5.5957234556990905,-0.3015943422381367,0.3140626065433025,-0.8409039126709104
1169,2019-09-10,8200.0,8250.0,8108.10009765625,8200.0,6395.083984375,53487,0,59.89632854723038,-7.739795565814439,-48.433975992703374,3.1446540880503147,-31.38833427427036,-24.32620800734069,-3.4805554777867846,-0.2506495002360845,0.281581312417984,-0.8530807816423476
1170,2019-09-11,8225.0,8250.0,8110.0,8225.0,6414.58056640625,52235,0,60.30563710378004,10.28931150128127,-39.947655524308935,2.543323775090388,-30.13799405950169,-22.0765087161997,-1.6254419283920984,-0.3186939648705824,0.2850507944822311,-0.8893152493983507
1171,2019-09-12,8199.0,8235.900390625,8121.2001953125,8199.0,6394.3037109375,39887,0,58.42519874401768,9.68880718518486,-44.481225208105045,1.990297300659286,-29.27917079625099,-23.624378993716103,-0.2911834061998389,-0.1454768086384449,0.4964434057474136,-0.9005545936524868
1172,2019-09-13,8150.0,8200.0,8100.0,8150.0,6356.0888671875,27512,-1,53.60719794902923,-20.30218890089529,-48.13246958112531,-0.4884004884004884,-28.9165787796613,-26.584184679547704,0.6247427464147166,-0.3092419088685086,-0.0125092417001724,-0.8663104381412268
1173,2019-09-16,8255.0,8255.0,8150.39990234375,8255.0,6437.97705078125,79426,1,56.90629607289839,37.14694481196079,-27.91683235705268,1.2349336880477768,-27.192799032849603,-16.192972557408943,1.6822655652303056,-0.3981594976366442,0.1211943849921226,-0.8433715095743537
